nominal_structure_id,process_variant_id,process_variant_index,process_variant_role,dataset_role,split,operating_case_id,actual_core_width_nm,actual_coupling_gap_nm,actual_ring_radius_um,actual_core_thickness_nm,delta_material_index,bias_v,temperature_c,resonance_shift_pm,quality_factor,drop_extinction_ratio_db,through_insertion_loss_db
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t20|v-1,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-1.0,20.0,12.588931029995363,41563.594497635146,44.4963795681843,0.0001346296521737
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t20|v-2,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-2.0,20.0,23.039830695097407,42623.3401056605,44.71511799780232,0.0001296930631983
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t20|v-4,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-4.0,20.0,39.00752068420843,44324.00915471954,45.05502731073835,0.0001222643314535
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t20|v-10,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-10.0,20.0,64.20327443788665,47731.047446813216,45.69838800695524,0.0001089752356714
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t40|v0,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,0.0,40.0,1073.0829808708222,39285.896077284255,44.01279290746948,0.0001459949112533
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t40|v-1,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-1.0,40.0,1085.6719119008176,40635.1970389495,44.306166073732896,0.0001390247084155
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t40|v-2,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-2.0,40.0,1096.1228115659196,41713.15000989857,44.53362855514348,0.0001337801929432
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t40|v-4,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-4.0,40.0,1112.0905015550306,43447.49024448602,44.88753989362903,0.0001258884481323
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t40|v-10,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-10.0,40.0,1137.2862553087089,46938.57740081967,45.558964967111066,0.0001117721691573
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t60|v0,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,0.0,60.0,2146.165961741872,38326.55505781243,43.80405392229228,0.0001510996263632
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t60|v-1,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-1.0,60.0,2158.754892771867,39693.676888327376,44.108542828489206,0.0001436940750288
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t60|v-2,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-2.0,60.0,2169.205792436969,40788.33508471747,44.34488518040463,0.0001381222492299
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t60|v-4,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-4.0,60.0,2185.17348242608,42554.17013485226,44.71308424263528,0.0001297383916943
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p01,1,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p01|t60|v-10,466.6700719477073,400.73344616714434,10.052588921353308,120.59605554010702,0.0002605817431155,-10.0,60.0,2210.3692361797584,46126.02042070519,45.41328021583232,0.0001147430823007
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t20|v0,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,0.0,20.0,0.0,36955.89764442256,43.47792312623637,0.0001722307897558
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t20|v-1,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-1.0,20.0,12.584480471787174,38056.278506084986,43.73283357312463,0.0001648050874835
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t20|v-2,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-2.0,20.0,23.033454528103903,38926.0111702179,43.92915557411926,0.0001592328272178
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t20|v-4,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-4.0,20.0,39.00312033010778,40312.42298520011,44.233212937504085,0.0001508474801374
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t20|v-10,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-10.0,20.0,64.23161816428546,43061.29992039526,44.80629836412324,0.0001358190947225
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t40|v0,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,0.0,40.0,1072.9713624596116,36162.75837241775,43.29548262192718,0.0001776808042322
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t40|v-1,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-1.0,40.0,1085.5558429313987,37284.31144312733,43.56083241034949,0.0001697916354213
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t40|v-2,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-2.0,40.0,1096.0048169877157,38172.65159024148,43.76540599845944,0.000163871838805
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t40|v-4,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-4.0,40.0,1111.974482789719,39592.155180783775,44.08261863367126,0.0001549639092907
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t40|v-10,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-10.0,40.0,1137.202980623897,42419.17202768945,44.6817985693779,0.0001390001528479
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t60|v0,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,0.0,60.0,2145.942724918996,35356.984157776074,43.10575610483846,0.000183471217129
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t60|v-1,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-1.0,60.0,2158.527205390783,36498.26655326728,43.38175376045412,0.0001750893709711
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t60|v-2,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-2.0,60.0,2168.9761794471,37404.18193273524,43.59476098417032,0.0001688001660206
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t60|v-4,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-4.0,60.0,2184.9458452491035,38855.356082170605,43.92545085625027,0.0001593368174977
ring_cv_dev_20260912_0006,ring_cv_dev_20260912_0006|p02,2,fabrication_realization,development,calibration,ring_cv_dev_20260912_0006|p02|t60|v-10,460.6807867883989,406.2147102295383,10.051267704888089,120.459533895439,-0.0001790010428245,-10.0,60.0,2210.174343083281,41758.65752522859,44.55148075847431,0.000142379071258
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t20|v0,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,0.0,20.0,0.0,20426.188236393507,38.52775099789374,0.0005948416264552
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t20|v-1,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-1.0,20.0,12.504915294812236,20705.359433894573,38.645713630695866,0.0005809532445003
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t20|v-2,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-2.0,20.0,22.88717256919881,20916.050639708337,38.73369813148918,0.000570716482484
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t20|v-4,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-4.0,20.0,38.75305609699353,21242.16756868865,38.86815224386766,0.0005552720699136
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t20|v-10,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-10.0,20.0,63.80666561722137,21864.89333018964,39.11923164060913,0.0005270635865791
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t40|v0,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,0.0,40.0,1070.3493049218196,20216.85195367449,38.444283629935605,0.000604783279279
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t40|v-1,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-1.0,40.0,1082.8542202166318,20507.78564997751,38.56844092472837,0.0005900296531675
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t40|v-2,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-2.0,40.0,1093.2364774910184,20727.62224528857,38.66110063633168,0.0005791555168653
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t40|v-4,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-4.0,40.0,1109.102361018813,21068.34940588748,38.80279105980438,0.0005627500857735
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t40|v-10,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-10.0,40.0,1134.155970539041,21720.508892245263,39.06768719230466,0.0005327882128121
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t60|v0,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,0.0,60.0,2140.698609843639,19999.68919529351,38.356483282176335,0.0006153446550165
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t60|v-1,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-1.0,60.0,2153.203525138452,20302.59574980005,38.48710089676792,0.0005996714545161
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t60|v-2,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-2.0,60.0,2163.585782412838,20531.770815857933,38.58464214668052,0.0005881199701316
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t60|v-4,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-4.0,60.0,2179.4516659406327,20887.467431075554,38.73389817392057,0.0005706933260425
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p00,0,nominal,development,train,ring_cv_dev_20260912_0007|p00|t60|v-10,453.9311315023821,350.38383714655487,9.802004765108842,120.0,0.0,-10.0,60.0,2204.5052754608605,21569.96072004797,39.01327353953576,0.0005388684768978
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t20|v0,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,0.0,20.0,0.0,20192.136741177917,38.41849403694971,0.0006109246953932
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t20|v-1,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-1.0,20.0,12.484961744348766,20460.008356569146,38.53301832846975,0.0005970154918671
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t20|v-2,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-2.0,20.0,22.846895198426864,20662.67855107363,38.61868078507128,0.0005867308656219
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t20|v-4,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-4.0,20.0,38.6712765835,20976.15890796147,38.74953868537579,0.0005712146205846
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t20|v-10,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-10.0,20.0,63.59644716371804,21572.64872964916,38.99319697206244,0.0005429388791796
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t40|v0,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,0.0,40.0,1069.4298439032082,19991.17425776146,38.337620206134496,0.0006208580659179
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t40|v-1,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-1.0,40.0,1081.914805647557,20270.49237769727,38.45819258110672,0.0006060824440208
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t40|v-2,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-2.0,40.0,1092.276739101635,20482.075202026208,38.54843106508499,0.0005951575483985
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t40|v-4,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-4.0,40.0,1108.1011204867082,20809.7688451891,38.68636675153196,0.0005786759352091
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t40|v-10,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-10.0,40.0,1133.0262910669262,21434.738883819355,38.94349143442374,0.000548642814084
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t60|v0,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,0.0,60.0,2138.8596878064163,19782.59767380939,38.252522847699694,0.0006314105488706
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t60|v-1,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-1.0,60.0,2151.344649550765,20073.584489743505,38.37940628060039,0.0006157141204284
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t60|v-2,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-2.0,60.0,2161.706583004843,20294.280803954854,38.47442534320285,0.000604108810981
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t60|v-4,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-4.0,60.0,2177.5309643899163,20636.55595743516,38.61976471329141,0.0005866013781259
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p01,1,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p01|t60|v-10,460.7577470648339,344.45326559735287,9.803628765718974,120.93969984308356,5.265992584528001e-05,-10.0,60.0,2202.4561349701344,21290.90940162395,38.89100797668309,0.0005547010657672
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t20|v0,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,0.0,20.0,0.0,20225.95580880805,38.43994809424433,0.0006071149763555
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t20|v-1,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-1.0,20.0,12.496437096842785,20501.477141864863,38.55752349963269,0.0005929783819755
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t20|v-2,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-2.0,20.0,22.86921943436937,20709.850040726826,38.64540552108247,0.000582536234155
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t20|v-4,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-4.0,20.0,38.7138528324158,21032.33244143591,38.77968592480264,0.00056678370856
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t20|v-10,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-10.0,20.0,63.693125930512906,21646.96361466105,39.02998468654194,0.0005380632501426
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t40|v0,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,0.0,40.0,1069.8791882266505,20019.46347138109,38.35682171243917,0.0006172257335769
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t40|v-1,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-1.0,40.0,1082.3756253234933,20306.61642744864,38.48057651358111,0.0006022083925145
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t40|v-2,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-2.0,40.0,1092.74840766102,20524.050931037025,38.57313197531652,0.0005911160566436
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t40|v-4,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-4.0,40.0,1108.5930410590663,20861.006507530885,38.7146448682607,0.0005743833070089
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t40|v-10,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-10.0,40.0,1133.5723141571634,21504.734980649668,38.97872703579184,0.0005438775893848
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t60|v0,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,0.0,60.0,2139.7583764530737,19805.23617512025,38.269376304559216,0.0006279667852351
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t60|v-1,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-1.0,60.0,2152.2548135499164,20104.231254082013,38.39957604424188,0.0006120133888252
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t60|v-2,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-2.0,60.0,2162.627595887443,20330.920514746234,38.497011591899486,0.0006002300841594
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t60|v-4,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-4.0,60.0,2178.472229285489,20682.707960735675,38.64608669691587,0.0005824557087664
ring_cv_dev_20260912_0007,ring_cv_dev_20260912_0007|p02,2,fabrication_realization,development,train,ring_cv_dev_20260912_0007|p02|t60|v-10,458.4570239440808,348.32268816212604,9.801372790587978,121.07645817693312,-0.0001734644852162,-10.0,60.0,2203.4515023835866,21356.428695443712,38.924614246683234,0.000550053147622
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t20|v0,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,0.0,20.0,0.0,43444.39544820294,44.98217892449944,0.0001156190081373
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t20|v-1,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-1.0,20.0,12.585221096742316,44966.228201939884,45.28129413518552,0.0001100357358415
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t20|v-2,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-2.0,20.0,23.03472180892641,46177.19511080725,45.51216766774614,0.0001058558365238
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t20|v-4,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-4.0,20.0,39.00494713002445,48125.31844437661,45.871168586764135,9.957296414759136e-05
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t20|v-10,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-10.0,20.0,64.23285102960108,52055.88849405352,46.55321821291325,8.83286593213181e-05
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t40|v0,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,0.0,40.0,1073.0378014523012,42356.45723143974,44.76789930279766,0.0001197386157137
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t40|v-1,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-1.0,40.0,1085.6230225490435,43896.34983297408,45.07813522500936,0.0001138069020366
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t40|v-2,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-2.0,40.0,1096.0725232612276,45124.458083162535,45.31785817109559,0.0001093663274345
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t40|v-4,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-4.0,40.0,1112.0427485823257,47105.32800497638,45.69109752415882,0.0001026919265881
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t40|v-10,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-10.0,40.0,1137.2706524819023,51121.49066508282,46.40189029332792,9.07478012839529e-05
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t60|v0,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,0.0,60.0,2146.07560290483,41259.02091507584,44.5458845774342,0.0001241155007359
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t60|v-1,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-1.0,60.0,2158.660824001572,42814.49229206214,44.8673815596368,0.0001178133886596
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t60|v-2,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-2.0,60.0,2169.110324713756,44057.86556159894,45.11608510814703,0.0001130957360303
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t60|v-4,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-4.0,60.0,2185.0805500348542,46068.68789471762,45.50381062700249,0.0001060052082549
ring_cv_dev_20260912_0008,ring_cv_dev_20260912_0008|p00,0,nominal,development,train,ring_cv_dev_20260912_0008|p00|t60|v-10,463.1712464454485,423.9487233437147,9.93475540871102,120.0,0.0,-10.0,60.0,2210.308453934431,50165.89254363906,46.243986292879285,9.331740905029745e-05
