dark_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-1.8,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-6.497272968292236,-6.497273143627845,-1.7533560825455652e-07
-0.6000000000000001,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.64703893661499,-6.647038941588991,-4.974000766821973e-09
-0.8,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-6.562808990478516,-6.562808690126897,3.0035161824315537e-07
-2.2,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,-6.4685845375061035,-6.468586900003373,-2.362497269814412e-06
-1.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.477891445159912,-6.477891574043036,-1.2888312372894006e-07
-3.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.366054058074951,-6.366054292406802,-2.3433185081245256e-07
-2.4000000000000004,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-6.450720310211182,-6.450720302683019,7.528162981884634e-09
-0.6000000000000001,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.595690727233887,-6.595690385824118,3.414097689002915e-07
-2.0,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,-6.59108829498291,-6.591088972063777,-6.770808669287476e-07
-1.4,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.218299865722656,-6.218300351304565,-4.855819089044644e-07
-2.8000000000000003,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.116213321685791,-6.116213627550415,-3.058646242948271e-07
-3.0,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,-6.576610565185547,-6.576612613699552,-2.048514005537072e-06
-2.4000000000000004,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.388289451599121,-6.388290011437182,-5.598380612426013e-07
-2.8000000000000003,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-6.558086395263672,-6.558087660580186,-1.2653165137876954e-06
-1.0,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,-6.612149715423584,-6.612149874084191,-1.5866060731895004e-07
-2.0,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.16456937789917,-6.164569808505875,-4.306067049597573e-07
-1.0,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,-6.733741283416748,-6.733741197534615,8.588213340487982e-08
-0.4,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.672086715698242,-6.672086414454492,3.012437499450016e-07
-0.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.608249664306641,-6.608249265027258,3.992793828899721e-07
-1.2000000000000002,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-6.501521587371826,-6.501521963024984,-3.756531574694577e-07
-1.2000000000000002,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,-6.769763946533203,-6.769764443728755,-4.971955522847793e-07
-3.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.379858493804932,-6.379860421140759,-1.9273358269344953e-06
-0.6000000000000001,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,-6.599878311157227,-6.5998785339881865,-2.2283095990616175e-07
-0.2,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.536078929901123,-6.536079341268608,-4.113674849648419e-07
-1.2000000000000002,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.50360631942749,-6.503606672648186,-3.532206953593686e-07
-2.2,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-6.534660816192627,-6.534661680675915,-8.644832876214537e-07
-1.2000000000000002,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.2403883934021,-6.240388849246601,-4.5584450170110813e-07
-0.2,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-7.033053874969482,-7.033054138373822,-2.634043392291119e-07
