mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8805688619613647,1.0,-0.17533759772777557
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.8776553869247437,1.0,0.16659383475780487
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,0,one,1,,0.8766936659812927,1.0,0.1180332824587822
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.8720976710319519,1.0,0.18210327625274658
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8603095412254333,1.0,-0.1663888692855835
1,higher_order_symbolic_residual,residual,all,0.0,1.0,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8565003275871277,1.0,-0.12945611774921417
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.8506580591201782,1.0,-0.1429327428340912
1,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8489071726799011,1.0,-0.11468447744846344
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.8368576765060425,1.0,0.14658860862255096
1,higher_order_symbolic_residual,residual,all,0.0,1.0,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.828413188457489,1.0,-0.14091050624847412
1,higher_order_symbolic_residual,residual,all,0.0,1.0,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8214205503463745,1.0,-0.1618066132068634
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7993561625480652,1.0,0.10037916153669357
1,higher_order_symbolic_residual,residual,all,0.0,1.0,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.7854094505310059,1.0,0.13354641199111938
1,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.7626504302024841,1.0,0.10505058616399765
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.762093722820282,1.0,-0.06541140377521515
1,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7271549701690674,1.0,0.056507859379053116
1,higher_order_symbolic_residual,residual,all,0.0,1.0,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.7194039821624756,1.0,0.0388021282851696
1,higher_order_symbolic_residual,residual,all,0.0,1.0,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6867733001708984,1.0,0.018104948103427887
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6371890902519226,1.0,-0.0011881773825734854
1,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.6242931485176086,1.0,0.010215961374342442
1,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.6222156286239624,1.0,-0.006118998397141695
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.615723192691803,1.0,-0.009241200052201748
1,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.612791895866394,1.0,0.009213419631123543
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.5555471181869507,1.0,0.003298819297924638
1,higher_order_symbolic_residual,residual,all,0.0,1.0,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.3827075660228729,1.0,0.01293893437832594
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.36425548791885376,1.0,0.0204290933907032
1,higher_order_symbolic_residual,residual,all,0.0,1.0,12,inverse_length,1/active_layer_length,active_layer_length,0.34936630725860596,1.0,-0.010968667455017567
1,higher_order_symbolic_residual,residual,all,0.0,1.0,11,length_z,scaled(active_layer_length),active_layer_length,0.3378543257713318,1.0,0.011862588115036488
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.33541634678840637,1.0,0.007119915448129177
1,higher_order_symbolic_residual,residual,all,0.0,1.0,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.29289135336875916,1.0,0.006939197424799204
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,11,length_z,scaled(active_layer_length),active_layer_length,0.28613823652267456,1.0,0.008144069463014603
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.24718713760375977,1.0,-0.01236587855964899
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1203522682189941,12,inverse_length,1/active_layer_length,active_layer_length,0.21892888844013214,1.0,-0.0008492629858665168
1,higher_order_symbolic_residual,residual,all,0.0,1.0,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.20347021520137787,1.0,-0.005978122819215059
1,higher_order_symbolic_residual,residual,all,0.0,1.0,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.19895775616168976,1.0,-0.004390624817460775
