task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.01,31,7121,1.265100009428958e-07,1.0,1.0,1.0,0.0021383850403262463,0.9909726880628782,0.006076926733044757,0.9282157747550916,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.01,43,8422,1.307833338311563e-07,1.0,1.0,1.0,0.0018614147842678922,0.9931597345993869,0.006194605623154181,0.9254086715670237,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.0001,55,9621,1.3299666655560334e-07,1.0,1.0,1.0,0.0020282527200584724,0.9918786024753108,0.006333885510223274,0.9220167313213973,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,1,1e-08,7,822,2.609533335392674e-07,1.0,1.0,1.0,0.007225866149701075,0.8969218869626631,0.007834999927103846,0.8806729207878142,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,28,1599,1.2476366672975322e-06,1.0,1.0,1.0,0.0032196549036864358,0.9795353046457714,0.005827766847277088,0.9339815453829945,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,3,0.01,84,3660,3.94287000138623e-06,1.0,1.0,1.0,0.0044920268806586516,0.9601644032401474,0.007805863730330952,0.8815587594044376,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va
I_photo,dkan,teacher_distillation,additive_spline,4,0.01,31,7103,1.2496333414067825e-07,1.0,1.0,1.0,0.003357086119472533,0.9772268456806252,0.006219549702293359,0.9248067420124196,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va
I_photo,dkan,teacher_distillation,additive_spline,6,0.01,43,8385,1.5657333424314857e-07,1.0,1.0,1.0,0.0030139233878921138,0.9816446512025644,0.006289487390502682,0.9231061655260184,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\additive_spline_6\formula.va
I_photo,dkan,teacher_distillation,additive_spline,8,0.01,55,9565,1.318666657122473e-07,1.0,1.0,1.0,0.003480273779887107,0.9755248679548325,0.006392390653338622,0.9205694385056943,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\additive_spline_8\formula.va
I_photo,dkan,teacher_distillation,polynomial,1,0.01,7,820,1.4694666606374085e-07,1.0,1.0,1.0,0.00746133552850707,0.8875054805697041,0.00773997050641842,0.8835499636335311,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_50\I_photo\exports\I_photo\dkan\polynomial_1\formula.va
