task,seed,teacher,teacher_to_tcad_rmse,teacher_to_tcad_r2,teacher_to_tcad_p95_abs_error,teacher_to_tcad_max_abs_error,checkpoint,checkpoint_sha256,scaler_mean_max_relative_delta,parameter_count,train_time_s,frozen_test_prediction,replay_status,replay_max_abs_error,replay_rmse,replay_tolerance,test_rows
I_photo,50,bkan_parameter_mean,0.006417606510456723,0.9199415481889439,0.013190938824259701,0.01512890616472351,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\uq_repeated_grouped\seed_50\I-photo-bayes-results\model_checkpoint.pt,9d3368e9668dd1bf9e6f3f548ebaa95516fe5f4b5820ddc2a87e196bc8f63338,5.855200004242001e-09,1310,,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\matched_grouped_comparison\predictions\seed_50\I_photo\bkan\test_predictions.csv,reference_difference_only,0.0012648110473634233,0.00032521760401747985,3.3652637e-05,256
I_photo,50,dkan,0.005682843636966865,0.9372241748170677,0.01410797141044784,0.0166494248309359,,,,1310,2.794512099993881,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\matched_grouped_comparison\predictions\seed_50\I_photo\dkan\test_predictions.csv,pass,2.384185795456517e-07,2.5809568311567228e-08,3.358371734619141e-05,256
I_photo,50,mlp_l,0.005048080971969933,0.9504648318223294,0.00861838579554608,0.013702447805958862,,,,2561,0.33740730001591146,<REPO_ROOT>/artifacts\results\net_photocurrent_retrain\matched_grouped_comparison\predictions\seed_50\I_photo\mlp_l\test_predictions.csv,pass,4.440892098500626e-16,1.6184142622847344e-16,3.3645102977752696e-05,256
