mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8788176774978638,1.0,-0.17342740297317505
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,0,one,1,,0.8776793479919434,1.0,0.12062077224254608
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.871639609336853,1.0,0.16032209992408752
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.8658782839775085,1.0,0.17584002017974854
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.859918475151062,1.0,-0.16564711928367615
1,higher_order_symbolic_residual,residual,all,0.0,1.0,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8548048734664917,1.0,-0.12871918082237244
1,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8476647138595581,1.0,-0.11252246797084808
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.8434544205665588,1.0,-0.13670028746128082
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.8364629745483398,1.0,0.14587876200675964
1,higher_order_symbolic_residual,residual,all,0.0,1.0,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.8219794034957886,1.0,-0.13556677103042603
1,higher_order_symbolic_residual,residual,all,0.0,1.0,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8204787969589233,1.0,-0.1620790660381317
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.813454806804657,1.0,0.11716653406620026
1,higher_order_symbolic_residual,residual,all,0.0,1.0,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.7938697934150696,1.0,0.14433172345161438
1,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.7615128755569458,1.0,0.10542436689138412
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.7562932372093201,1.0,-0.06240903586149216
1,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7400220036506653,1.0,0.06817619502544403
1,higher_order_symbolic_residual,residual,all,0.0,1.0,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.7059749960899353,1.0,-0.009601944126188755
1,higher_order_symbolic_residual,residual,all,0.0,1.0,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6711658835411072,1.0,0.011379069648683071
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6307574510574341,1.0,0.0018415950471535325
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6253514885902405,1.0,0.005790525581687689
1,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.6235634684562683,1.0,0.01013724971562624
1,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.6217023134231567,1.0,-0.005953795276582241
1,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.6146286725997925,1.0,0.009379193186759949
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.6063219904899597,1.0,0.002939666621387005
1,higher_order_symbolic_residual,residual,all,0.0,1.0,12,inverse_length,1/active_layer_length,active_layer_length,0.3995196223258972,1.0,-0.01157523412257433
1,higher_order_symbolic_residual,residual,all,0.0,1.0,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.36474093794822693,1.0,0.002810279605910182
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.34586596488952637,1.0,0.015314278192818165
1,higher_order_symbolic_residual,residual,all,0.0,1.0,11,length_z,scaled(active_layer_length),active_layer_length,0.32937002182006836,1.0,0.003878603456541896
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1234530210494995,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.3088148534297943,1.0,0.004831467289477587
1,higher_order_symbolic_residual,residual,all,0.0,1.0,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.29715442657470703,1.0,0.0074462611228227615
