frequency_ghz,active_layer_length,simulation_temperature,ac_response_db,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
0.1995262314968882,41.95641496228942,305.9180523366615,-0.0125894417860021,-0.0125894417860021,-0.014732838,0.025724817734392502,0.040457655411394455,-0.002143395890999853,0.038314259520394606,True
1.9952623149688828,39.90607827400121,296.137708789732,-1.1943670099328785,-1.1943670099328785,-1.1391199,-1.1224175271810193,0.016702336329112555,0.05524714642274664,0.0719494827518592,True
39.81071705534969,44.50977871149023,303.263152322465,-6.434926962799318,-6.434926962799318,-6.6653976,-6.7014472100937255,-0.03604956605075671,-0.23047068124365033,-0.26652024729440704,True
1.9952623149688828,39.62193192256099,289.3285700165644,-1.1681410868248527,-1.1681410868248527,-1.1462376,-1.1157360290349594,0.030501582735670496,0.021903475054222854,0.05240505778989335,True
15.848931924611108,38.37558042728467,295.9516778251947,-5.199128347595802,-5.199128347595802,-5.1764197,-5.2417935784497605,-0.06537384349492648,0.022708612640967907,-0.04266523085395857,True
10.0,37.50931802222772,308.1655826328421,-4.054786779094873,-4.054786779094873,-4.005138,-4.118966212057273,-0.11382829167763475,0.04964885871523439,-0.06417943296240036,True
3.1622776601683795,37.50931802222772,308.1655826328421,-2.030177375798344,-2.030177375798344,-1.958227,-1.7843451273714548,0.1738819110120291,0.07195033741486023,0.24583224842688933,True
5.011872336272715,39.90607827400121,296.137708789732,-2.7916566385419497,-2.7916566385419497,-2.7189384,-2.6134247143993345,0.10551363627815569,0.07271828786445944,0.17823192414261513,True
3.1622776601683795,38.53132745549709,285.1813868750008,-1.96611830594225,-1.96611830594225,-1.929775,-1.7600707411695558,0.16970425844897452,0.03634330632371974,0.20604756477269426,True
0.1995262314968882,37.10727035463277,300.4554170460457,-0.0139734042828322,-0.0139734042828322,-0.018488884,0.019359104328037446,0.037847988300205415,-0.004515479689335768,0.03333250861086964,True
10.0,37.79561575023349,300.3431374384869,-4.022866574199846,-4.022866574199846,-4.025874,-4.161292563186352,-0.13541842530793424,-0.0030075636785715787,-0.13842598898650582,True
0.6309573444801944,37.79561575023349,300.3431374384869,-0.1736341638552752,-0.1736341638552752,-0.1691413,-0.26596546356804573,-0.09682417099602425,0.004492871283253708,-0.09233129971277054,True
39.81071705534969,35.793021097389925,308.86985058095934,-6.6047248957387215,-6.6047248957387215,-6.5616827,-6.678445082096273,-0.11676238098543301,0.043042194627881614,-0.0737201863575514,True
3.981071705534969,38.37558042728467,295.9516778251947,-2.379573198031757,-2.379573198031757,-2.3386197,-2.173082780249305,0.16553692876558745,0.04095348901686435,0.2064904177824518,True
12.589254117941662,37.79561575023349,300.3431374384869,-4.534348674614227,-4.534348674614227,-4.543501,-4.6910767388763706,-0.14757583860781587,-0.009152225654327495,-0.15672806426214336,True
0.3981071705534968,38.69622270488729,301.9657628923453,-0.0640842958655499,-0.0640842958655499,-0.0680995,-0.10921292389512516,-0.04111342514634586,-0.004015202883229402,-0.04512862802957526,True
15.848931924611108,37.79561575023349,300.3431374384869,-5.099271188395695,-5.099271188395695,-5.116377,-5.202734900113416,-0.08635802328236153,-0.017105688435359312,-0.10346371171772084,True
5.011872336272715,39.62193192256099,289.3285700165644,-2.782957432360791,-2.782957432360791,-2.7257562,-2.615447544671638,0.11030862369384042,0.057201263995312335,0.16750988768915276,True
3.981071705534969,41.95641496228942,305.9180523366615,-2.2467155570975885,-2.2467155570975885,-2.3142788,-2.155329720375174,0.15894912064350297,-0.06756328392108824,0.09138583672241474,True
10.0,39.62193192256099,289.3285700165644,-4.135277058926972,-4.135277058926972,-4.0412254,-4.1981328001488025,-0.15690736679919315,0.09405162557736269,-0.06285574122183046,True
0.1995262314968882,38.422268984819695,304.0303353891022,-0.0137959792368558,-0.0137959792368558,-0.019165516,0.021182103640295935,0.04034761953995414,-0.005369536662802403,0.034978082877151734,True
12.589254117941662,42.543125490608695,301.3994726877767,-4.472068704734256,-4.472068704734256,-4.479232,-4.638954531204945,-0.15972269679332385,-0.007163129677365099,-0.16688582647068895,True
3.981071705534969,42.543125490608695,301.3994726877767,-2.2937033396767315,-2.2937033396767315,-2.3015757,-2.1520749026392165,0.14950075806634988,-0.00787232102883495,0.14162843703751493,True
40.0,38.37558042728467,295.9516778251947,-6.953600641331109,-6.953600641331109,-6.897538,-6.936689485346281,-0.03915130022665192,0.05606245621147998,0.016911155984828063,True
25.11886431509582,41.95641496228942,305.9180523366615,-6.025245056797658,-6.025245056797658,-6.062496,-5.981381447257545,0.08111473804518976,-0.03725112850507628,0.04386360954011348,True
0.3981071705534968,38.53132745549709,285.1813868750008,-0.0662006847001095,-0.0662006847001095,-0.070403814,-0.10639075041478208,-0.03598693609898618,-0.0042031296156864045,-0.04019006571467258,True
0.6309573444801944,44.50977871149023,303.263152322465,-0.1590154472441552,-0.1590154472441552,-0.16007328,-0.25457630000499165,-0.094503019670519,-0.001057833090317456,-0.09556085276083645,True
0.6309573444801944,37.10727035463277,300.4554170460457,-0.1726306795260083,-0.1726306795260083,-0.17018127,-0.267280856014672,-0.0970995816006095,0.0024494051119458016,-0.0946501764886637,True
5.011872336272715,35.793021097389925,308.86985058095934,-2.720248210432941,-2.720248210432941,-2.7305748,-2.630533058614213,0.10004178765348737,-0.010326635834759124,0.08971515181872824,True
39.81071705534969,41.26661222078493,300.2753689300697,-6.853292081119577,-6.853292081119577,-6.8059864,-6.803994447442546,0.0019919569763997558,0.04730567670063213,0.04929763367703188,True
39.81071705534969,43.11434944357355,296.9231984392292,-6.77176475775386,-6.77176475775386,-6.8358088,-6.85460566904827,-0.018796915080985244,-0.06404399621342538,-0.08284091129441062,True
3.1622776601683795,38.422268984819695,304.0303353891022,-1.949734245845557,-1.949734245845557,-1.9341276,-1.7781248851428106,0.15600268405579776,0.015606676646948703,0.17160936070274646,True
15.848931924611108,44.50977871149023,303.263152322465,-4.948004314129885,-4.948004314129885,-4.9771223,-5.105369844582722,-0.12824753775899111,-0.02911799269384563,-0.15736553045283674,True
5.011872336272715,38.69622270488729,301.9657628923453,-2.7077236081032154,-2.7077236081032154,-2.7255225,-2.618274406524616,0.1072481116333428,-0.017798910054743544,0.08944920157859926,True
2.511886431509582,37.79561575023349,300.3431374384869,-1.560446603002578,-1.560446603002578,-1.5241137,-1.4310844890095424,0.0930291660807896,0.03633294791224606,0.12936211399303565,True
10.0,35.793021097389925,308.86985058095934,-3.958763193843943,-3.958763193843943,-4.0174847,-4.129443054023254,-0.11195838910626144,-0.05872147107304926,-0.1706798601793107,True
1.9952623149688828,37.50931802222772,308.1655826328421,-1.244621266546075,-1.244621266546075,-1.1968527,-1.141801456546256,0.055051227474740116,0.04776858252507887,0.10281980999981899,True
10.0,43.11434944357355,296.9231984392292,-3.993109720835849,-3.993109720835849,-4.013996,-4.133675807196603,-0.11967968292902498,-0.020886403431729317,-0.1405660863607543,True
1.584893192461111,35.793021097389925,308.86985058095934,-0.8533568310396769,-0.8533568310396769,-0.8693328,-0.8982063723559888,-0.02887358198123291,-0.015975959335079004,-0.044849541316311914,True
1.0,42.543125490608695,301.3994726877767,-0.3781933382894915,-0.3781933382894915,-0.38214612,-0.5003986374302718,-0.11825251735886066,-0.0039527817819196565,-0.12220529914078032,True
3.1622776601683795,39.7132385315927,304.62183232922587,-1.9079766712242536,-1.9079766712242536,-1.9273773,-1.7722147829125516,0.15516256026524378,-0.01940067195354178,0.135761888311702,True
7.943282347242822,38.422268984819695,304.0303353891022,-3.5642141020528872,-3.5642141020528872,-3.549847,-3.6119817837367236,-0.06213489614822265,0.014367214464386269,-0.04776768168383638,True
