task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
Capacitance,48,bkan_parameter_mean,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,1.993221730182698e-15,0.0051589999930001795,0.021530999918468297,8,935,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.va,2.0307228951844217e-15,0.6316886772224843,5.529880982889546e-15,7.81268208332427e-15,2.0388826302680617e-15,0.6308427359789875,5.493243143573064e-15,8.096765771817774e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,3.41159999758626e-07,False,False,False,False
Capacitance,48,bkan_parameter_mean,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,1.087325767756378e-15,0.015367299958597869,0.0627169999643229,36,2019,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.va,1.1045171039722073e-15,0.8910421234410626,2.6662806162870797e-15,4.031735628168594e-15,1.1168524697550543e-15,0.889230910890033,2.6248010167016524e-15,4.351156999604435e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.4752899995073676e-06,False,False,False,False
Capacitance,48,bkan_parameter_mean,teacher_distillation,polynomial,3,41600,6400,9600,6400,1e-08,5.234162027148648e-16,0.048194299975875765,0.1888257999671623,120,5293,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.va,5.287945349022622e-16,0.9750260259603658,1.0935019916348014e-15,1.7007572331882722e-15,5.383851563916084e-16,0.9742597285960608,1.0773430896483926e-15,2.034666282784008e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.567169999548545e-06,False,False,False,False
Capacitance,48,bkan_parameter_mean,teacher_distillation,additive_spline,4,41600,6400,9600,6400,1e-08,3.026997889061491e-16,0.03076260001398623,0.12334299995563924,36,8663,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.va,2.9906807411687233e-16,0.9920117095374383,5.117258858573927e-16,2.299875894401928e-15,3.10644580632467e-16,0.9914305188157743,5.684999039266923e-16,2.20352519414182e-15,1.0,5000,1.0,1.0,3.7865323450608567e-29,1.4526000013574957e-07,False,False,False,False
Capacitance,48,bkan_parameter_mean,teacher_distillation,additive_spline,6,41600,6400,9600,6400,1e-08,2.6685020103805334e-16,0.034742699994239956,0.13742909993743524,50,10188,269,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.va,2.615837736527075e-16,0.9938886755473894,4.2490302735820177e-16,2.458880924976118e-15,2.738649630816997e-16,0.9933396060873796,4.522458855128633e-16,2.1315821374297794e-15,1.0,5000,1.0,1.0,2.8398992587956425e-29,1.7965666678113242e-07,False,False,False,True
Capacitance,48,bkan_parameter_mean,teacher_distillation,additive_spline,8,41600,6400,9600,6400,1e-08,2.608016978002897e-16,0.043119899986777455,0.1688216000329703,64,11759,311,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.va,2.5518849071131813e-16,0.9941838458767068,4.3534182598380126e-16,2.493770915365575e-15,2.680187253439436e-16,0.9936209318577404,4.2939559969498505e-16,2.162514169768189e-15,1.0,5000,1.0,1.0,2.524354896707238e-29,1.5362333312320212e-07,False,False,False,False
Capacitance,48,dkan,teacher_distillation,polynomial,1,41600,6400,9600,6400,1e-08,1.9501444350411606e-15,0.004911000025458634,0.0165047999471426,8,933,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.va,1.954200247307144e-15,0.6349571583883167,5.104871709955523e-15,6.847940758058811e-15,2.0396322591185544e-15,0.6305712325547902,5.516449702816708e-15,8.178253341874124e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.8520333299723765e-07,False,False,False,False
Capacitance,48,dkan,teacher_distillation,polynomial,2,41600,6400,9600,6400,1e-08,1.0505318437401359e-15,0.013069499982520938,0.05290969996713102,36,2025,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.va,1.046606638157919e-15,0.8952937324709136,2.298269101971547e-15,3.5979873370690895e-15,1.1200190131031074e-15,0.888601906846881,2.6725533088210377e-15,4.616499274648585e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.2629966659005732e-06,False,False,False,False
Capacitance,48,dkan,teacher_distillation,polynomial,3,41600,6400,9600,6400,0.01,5.016356301519291e-16,0.05218389997025952,0.19834779988741502,120,5277,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.va,4.950932025284916e-16,0.9765696036104362,9.979883055495485e-16,1.7350754437151032e-15,5.575148379435735e-16,0.9723980460303122,1.1231072992560031e-15,2.834697412808645e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.70360333371597e-06,False,False,False,True
Capacitance,48,dkan,teacher_distillation,additive_spline,4,41600,6400,9600,6400,1e-08,2.8226660705864674e-16,0.030305300024338067,0.12169589998666197,36,8657,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.va,2.6493307893825474e-16,0.9932906865492644,5.156067707187088e-16,1.8440283190536466e-15,3.3204165478793734e-16,0.990209336920652,5.96160256214888e-16,2.593316161685904e-15,1.0,5000,1.0,1.0,3.7865323450608567e-29,1.4655666697459917e-07,False,False,False,False
