logical_path,bytes,rows,sha256,status
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.04e-09_ge_sio2_recomb_velocity_2379.41_ge_si_recomb_velocity_496.85_active_layer_length_39.05_simulation_temperature_305.19.csv,5225,28,cad94bb11bb23816c7c3e1d358c859336d85516c6f7861ff58469b2bd12987e6,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.04e-09_ge_sio2_recomb_velocity_2588.68_ge_si_recomb_velocity_505.30_active_layer_length_40.78_simulation_temperature_301.91.csv,5119,28,b8e59df1ffd78636bd9c9f8e0a84e6d9e2237db6a21d635d0c2b45f7b6324d68,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.04e-09_ge_sio2_recomb_velocity_2678.95_ge_si_recomb_velocity_473.13_active_layer_length_34.83_simulation_temperature_290.81.csv,5212,28,518c76e2a1433826e39798dd7410270c1f0a38300d82afb8c7fd70144ed9b1b0,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.05e-09_ge_sio2_recomb_velocity_2495.13_ge_si_recomb_velocity_523.85_active_layer_length_41.28_simulation_temperature_301.60.csv,5145,28,67bfbf71ff0f08a8698c8f0de2b85e8b2ab51740f1096b950646a24aeabbe958,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.05e-09_ge_sio2_recomb_velocity_2511.00_ge_si_recomb_velocity_520.19_active_layer_length_38.51_simulation_temperature_294.13.csv,5095,28,36e24dccdd0aab4a892f585d911c0c3bcf0f3464b77532794af3bbb504a0b505,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.05e-09_ge_sio2_recomb_velocity_2552.71_ge_si_recomb_velocity_518.15_active_layer_length_37.60_simulation_temperature_298.48.csv,5116,28,36f8c8e94d59e10c7bb870fa1ba1893fd5520ce60b178b034f59fa863d007179,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.06e-09_ge_sio2_recomb_velocity_2306.07_ge_si_recomb_velocity_513.32_active_layer_length_40.55_simulation_temperature_303.48.csv,5086,28,76d15c2c817b7e6b993c301377de5ec7d1ebc6f1d38e3f73fc51ca174539f2d8,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.06e-09_ge_sio2_recomb_velocity_2430.58_ge_si_recomb_velocity_514.33_active_layer_length_41.04_simulation_temperature_296.54.csv,5065,28,541fa764f456275ff7b7d3bbcf7a169aa32dcac435866469e0dcca5e88c336f7,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.06e-09_ge_sio2_recomb_velocity_2585.04_ge_si_recomb_velocity_471.33_active_layer_length_42.54_simulation_temperature_301.40.csv,5198,28,88031e697a02d67c4effcf211cc3c16bd85214b52a4ec65e48229046ea95591d,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.07e-09_ge_sio2_recomb_velocity_2302.65_ge_si_recomb_velocity_474.90_active_layer_length_37.70_simulation_temperature_294.15.csv,5119,28,ced63607c7d91b55ea43e0fc27ef4cc516cc951d17f3ff6fc3dbd7266779141d,recovered_local_hash_registered_not_packaged
