task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.0001,31,7121,1.265466659485052e-07,1.0,1.0,1.0,0.01749892959206351,0.9924985342179419,0.027655245700400573,0.9842927902000635,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.0001,43,8346,1.344099990092218e-07,1.0,1.0,1.0,0.01695015094860783,0.9929616589795801,0.028014840113014024,0.9838816605222842,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.0001,55,9533,1.4073666728412112e-07,1.0,1.0,1.0,0.017008110362797275,0.9929134428219454,0.028281933917079928,0.9835728505439961,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,1,0.01,7,832,2.680000014758358e-07,1.0,1.0,1.0,0.05620216442615617,0.9226199069769379,0.04782431643659858,0.9530277304266945,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,28,1607,1.3422133342828602e-06,1.0,1.0,1.0,0.03777703805131548,0.9650393923668205,0.0208882674012923,0.9910391576032829,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.va
I_dark,bkan_parameter_mean,teacher_distillation,polynomial,3,0.01,84,3663,3.859123333434884e-06,1.0,1.0,1.0,0.03345482259527562,0.9725816934615561,0.011139818875563867,0.997451408318175,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.va
I_dark,dkan,teacher_distillation,additive_spline,4,1e-08,31,7082,1.4019999847126504e-07,1.0,1.0,1.0,0.026878490873424987,0.9819604243956738,0.02992807462030668,0.9816049252007861,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\additive_spline_4\formula.va
I_dark,dkan,teacher_distillation,additive_spline,6,1e-08,43,8322,1.4782666694372893e-07,1.0,1.0,1.0,0.026653594612661844,0.9822610409908393,0.02951493668108352,0.9821092843262655,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\additive_spline_6\formula.va
I_dark,dkan,teacher_distillation,additive_spline,8,0.0001,55,9411,1.3264000105361145e-07,1.0,1.0,1.0,0.02648472207950771,0.9824851108106277,0.03079400762054854,0.9805250465669408,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\additive_spline_8\formula.va
I_dark,dkan,teacher_distillation,polynomial,1,1e-08,7,834,1.4835333179992935e-07,1.0,1.0,1.0,0.05897290924122017,0.9131596310818577,0.04784274204952786,0.952991528776599,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_dark\exports\I_dark\dkan\polynomial_1\formula.va
