test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.01657201001375869,0.01229849788344097,0.9916804239324425,36.0,1.0,7.318022009221254,True,0.0,1.0,0.016151148276688863,0.01164270838101705,0.9920180958699897,artifacts\results\posterior_formula_ensemble\formulas\I_dark\draw_16_seed_26016\dark_current_symbolic_gated_kan\pure_symbolic_formula.txt,36.0,7.786867371876224e-07,2.7315352664203374e-06
