light_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,light_current,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
-0.8,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,0.0004968937892134,-3.3037364315644004,-3.3079865,-3.307695705691456,0.0002907921875721087,-0.004250066314627876,-0.003959274127055767,True
-0.6000000000000001,1.0284216851224184e-09,2501.257472196243,454.39559500401634,39.58517778577758,297.0863250737395,0.0004784796076326,-3.3201365667300964,-3.3206635,-3.323919432414494,-0.0032559802660565573,-0.0005268854183411165,-0.003782865684397674,True
-2.2,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,0.0005284808438625,-3.27697075018359,-3.2801588,-3.280153665355765,5.092807687123724e-06,-0.003188007979862295,-0.0031829151721751714,True
-1.4,9.91880560193061e-10,2562.543459042286,488.1664551370801,40.47383155665718,295.6008889602198,0.0005067724944965,-3.2951869648473213,-3.2960718,-3.3003294932711786,-0.004257725464171802,-0.0008848029596855156,-0.005142528423857318,True
-1.2000000000000002,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,0.000494169326444,-3.3061242151652976,-3.3092384,-3.3098555762356527,-0.000617142397762116,-0.0031142186725929832,-0.0037313610703550992,True
-2.8000000000000003,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,0.0005365804041216,-3.270365191778233,-3.2734454,-3.2733151540866574,0.0001302137264529435,-0.0030801760348775353,-0.002949962308424592,True
-2.2,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,0.0005146328323767,-3.288502510264856,-3.291853,-3.291382820549363,0.0004701305004415346,-0.003350440784948727,-0.0028803102845071926,True
-0.8,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,0.0004835258080385,-3.3155803406304427,-3.3038757,-3.3065087504136415,-0.0026330656754822712,0.011704655892283533,0.009071590216801262,True
-1.0,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,0.0004796039947619,-3.319117208192404,-3.3151317,-3.3159262500244298,-0.0007945857483067087,0.003985543916281031,0.0031909581679743226,True
-1.6,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,0.0005178150487641,-3.2858253322320885,-3.2870705,-3.290575863872069,-0.0035053511004625726,-0.0012451805395179427,-0.004750531639980515,True
