task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.01,31,7168,1.2634333300714692e-07,1.0,1.0,1.0,0.002515537272658119,0.9872604476312316,0.003841303744477961,0.970901512946814,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.01,43,8432,1.286699999279032e-07,1.0,1.0,1.0,0.002325650706752256,0.9891111596347393,0.003722076559152245,0.9726798101247442,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.01,55,9568,1.4554666510472694e-07,1.0,1.0,1.0,0.0024320224093727603,0.9880923023248611,0.003359013733137797,0.9777496591375759,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,1,1e-08,7,821,2.60466665107136e-07,1.0,1.0,1.0,0.006683770343752252,0.9100635599075285,0.0070523245900184816,0.9019206236970955,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,28,1589,1.2534333334770054e-06,1.0,1.0,1.0,0.0031688710923175652,0.9797836940930188,0.00395394960371682,0.96916986909137,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,3,0.01,84,3646,3.912880000037451e-06,1.0,1.0,1.0,0.003217092652537592,0.9791637388150867,0.003777195196642367,0.9718646729969774,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va
I_photo,dkan,teacher_distillation,additive_spline,4,0.01,31,7151,1.4311999936277666e-07,1.0,1.0,1.0,0.0032278261165045023,0.9791101715985066,0.003722947687114053,0.9726670204005192,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va
I_photo,dkan,teacher_distillation,additive_spline,6,1e-08,43,8361,1.273966666000585e-07,1.0,1.0,1.0,0.0026771551326200535,0.9856298372771898,0.0038664903122952294,0.9705186774474435,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_6\formula.va
I_photo,dkan,teacher_distillation,additive_spline,8,0.01,55,9538,1.3559666695073246e-07,1.0,1.0,1.0,0.00303463339155462,0.9815359454436974,0.003544096257864374,0.9752301071837437,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_8\formula.va
I_photo,dkan,teacher_distillation,polynomial,1,0.01,7,821,1.477366662584245e-07,1.0,1.0,1.0,0.007049104426235108,0.9003717507111301,0.007043921736669445,0.9021542078491792,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_1\formula.va
