task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_photo,42,bkan_parameter_mean,teacher_distillation,polynomial,1,1664,256,384,256,1e-08,0.006684156628317125,0.0011733000283129513,0.0038495000335387886,7,821,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va,0.006683770343752252,0.9100635599075285,0.012851098084036394,0.020698503332724716,0.0070523245900184816,0.9019206236970955,0.014270373466835129,0.019372615429076756,1.0,5000,1.0,1.0,4.440892098500626e-16,2.60466665107136e-07,False,False,False,False
I_photo,42,bkan_parameter_mean,teacher_distillation,polynomial,2,1664,256,384,256,0.01,0.003950678925406524,0.0012354999780654907,0.0044793999986723065,28,1589,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va,0.0031688710923175652,0.9797836940930188,0.0062277819459981565,0.008408735829083192,0.00395394960371682,0.96916986909137,0.008155623441754467,0.01023204132631328,1.0,5000,1.0,1.0,4.440892098500626e-16,1.2534333334770054e-06,False,False,False,True
I_photo,42,bkan_parameter_mean,teacher_distillation,polynomial,3,1664,256,384,256,0.01,0.006046077614191055,0.001935899956151843,0.007194199948571622,84,3646,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va,0.003217092652537592,0.9791637388150867,0.006235816544076678,0.009905642957043881,0.003777195196642367,0.9718646729969774,0.007507133726045168,0.009379690603941615,1.0,5000,1.0,1.0,4.440892098500626e-16,3.912880000037451e-06,False,False,False,True
I_photo,42,bkan_parameter_mean,teacher_distillation,additive_spline,4,1664,256,384,256,0.01,0.0016222940305947466,0.0013195000356063247,0.0063612000667490065,31,7168,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va,0.002515537272658119,0.9872604476312316,0.004570892024550743,0.00786889082266562,0.003841303744477961,0.970901512946814,0.007955248254422176,0.008448768556785335,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2634333300714692e-07,False,False,False,False
I_photo,42,bkan_parameter_mean,teacher_distillation,additive_spline,6,1664,256,384,256,0.01,0.0019335358721550757,0.0014983000000938773,0.0068755000829696655,43,8432,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va,0.002325650706752256,0.9891111596347393,0.004347373795285714,0.00556629735656422,0.003722076559152245,0.9726798101247442,0.006634819907975875,0.009219904997538109,1.0,5000,1.0,1.0,8.881784197001252e-16,1.286699999279032e-07,False,False,False,False
I_photo,42,bkan_parameter_mean,teacher_distillation,additive_spline,8,1664,256,384,256,0.01,0.0016771509890809702,0.0015393999638035893,0.007140799891203642,55,9568,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va,0.0024320224093727603,0.9880923023248611,0.0046331022798205,0.006998928138291394,0.003359013733137797,0.9777496591375759,0.006682556633413661,0.009441067609241571,1.0,5000,1.0,1.0,8.881784197001252e-16,1.4554666510472694e-07,False,False,True,True
I_photo,42,dkan,teacher_distillation,polynomial,1,1664,256,384,256,0.01,0.007101218756017248,0.000527600001078099,0.002464399964082986,7,821,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_1\formula.va,0.007049104426235108,0.9003717507111301,0.013582568120063199,0.018756879972332552,0.007043921736669445,0.9021542078491792,0.014127991883346569,0.019911762486886087,1.0,5000,1.0,1.0,0.0,1.477366662584245e-07,False,False,False,False
I_photo,42,dkan,teacher_distillation,polynomial,2,1664,256,384,256,0.01,0.0053329694917141285,0.0009744000271894038,0.004306500020902604,28,1596,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_2\formula.va,0.0035570115531420544,0.97463206234348,0.007118914664067222,0.008701483360948892,0.0038785543481604156,0.9703344180461598,0.007836565462788436,0.010038202322867562,1.0,5000,1.0,1.0,4.440892098500626e-16,9.301833323358247e-07,False,False,True,True
I_photo,42,dkan,teacher_distillation,polynomial,3,1664,256,384,256,0.01,0.008612021903415933,0.0017405000398866832,0.00676360004581511,84,3654,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\polynomial_3\formula.va,0.004708331677208756,0.9555523598311562,0.010119331531342257,0.01286244843988138,0.004765279970646158,0.9552193954270003,0.01196376152186418,0.013660129346889427,1.0,5000,1.0,1.0,4.440892098500626e-16,3.0341799991826217e-06,False,False,False,False
I_photo,42,dkan,teacher_distillation,additive_spline,4,1664,256,384,256,0.01,0.0036086883330879362,0.0013190999743528664,0.005873899965081364,31,7151,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_42\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va,0.0032278261165045023,0.9791101715985066,0.007486866249296953,0.008886774372132145,0.003722947687114053,0.9726670204005192,0.006928775026268319,0.008792955800712043,1.0,5000,1.0,1.0,8.881784197001252e-16,1.4311999936277666e-07,False,False,False,False
