stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.2528403103351593,0.25323978066444397,0.0,0.2528403103351593,0.0,0.07891986519098282,0.008576705120503902,0.3309682011604309,0.16301506757736206,0.25283390283584595,0.25339236855506897,0.0,0.25283390283584595,0.0,0.07879416644573212,0.0049912044778466225,0.3309627175331116,0.16301527619361877,68
symbolic_warmup,25,2.0,0.1767987757921219,0.17719820141792297,0.0,0.1767987757921219,0.0,0.0511428527534008,0.008576705120503902,0.3314260244369507,0.16300378739833832,0.180653914809227,0.18121236562728882,0.0,0.180653914809227,0.0,0.0526077002286911,0.0049912044778466225,0.3314674496650696,0.1630028337240219,68
symbolic_warmup,50,2.0,0.09312447160482407,0.09352391213178635,0.0,0.09312447160482407,0.0,0.01552741788327694,0.008576705120503902,0.33269423246383667,0.1629757434129715,0.09784713387489319,0.09840559214353561,0.0,0.09784713387489319,0.0,0.016556086018681526,0.0049912044778466225,0.3327471613883972,0.1629744917154312,68
symbolic_warmup,75,2.0,0.010623627342283726,0.010861988179385662,0.0,0.010623627342283726,0.0,0.0020180761348456144,0.008576705120503902,0.33389946818351746,0.16294538974761963,0.009127650409936905,0.009466518647968769,0.0,0.009127650409936905,0.0,0.0014060547109693289,0.0049912044778466225,0.33393582701683044,0.16294415295124054,68
symbolic_warmup,90,2.0,0.001958283828571439,0.0019409044180065393,0.0,0.001958283828571439,0.0,0.000864677713252604,0.008576705120503902,0.3342098593711853,0.16293004155158997,0.0020358096808195114,0.002017684280872345,0.0,0.0020358096808195114,0.0,0.0006809640326537192,0.0049912044778466225,0.3342137932777405,0.16292943060398102,68
symbolic_competition,1,2.0,0.0020037952344864607,0.001976440194994211,0.0,0.0019987381529062986,0.0,0.0008366287802346051,0.008576705120503902,0.3342137932777405,0.16292943060398102,0.0015698749339208007,0.0015556435100734234,0.0,0.0015648538246750832,0.0,0.000788568751886487,0.0049912044778466225,0.3341836929321289,0.16293048858642578,68
symbolic_competition,25,1.82208560789733,0.0008824649848975241,0.0008722247439436615,0.0,0.0008774042944423854,0.0,0.0004470889107324183,0.008576705120503902,0.3346613347530365,0.16283653676509857,0.0008498103707097471,0.0008636359125375748,0.0,0.000844785594381392,0.0,0.00028102562646381557,0.0049912044778466225,0.3346518874168396,0.16283592581748962,68
symbolic_competition,50,1.6535665402746547,0.0003646408731583506,0.00036675966111943126,0.0,0.00035957543877884746,0.0,0.0001581539399921894,0.008576705120503902,0.33525529503822327,0.16271188855171204,0.00038613006472587585,0.0004099381039850414,0.0,0.00038110054447315633,0.0,0.00013078788470011204,0.0049912044778466225,0.33524975180625916,0.16271106898784637,68
symbolic_competition,75,1.500633280491814,0.0001681320572970435,0.00017358023615088314,0.0,0.00016306077304761857,0.0,7.009321416262537e-05,0.008576705120503902,0.3359948396682739,0.16255693137645721,0.00018276718037668616,0.00020204710017424077,0.0,0.0001777317957021296,0.0,8.895514474716038e-05,0.0049912044778466225,0.3359902501106262,0.16255617141723633,68
symbolic_competition,100,1.3618443453419096,9.818948456086218e-05,0.00010393406410003081,0.0,9.311182657256722e-05,0.0,3.659767025965266e-05,0.008576705120503902,0.336818128824234,0.16237106919288635,0.00010654401557985693,0.00012462407175917178,0.0,0.0001015022789943032,0.0,5.140661960467696e-05,0.0049912044778466225,0.33681243658065796,0.1623704433441162,68
symbolic_competition,125,1.23589156994566,6.81167803122662e-05,7.457903120666742e-05,0.0,6.30328941042535e-05,0.0,2.2270060071605258e-05,0.008576705120503902,0.3376608192920685,0.16215120255947113,7.178036321420223e-05,8.995259850053117e-05,0.0,6.673242023680359e-05,0.0,3.161092899972573e-05,0.0049912044778466225,0.3376525044441223,0.16215071082115173,68
