bias_v,log_frequency_ghz,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-3.0,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7695833323067884e-17,2.7695833106212055e-17,-2.1685582906323487e-25
-3.0,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7678778513198265e-17,2.7678774702786056e-17,-3.8104122092862985e-24
-3.0,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7661717085883747e-17,2.7661716311155534e-17,-7.747282125034566e-25
-3.0,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7644662276014128e-17,2.7644657907729536e-17,-4.36828459272652e-24
-3.0,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.762760084869961e-17,2.7627599527894484e-17,-1.32080512552497e-24
-3.0,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.761054273010754e-17,2.7610541124468485e-17,-1.6056390555359229e-24
-3.0,-0.40000000000000047,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7593484611515472e-17,2.7593482744633437e-17,-1.8668820354649953e-24
-3.0,-0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7576426492923404e-17,2.7576424347105172e-17,-2.145818231807338e-24
-3.0,-0.19999999999999923,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7559368374331335e-17,2.755936596137239e-17,-2.4129589454050208e-24
-3.0,-0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7542310255739267e-17,2.754230755794639e-17,-2.6977928754159737e-24
-3.0,0.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7525250482785973e-17,2.7525249169264736e-17,-1.313521236904882e-24
-3.0,0.09999999999999964,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7508192364193905e-17,2.7508190776159778e-17,-1.5880341268327912e-24
-3.0,0.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7491134245601836e-17,2.749113238199507e-17,-1.8636067651052034e-24
-3.0,0.3000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7474074472648542e-17,2.7474073988475424e-17,-4.841731180811948e-25
-3.0,0.4000000000000003,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.74570180084177e-17,2.7457015590947166e-17,-2.417470533366617e-24
-3.0,0.5,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7439958235464405e-17,2.743995720226551e-17,-1.0331988948555254e-24
-3.0,0.5999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7422901771233562e-17,2.7422898810634982e-17,-2.9605985795538253e-24
-3.0,0.6999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7405840343919043e-17,2.7405840413106724e-17,6.918768047891851e-26
-3.0,0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7388785534049425e-17,2.73887820214762e-17,-3.512573226243949e-24
-3.0,0.9000000000000004,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7371724106734906e-17,2.73717236180502e-17,-4.886847060427911e-25
-3.0,1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7354665988142838e-17,2.7354665238215152e-17,-7.499276859718636e-25
-3.0,1.0999999999999996,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.733760786955077e-17,2.7337606834789153e-17,-1.0347616159828165e-24
-3.0,1.1999999999999993,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.73205497509587e-17,2.7320548443158628e-17,-1.3078000724935732e-24
-3.0,1.3000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7303491632366632e-17,2.7303490051528106e-17,-1.580838525922842e-24
-3.0,1.3010299956639813,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.730331627007677e-17,2.730331434613457e-17,-1.9239421997953536e-24
-2.8,-1.0,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.715894182032299e-17,2.7158940231392776e-17,-1.588930214272852e-24
-2.8,-0.9000000000000005,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7140695870371296e-17,2.7140693032828346e-17,-2.8375429497606748e-24
-2.8,-0.8000000000000007,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7122444957335926e-17,2.712244585785487e-17,9.005189432330368e-25
-2.8,-0.6999999999999995,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.7104200661745456e-17,2.710419868288139e-17,-1.9788640672789608e-24
-2.8,-0.5999999999999998,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.708595471179376e-17,2.7085951519703382e-17,-3.192090379184707e-24
-2.8,-0.5000000000000001,1.0941860864671191e-09,2539.112215454232,503.69324532533454,39.339075937042885,294.39428351617613,2.706770379875839e-17,2.7067704344729902e-17,5.459715107275169e-25
