task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_dark,48,bkan_parameter_mean,teacher_distillation,polynomial,1,1560,240,360,240,0.01,0.04763092346920555,0.0006823999574407935,0.0032011999282985926,7,814,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va,0.04852484661881146,0.9261414346800956,0.12558827475701984,0.17785016424881217,0.04847818238563768,0.9259284104261986,0.1285927927502355,0.16285017634875754,1.0,5000,1.0,1.0,8.881784197001252e-16,2.0804999900671343e-07,False,False,False,True
I_dark,48,bkan_parameter_mean,teacher_distillation,polynomial,2,1560,240,360,240,0.01,0.021091207320314713,0.0009322999976575375,0.0041343000484630466,28,1587,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_2\formula.va,0.02106938642680665,0.9860756060567915,0.04984756191342789,0.07976251404350965,0.021349921661195915,0.9856334800656641,0.052693214731428205,0.06476252614345501,1.0,5000,1.0,1.0,8.881784197001252e-16,1.3251566657951722e-06,False,False,False,True
I_dark,48,bkan_parameter_mean,teacher_distillation,polynomial,3,1560,240,360,240,1e-08,0.011955482850231708,0.001664399984292686,0.0058102000039070845,84,3660,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_3\formula.va,0.01100142834613197,0.9962036112854782,0.02209507773487726,0.03717907423939337,0.011453560315399553,0.9958653379058063,0.024329173713563485,0.030898110427825642,1.0,5000,1.0,1.0,8.881784197001252e-16,3.982470000240331e-06,False,False,False,False
I_dark,48,bkan_parameter_mean,teacher_distillation,additive_spline,4,1560,240,360,240,1e-08,0.01012190013151463,0.0016694999649189413,0.006077899946831167,31,7139,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va,0.0069221666635485585,0.9984970081426747,0.013247017062312582,0.04245913225336473,0.006005986623636102,0.9988630856990419,0.012253287023273307,0.027459144353310094,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.2757333267169693e-07,False,False,False,True
I_dark,48,bkan_parameter_mean,teacher_distillation,additive_spline,6,1560,240,360,240,1e-08,0.009569501933148797,0.0016994999605230987,0.006371599971316755,43,8375,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va,0.005967777388728237,0.9988828853326699,0.010936041008309246,0.03709769330275314,0.004561804167150962,0.9993441080761685,0.008472021731519591,0.023271897046321044,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.349933329038322e-07,False,False,False,True
I_dark,48,bkan_parameter_mean,teacher_distillation,additive_spline,8,1560,240,360,240,0.0001,0.009490973051917552,0.0016561999800615013,0.0066334999282844365,55,9521,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_8\formula.va,0.006144650663406661,0.9988156858466041,0.011762682285014665,0.03791300923424856,0.004628658873411004,0.9993247425908182,0.008486668446477495,0.024337574237522475,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3225000002421438e-07,False,False,False,False
I_dark,48,dkan,teacher_distillation,polynomial,1,1560,240,360,240,0.01,0.050041077791067506,0.0005599000141955912,0.0029416000470519066,7,813,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\polynomial_1\formula.va,0.050434188353030804,0.9173844397168132,0.11907891906391753,0.19000936533206847,0.048602276318826285,0.9255487097437395,0.12896771550554476,0.16804578991683794,1.0,5000,1.0,1.0,8.881784197001252e-16,1.4794666591721277e-07,False,False,False,False
I_dark,48,dkan,teacher_distillation,polynomial,2,1560,240,360,240,0.01,0.02962936878173185,0.0007017999887466431,0.0031501000630669296,28,1583,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\polynomial_2\formula.va,0.027826419793222888,0.9748506684820597,0.06621704456064931,0.11421749310385554,0.021919919110509372,0.9848561289656488,0.05295171384921473,0.08085067000353341,1.0,5000,1.0,1.0,8.881784197001252e-16,9.001999996447315e-07,False,False,False,False
I_dark,48,dkan,teacher_distillation,polynomial,3,1560,240,360,240,1e-08,0.031965087699342414,0.0015322999679483473,0.005046799953561276,84,3634,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\polynomial_3\formula.va,0.02069864865953573,0.9860845977108148,0.05093907089460772,0.08601310341014745,0.014277353811830922,0.9935752763441971,0.026233552850485207,0.058474442267700155,1.0,5000,1.0,1.0,8.881784197001252e-16,2.9817199994189044e-06,False,False,False,True
I_dark,48,dkan,teacher_distillation,additive_spline,4,1560,240,360,240,0.01,0.018939731354128027,0.0015123000484891236,0.006343200104311109,31,7096,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\I_dark\exports\I_dark\dkan\additive_spline_4\formula.va,0.01807233220639638,0.9893918370348574,0.05041816781344477,0.07762159208127528,0.007464138690846844,0.9982440246745518,0.015129037261628495,0.03812651849759874,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.3459333373854559e-07,False,False,False,True
