task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
AC_Response,51,bkan_parameter_mean,teacher_distillation,polynomial,1,2912,448,672,448,1e-08,0.9161311551893374,0.0009659999632276595,0.002818399923853576,4,514,17,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_1\formula.va,0.9166580763682901,0.8571785077906676,1.4488586005557365,1.7718340124379885,0.916651339032506,0.8589648212882502,1.4775815483455228,1.8358823755947276,1.0,5000,1.0,1.0,4.440892098500626e-16,5.6403332079450286e-08,False,False,False,False
AC_Response,51,bkan_parameter_mean,teacher_distillation,polynomial,2,2912,448,672,448,0.01,0.3073792707465246,0.0010009999969042838,0.004034399928059429,10,686,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_2\formula.va,0.3084217460210531,0.9838315342594144,0.5704636976349355,0.6357205832545572,0.31246959079260483,0.983611673181577,0.5743666227808527,0.6753028101253262,1.0,5000,1.0,1.0,2.6645352591003757e-15,2.3923999979160725e-07,False,False,False,False
AC_Response,51,bkan_parameter_mean,teacher_distillation,polynomial,3,2912,448,672,448,1e-08,0.16310903293083626,0.0013556000194512308,0.004469800041988492,20,988,33,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\polynomial_3\formula.va,0.16371343639967556,0.9954443801455456,0.3119027049311765,0.36779406121340674,0.17306770672265398,0.9949725104473633,0.33562823256959484,0.5341382190842499,1.0,5000,1.0,1.0,5.329070518200751e-15,4.5687666667314865e-07,False,False,False,False
AC_Response,51,bkan_parameter_mean,teacher_distillation,additive_spline,4,2912,448,672,448,1e-08,0.08462273634051896,0.0018432000069878995,0.006629600073210895,16,3601,103,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va,0.08540634050552301,0.9987601788089066,0.14844670038314478,0.2637785797117127,0.10548717677451093,0.9981322513243536,0.18853950143305642,0.3238275874278216,1.0,5000,1.0,1.0,3.774758283725532e-15,7.422666531056166e-08,False,False,False,False
AC_Response,51,bkan_parameter_mean,teacher_distillation,additive_spline,6,2912,448,672,448,1e-08,0.0857287934080327,0.0017783999792300165,0.007215199992060661,22,4206,121,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_6\formula.va,0.08648352404921772,0.9987287072100325,0.15024272874235342,0.2832393177137247,0.10635768086606287,0.9981012979612811,0.19062745786894492,0.33915147979945104,1.0,5000,1.0,1.0,1.7763568394002505e-15,9.960999983983735e-08,False,False,False,False
AC_Response,51,bkan_parameter_mean,teacher_distillation,additive_spline,8,2912,448,672,448,1e-08,0.07623699044840315,0.0016832000110298395,0.006637800019234419,28,4737,139,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_8\formula.va,0.07718640324060572,0.998987347507833,0.13272940215261161,0.2620109656908376,0.09885077827781408,0.9983598661770142,0.17937828277027998,0.32298209751312523,1.0,5000,1.0,1.0,2.831068712794149e-15,9.070999997978409e-08,False,False,False,False
AC_Response,51,dkan,teacher_distillation,polynomial,1,2912,448,672,448,0.01,0.9131811480001125,0.0010179000091738999,0.003894199966453016,4,512,17,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\polynomial_1\formula.va,0.9074939671717885,0.8587894375810703,1.4510670905760203,1.8106204439128106,0.9168686906160062,0.85889793030713,1.4733896802734625,1.8278961112942982,1.0,5000,1.0,1.0,4.440892098500626e-16,6.541999949452778e-08,False,False,False,True
AC_Response,51,dkan,teacher_distillation,polynomial,2,2912,448,672,448,0.01,0.31472347739334117,0.0009536999859847128,0.0036706000100821257,10,686,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\polynomial_2\formula.va,0.32028965465176934,0.9824100132671649,0.5882232535925037,0.9066696647943413,0.3138915315412963,0.9834621786204879,0.5759940951245743,0.6826770468680516,1.0,5000,1.0,1.0,2.6645352591003757e-15,2.7571000003566345e-07,False,False,False,False
AC_Response,51,dkan,teacher_distillation,polynomial,3,2912,448,672,448,0.01,0.16673615097332645,0.0008508999599143863,0.004737299925182015,20,982,33,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\polynomial_3\formula.va,0.181870995790812,0.9943283871360705,0.3461200307215372,0.6841002610974343,0.1782017251576463,0.9946698073387896,0.3429849852315703,0.5963271636134335,1.0,5000,1.0,1.0,4.440892098500626e-15,4.94409998646006e-07,False,False,False,False
AC_Response,51,dkan,teacher_distillation,additive_spline,4,2912,448,672,448,0.0001,0.09580983521938478,0.0014891999890096486,0.0065796999842859805,16,3563,103,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\additive_spline_4\formula.va,0.13285205654346335,0.9969736702104487,0.2128421252607323,0.7054372691341877,0.1085301914660774,0.9980229382352778,0.20072693328295496,0.32834443537668623,1.0,5000,1.0,1.0,3.1086244689504383e-15,1.039033328803877e-07,False,False,False,False
AC_Response,51,dkan,teacher_distillation,additive_spline,6,2912,448,672,448,0.0001,0.09584982794830248,0.0016274999943561852,0.0072737999726086855,22,4124,121,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\additive_spline_6\formula.va,0.1314873664676941,0.9970355253314103,0.2068438667279955,0.6682716266896254,0.10934818724488748,0.9979930235597722,0.19510543656597806,0.354092943017025,1.0,5000,1.0,1.0,2.6645352591003757e-15,6.974666806248327e-08,False,False,False,False
AC_Response,51,dkan,teacher_distillation,additive_spline,8,2912,448,672,448,0.0001,0.08547029586115568,0.001839199976529926,0.007275399926584214,28,4675,139,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_51\AC_Response\exports\AC_Response\dkan\additive_spline_8\formula.va,0.1211025134898245,0.9974853010317613,0.20096512166453015,0.6856474560795647,0.10226362232596553,0.9982446592185423,0.19327291290334722,0.33095734733153126,1.0,5000,1.0,1.0,3.1086244689504383e-15,6.93799986038357e-08,False,False,False,True
