mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8780273795127869,1.0,-0.1765260249376297
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.8761231899261475,1.0,0.16013890504837036
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,0,one,1,,0.8760959506034851,1.0,0.11994562298059464
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.8705419898033142,1.0,0.17564092576503754
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8554741144180298,1.0,-0.16322198510169983
1,higher_order_symbolic_residual,residual,all,0.0,1.0,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8528397679328918,1.0,-0.13082219660282135
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.8489415645599365,1.0,-0.13644102215766907
1,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8352093696594238,1.0,-0.10867880284786224
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.8312540650367737,1.0,0.14342229068279266
1,higher_order_symbolic_residual,residual,all,0.0,1.0,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.8159753680229187,1.0,-0.14475081861019135
1,higher_order_symbolic_residual,residual,all,0.0,1.0,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8132724165916443,1.0,-0.16120702028274536
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.8017767667770386,1.0,0.11109814047813416
1,higher_order_symbolic_residual,residual,all,0.0,1.0,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.794201135635376,1.0,-0.038349419832229614
1,higher_order_symbolic_residual,residual,all,0.0,1.0,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.7883073091506958,1.0,0.14291974902153015
1,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.7512638568878174,1.0,0.10415740311145782
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.7493698596954346,1.0,-0.08447443693876266
1,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7206450700759888,1.0,0.06253737956285477
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1246755123138428,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6982725262641907,1.0,0.015180506743490696
