mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8892369866371155,1.0,-0.12132889777421951
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8708747029304504,1.0,-0.14088279008865356
1,field_collection,main,reverse,-1.0,-0.27930575609207153,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8698397874832153,1.0,0.1444738358259201
1,field_collection,main,reverse,-1.0,-0.27930575609207153,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8683416247367859,1.0,0.1397666335105896
1,field_collection,main,reverse,-1.0,-0.27930575609207153,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8665302395820618,1.0,-0.16671094298362732
1,field_collection,main,reverse,-1.0,-0.27930575609207153,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8653822541236877,1.0,-0.15585893392562866
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.8493136167526245,1.0,-0.12374065071344376
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8440782427787781,1.0,0.10505262762308121
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.8400551080703735,1.0,-0.10810307413339615
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8228188157081604,1.0,-0.09979201853275299
1,field_collection,main,reverse,-1.0,-0.27930575609207153,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8224403858184814,1.0,-0.11164549738168716
1,field_collection,main,reverse,-1.0,-0.27930575609207153,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8185864686965942,1.0,0.10616203397512436
1,field_collection,main,reverse,-1.0,-0.27930575609207153,0,one,1,,0.8180102705955505,1.0,0.0843014270067215
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8105848431587219,1.0,0.09564870595932007
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8100011348724365,1.0,-0.0827341303229332
0,photogeneration,main,all,-1.0,-1.0629947185516357,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7964368462562561,1.0,0.08771310746669769
0,photogeneration,main,all,-1.0,-1.0629947185516357,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7948346138000488,1.0,0.04574083164334297
0,photogeneration,main,all,-1.0,-1.0629947185516357,0,one,1,,0.7912614345550537,1.0,0.0585966557264328
1,field_collection,main,reverse,-1.0,-0.27930575609207153,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7851570844650269,1.0,0.07945077866315842
0,photogeneration,main,all,-1.0,-1.0629947185516357,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7822890877723694,1.0,0.03811129555106163
0,photogeneration,main,all,-1.0,-1.0629947185516357,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7790974974632263,1.0,-0.06349562853574753
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7782266139984131,1.0,0.08113128691911697
4,higher_order_symbolic_residual,residual,all,0.0,1.0,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7669464349746704,1.0,0.04227466136217117
0,photogeneration,main,all,-1.0,-1.0629947185516357,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7623534202575684,1.0,-0.027078405022621155
1,field_collection,main,reverse,-1.0,-0.27930575609207153,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7579618692398071,1.0,-0.028750991448760033
4,higher_order_symbolic_residual,residual,all,0.0,1.0,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.757570207118988,1.0,-0.05293048173189163
4,higher_order_symbolic_residual,residual,all,0.0,1.0,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7564495801925659,1.0,0.0706586092710495
4,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7548718452453613,1.0,0.017317138612270355
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.736798882484436,1.0,-0.1255740523338318
4,higher_order_symbolic_residual,residual,all,0.0,1.0,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7355321049690247,1.0,-0.06351327896118164
4,higher_order_symbolic_residual,residual,all,0.0,1.0,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7335940003395081,1.0,-0.03484979644417763
4,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.7306615114212036,1.0,0.03984680771827698
4,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_light_voltage,sigmoid(light_voltage/0.2),light_voltage,0.7300803065299988,1.0,0.010699480772018433
4,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7299181818962097,1.0,-0.019280705600976944
4,higher_order_symbolic_residual,residual,all,0.0,1.0,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7230449914932251,1.0,-0.0023536793887615204
1,field_collection,main,reverse,-1.0,-0.27930575609207153,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.7219020128250122,1.0,0.05288059636950493
1,field_collection,main,reverse,-1.0,-0.27930575609207153,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7126020789146423,1.0,0.04986568167805672
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.6969308257102966,1.0,-0.052791204303503036
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,1,light_voltage_z,scaled(light_voltage),light_voltage,0.6859819889068604,1.0,0.09444109350442886
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,0,one,1,,0.6822754144668579,1.0,-0.07243464142084122
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.6821369528770447,1.0,-0.1847720444202423
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.666731059551239,1.0,0.09347917884588242
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6564707159996033,1.0,0.20182405412197113
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6297639608383179,1.0,-0.22373464703559875
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.6019434928894043,1.0,-0.034130048006772995
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.5921748280525208,1.0,0.19901077449321747
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.5895349383354187,1.0,-0.0357014499604702
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.57258141040802,1.0,-0.07578419893980026
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,23,reverse_drive_trap_A,softplus(-light_voltage/0.2)*trap_assisted_recomb_A,"light_voltage,trap_assisted_recomb_A",0.5599437355995178,1.0,-0.06013979762792587
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.5305184125900269,1.0,-0.02715579979121685
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.5046716928482056,1.0,-0.1416422426700592
1,field_collection,main,reverse,-1.0,-0.27930575609207153,25,length_collection_saturation,1-exp(-active_layer_length/40),active_layer_length,0.48282137513160706,1.0,0.05336041375994682
1,field_collection,main,reverse,-1.0,-0.27930575609207153,11,length_z,scaled(active_layer_length),active_layer_length,0.466872900724411,1.0,0.034210704267024994
3,trap_recombination,trap_loss,reverse,1.0,0.042592424899339676,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.4642418622970581,1.0,-0.16470840573310852
2,surface_recombination,surface_loss,reverse,1.0,0.04795316606760025,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.4543773829936981,1.0,-0.1761397272348404
