task,model,fraction,n_seeds,n_train_mean,rmse_target_mean,rmse_target_std,mae_target_mean,mae_target_std,r2_target_mean,r2_target_std,rmse_raw_mean,rmse_raw_std,mae_raw_mean,mae_raw_std,medape_percent_mean,medape_percent_std,p95ape_percent_mean,p95ape_percent_std,param_count_mean,param_count_std,train_time_s_mean,train_time_s_std,n_train_std
I_photo,mlp_n,0.1,3,179.0,0.004842158999411901,0.00013522300942484018,0.003983072348079753,9.359840586633656e-05,0.9560912556925661,0.002447256412644851,5.45978683173892e-06,1.5245980968132927e-07,4.514943793339481e-06,1.0462505995705951e-07,0.8166279517205174,0.009552435732375034,2.157894367551848,0.05051141572243772,769.0,0.0,0.4921670999998848,0.02361242624547274,0.0
I_photo,mlp_l,0.1,3,179.0,0.004799569440321647,0.00015039421624837203,0.0039754716933986705,0.00011028738303685035,0.9568515561521641,0.0027089853289730906,5.4185160501734565e-06,1.6381351482160557e-07,4.509231485426154e-06,1.2259384549750082e-07,0.8096148024941866,0.017973132868972175,2.0905068512237874,0.08340637860428797,2561.0,0.0,0.5034592999921491,0.005321716840396292,0.0
I_photo,dkan,0.25,3,448.0,0.00437894048646125,6.28829909816782e-05,0.0032697202854331422,0.00013581716053438707,0.9641109469446091,0.0010261833667789312,4.885416800110397e-06,8.049057783894559e-08,3.68422585512995e-06,1.6356885199774974e-07,0.5948496774586853,0.039874565852808144,2.0293878546657296,0.11111770771496038,952.0,0.0,4.166777133320768,0.11310031889414689,0.0
I_photo,bkan,0.25,3,448.0,0.012558022033923625,0.00032344915609182416,0.00915386483664757,0.000167355573883473,0.7046990416580474,0.015339257664092734,1.372964944051075e-05,3.431636607035567e-07,1.0231542976881596e-05,1.843955873936142e-07,1.4993076225310389,0.03179958997379637,6.886830397517945,0.2594796978303392,1664.0,0.0,6.170228733331896,0.05914340971070337,0.0
I_photo,mlp_n,0.25,3,448.0,0.004639009435352271,4.796164063328389e-05,0.003839903793605767,5.049941562851653e-05,0.9597253945635932,0.0008344048092301633,5.233717058019224e-06,4.634588789621915e-08,4.356061299004177e-06,5.519855669855925e-08,0.8049437217706537,0.015794780165477536,2.021656794536655,0.054894536506304104,769.0,0.0,0.49873113333402824,0.021536858004071787,0.0
I_photo,mlp_l,0.25,3,448.0,0.004622678874417121,4.815033196902376e-05,0.0038346517499409315,3.2674333214682733e-05,0.960008386167023,0.0008358062450465396,5.223911338491034e-06,4.580406108554034e-08,4.3519653534903965e-06,3.5820989259540755e-08,0.8093555844086691,0.007202549541230351,1.997146062387592,0.051549405311362186,2561.0,0.0,0.541737399995327,0.01855140191810746,0.0
I_photo,dkan,0.5,3,896.0,0.0038324687162045804,0.00014537126355715664,0.00297567272786804,9.750543373505797e-05,0.9724757170727699,0.0020619507939514344,4.305112595177691e-06,1.792441520823547e-07,3.363598426577021e-06,1.1635091092075789e-07,0.5661194004896021,0.028234661600139228,1.674336561241379,0.022243554042460572,952.0,0.0,4.24075816666785,0.11081010977358455,0.0
I_photo,bkan,0.5,3,896.0,0.006721128832556578,6.812797403940785e-05,0.00494385129987121,3.138789254912772e-05,0.9154597702720304,0.0017135298614222147,7.3336808148237775e-06,7.074727621756957e-08,5.524968233010069e-06,3.518677760220639e-08,0.8729803243411042,0.018843387777771767,3.349201927257185,0.05781896744731609,1664.0,0.0,10.155570066669801,0.10635228989833703,0.0
I_photo,mlp_n,0.5,3,896.0,0.004551812782872348,3.690523568819578e-05,0.0037667510994965994,4.693522916387842e-05,0.9612267956775628,0.0006270358426168272,5.1369660743433114e-06,4.119475153561018e-08,4.272772817553536e-06,5.3016378885719e-08,0.7926380968954391,0.01147326940561551,1.9519875833820268,0.04267464860508123,769.0,0.0,0.49216089999148,0.01806643646378479,0.0
I_photo,mlp_l,0.5,3,896.0,0.004557956204569893,3.2359440652616616e-05,0.003782618778840441,3.3033225714736446e-05,0.9611226594619972,0.0005523585510220294,5.149033435517992e-06,3.535412748011226e-08,4.29215320278329e-06,3.794709960406326e-08,0.7990828144828542,0.012678029913684287,1.962042014047052,0.04809891502235987,2561.0,0.0,0.5697049333442313,0.0398095547021639,0.0
I_photo,dkan,0.8,3,1433.0,0.0035106225864467433,0.0003212163604271204,0.0027402482571300614,0.0002844858693510775,0.9767446217140137,0.0043524670881939795,3.941023170096411e-06,3.832840513959447e-07,3.09821489710878e-06,3.2999408750925564e-07,0.5373008305074717,0.07136425359223644,1.5248352141200143,0.07158391235676143,952.0,0.0,3.8634580000070855,0.4119777551886005,0.0
I_photo,bkan,0.8,3,1433.0,0.004572505889002851,9.879581639896244e-05,0.0036275670521539564,7.316831321153505e-05,0.9608577659607084,0.0017016880176103524,5.111764344525572e-06,8.443460910111715e-08,4.098896731460349e-06,7.455586639494016e-08,0.7059804928982629,0.023021585715728335,2.100827227485989,0.042576567700965566,1664.0,0.0,15.930208566676205,0.6030322716856436,0.0
I_photo,mlp_n,0.8,3,1433.0,0.0045327717342474655,1.1700476486503645e-05,0.0037573036466168005,1.7010250270424598e-05,0.9615527789052303,0.00019830978459142457,5.115541877760241e-06,1.2783743759476767e-08,4.261925701388842e-06,1.8615557123258842e-08,0.7918656632125032,0.002593572707411668,1.9643302281751922,0.03564262872507189,769.0,0.0,0.5092165333141262,0.13498688784628152,0.0
I_photo,mlp_l,0.8,3,1433.0,0.004548154861688498,1.5437669333703264e-05,0.0037805041483114366,9.34185909945704e-06,0.9612911869642655,0.00026267424960525683,5.13680617977197e-06,1.5080705848794183e-08,4.288742213233942e-06,9.782303343317854e-09,0.7990948973351264,0.00807902220910157,1.9674602888982877,0.03038304659940902,2561.0,0.0,0.5927182000014,0.16281776405509557,0.0
I_photo,dkan,1.0,3,1792.0,0.0035753874159265143,0.0002084359997396678,0.002844546273242311,0.00027626790848801655,0.9759976333299242,0.0027537168634249667,4.0204686004820036e-06,2.6208151804629954e-07,3.2199397180593823e-06,3.226577168964158e-07,0.5589669245540099,0.08040623026937531,1.5332839665176519,0.07543055839536936,952.0,0.0,3.824006700015161,0.14747904677566492,0.0
I_photo,bkan,1.0,3,1792.0,0.004375674118734518,0.0001414771563786515,0.0034824453467892738,0.0001004828064305756,0.9641344018451425,0.002333715286651821,4.90552012802754e-06,1.425990931139106e-07,3.9378293292897266e-06,1.0814596405927679e-07,0.6907205908585561,0.016942199488751662,1.9502611112926058,0.06765814134455259,1664.0,0.0,18.36948013334768,0.7478858956780532,0.0
I_photo,mlp_n,1.0,3,1792.0,0.00452035050729998,7.544095658086231e-06,0.0037266694423743443,6.903082647858635e-06,0.9617633535391095,0.0001276066473125369,5.1008258670784245e-06,8.978872781664866e-09,4.226470227021784e-06,6.885308411133255e-09,0.7812330973314038,0.007306684913248451,1.9523295665689766,0.010536556019074736,769.0,0.0,0.4440191333414987,0.090036940598798,0.0
I_photo,mlp_l,1.0,3,1792.0,0.004535951496806916,1.0460526095829376e-05,0.003756407690364024,1.1745687736072908e-05,0.9614988699195058,0.00017743214315768668,5.1220024537191316e-06,9.342497976598323e-09,4.260892031245104e-06,1.3002632436675954e-08,0.7900423503056716,0.00561210093454627,1.9555860654946573,0.016448857286704168,2561.0,0.0,0.5221044666444262,0.12276112755436398,0.0
