task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
I_photo,mlp_n,0.05,43,0.005257037512746037,0.004271664494527589,0.9482850016116984,5.89663191896887e-06,4.827231434780181e-06,0.8641463105936198,2.451669100820097,769,0.5604874999844469,0.5644786000484601,89,768
I_photo,mlp_l,0.05,43,0.005095928547714987,0.0041392976659411366,0.9514061819428828,5.7206990089108585e-06,4.6813130078378094e-06,0.850541710146788,2.2973331911913513,2561,0.4752491000108421,0.47860939998645335,89,768
I_photo,dkan,0.05,44,0.008031307659096416,0.005687798524009015,0.8793001058271422,8.919141214380933e-06,6.411109412242771e-06,0.9382100132869327,3.827434821166661,952,2.8886861000210047,2.9052449999726377,89,768
I_photo,bkan,0.05,44,0.019510603096371006,0.015553833474056755,0.2876789938469366,2.1711418347834845e-05,1.7535051466141096e-05,3.025903859942672,9.763317826527745,1664,2.493515300040599,2.7865892000263557,89,768
I_photo,mlp_n,0.05,44,0.005453742161762008,0.004210542376044826,0.9443425163945204,6.0964555037217755e-06,4.759206971272751e-06,0.7618808928004726,2.398178002824226,769,0.5649279999779537,0.5685739999753423,89,768
I_photo,mlp_l,0.05,44,0.005148837246381735,0.004038649860146785,0.9503918888274916,5.765936540917277e-06,4.5682150847795564e-06,0.7497954988527804,2.350585170235856,2561,0.5677700000233017,0.5707783999969251,89,768
I_photo,dkan,0.1,42,0.005387560210453092,0.004035111311391648,0.9456851434317495,6.018450507904308e-06,4.552833575934496e-06,0.7415767584993247,2.423726195168614,952,3.843995899951551,3.8623928999877535,179,768
I_photo,bkan,0.1,42,0.01976218061362125,0.0160788600619909,0.2691906556838466,2.2022063241837626e-05,1.814012719563894e-05,3.251686279918088,9.672905295581103,1664,3.128927899990231,3.4879036000347696,179,768
I_photo,mlp_n,0.1,42,0.005003159579202153,0.004109958572493072,0.9531593326578072,5.634509871890132e-06,4.654603872763222e-06,0.8235746377839122,2.225243189156237,769,0.52508150000358,0.5288607999682426,179,768
I_photo,mlp_l,0.1,42,0.004991945801965058,0.004126880004439936,0.9533690689882637,5.6241573895735436e-06,4.676769952820199e-06,0.834827249801927,2.192111906992862,2561,0.5068292000214569,0.5121655999682844,179,768
I_photo,dkan,0.1,43,0.007128698245856111,0.005209397984329477,0.9049056253755872,7.847586252232628e-06,5.832172557612975e-06,0.8635370455425233,3.5397109569150027,952,3.6445686999941245,3.66139290004503,179,768
I_photo,bkan,0.1,43,0.020044584990067952,0.015909445407620747,0.24815467914931655,2.228075975752572e-05,1.7935465259421745e-05,3.0950722714466954,10.213092131761618,1664,2.9146090000285767,3.1654376999940723,179,768
I_photo,mlp_n,0.1,43,0.004672288673166399,0.0038869810060331955,0.9591498459841847,5.2630183430445865e-06,4.4027947104195796e-06,0.8031206061382816,2.103599412411482,769,0.4805886000394821,0.48349239997332916,179,768
I_photo,mlp_l,0.1,43,0.004624824706418255,0.0038673391121314955,0.9599755920662593,5.2233047364415835e-06,4.3868355396215955e-06,0.7998013611903042,1.9878174707709435,2561,0.5076021999702789,0.5103642999893054,179,768
I_photo,dkan,0.1,44,0.0057753115124480146,0.004412419610348025,0.9375855436072011,6.51704917290397e-06,4.995892792258702e-06,0.7717969815162116,2.695591731094168,952,3.4976485000224784,3.514133699995,179,768
I_photo,bkan,0.1,44,0.0186782516487386,0.01511633658480656,0.34715992204066914,2.0843781741279847e-05,1.7054561103258088e-05,3.0358323229540716,8.836734204136455,1664,2.959811399981845,3.349736700009089,179,768
I_photo,mlp_n,0.1,44,0.004851028745867151,0.003952277465712992,0.9559645884357069,5.481832280282043e-06,4.4874327968356424e-06,0.8231886112393584,2.144840501087824,769,0.4708311999565922,0.47407019999809563,179,768
I_photo,mlp_l,0.1,44,0.004781937812581629,0.00393219596362458,0.957210007401969,5.4080860245052425e-06,4.464088963836666e-06,0.7942157964903287,2.091591175907557,2561,0.4959464999847114,0.4997094999998808,179,768
I_photo,dkan,0.25,42,0.004291690664401708,0.0030894004355638,0.9655339759846656,4.779598429957296e-06,3.4763278840701233e-06,0.544248281298787,1.8998824396952805,952,4.252505099982955,4.27032120001968,448,768
I_photo,bkan,0.25,42,0.012314729253149278,0.009092567380143227,0.7162184872140416,1.3501561628643821e-05,1.0178841470338934e-05,1.5361456732408092,6.575157831307367,1664,6.240226600028109,6.524386300006881,448,768
I_photo,mlp_n,0.25,42,0.004703293548514733,0.0038792103196317648,0.9586058914516331,5.294869163081491e-06,4.395004840344895e-06,0.8187454317983862,2.0945354164499004,769,0.5273202999960631,0.5305223999894224,448,768
I_photo,mlp_l,0.25,42,0.004690057819229495,0.00387143214639394,0.9588385413178274,5.288235027751539e-06,4.389647322158373e-06,0.8160180361968874,2.0666980882763033,2561,0.5544161999714561,0.5576667999848723,448,768
I_photo,dkan,0.25,43,0.004437465305045647,0.0033025826061355377,0.9631528158867182,4.901994812829357e-06,3.700334193817425e-06,0.5985958972817462,2.1712247892777787,952,4.240855699987151,4.258910999982618,448,768
I_photo,bkan,0.25,43,0.013015131539991322,0.009382487801946823,0.6830202730829553,1.421467031284444e-05,1.0479071288647126e-05,1.5032277869260229,7.210415686530783,1664,6.174880000005942,6.441280699975323,448,768
I_photo,mlp_n,0.25,43,0.004625606190220578,0.0038718890261852826,0.9599620646047301,5.2235671412502326e-06,4.395180239485748e-06,0.8132529693516561,2.0083830843359505,769,0.47533990000374615,0.47843570000259206,448,768
I_photo,mlp_l,0.25,43,0.004580460624251541,0.003840485917631944,0.9607397851784737,5.185126407885923e-06,4.362446150058622e-06,0.8126969803357085,1.943451842524644,2561,0.5552893999847583,0.5610907000373118,448,768
I_photo,dkan,0.25,44,0.004407665489936395,0.0034171778146000896,0.9636460489624432,4.974657157544539e-06,3.876015487502303e-06,0.6417048537955228,2.0170563350241295,952,4.006970599992201,4.023489099985454,448,768
I_photo,bkan,0.25,44,0.012344205308630276,0.008986539327852663,0.7148583646771451,1.3472716380043983e-05,1.003671617165873e-05,1.4585494074262848,6.874917674715685,1664,6.0955795999616385,6.391943600028753,448,768
I_photo,mlp_n,0.25,44,0.0045881285673215035,0.0037686120350002533,0.9606082276344164,5.182714869725949e-06,4.277998817181887e-06,0.7828327641619186,1.962051882824114,769,0.4935332000022754,0.4964532000012696,448,768
I_photo,mlp_l,0.25,44,0.004597518179770329,0.003792037185796909,0.960446832004768,5.19837257983564e-06,4.3038025882541944e-06,0.7993517366934115,1.9812882563618288,2561,0.5155066000297666,0.5185117999790236,448,768
I_photo,dkan,0.5,42,0.003898272415285501,0.003002214323126809,0.971563330337287,4.374219320156502e-06,3.3913681093416534e-06,0.5762680835761615,1.64479209427884,952,4.1818674999522045,4.202262600010727,896,768
I_photo,bkan,0.5,42,0.006722019554158548,0.004929154148899431,0.915446048910607,7.337808977126083e-06,5.508155946853392e-06,0.8539721998047377,3.361881336354641,1664,10.00523469998734,10.269445299985819,896,768
