task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.01,31,7185,1.4231666573323308e-07,1.0,1.0,1.0,0.0028698639599067945,0.9832439260277664,0.005322637115658838,0.9455913285425982,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.01,43,8384,1.2821000030574698e-07,1.0,1.0,1.0,0.0029986602637261,0.981706189433333,0.005311757922203673,0.9458135182279778,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.01,55,9604,1.4987666509114206e-07,1.0,1.0,1.0,0.002737068162248009,0.9847587399177041,0.005182133401868184,0.9484259089339413,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,1,1e-08,7,840,1.8729666674820084e-07,1.0,1.0,1.0,0.00698164664242274,0.9008334106030883,0.007931586016766553,0.8791812099059936,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,28,1604,1.4507166653250656e-06,1.0,1.0,1.0,0.0037627847236868348,0.9711949659729938,0.0053508707264210385,0.945012582543144,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va
I_photo,bkan_parameter_mean,teacher_distillation,polynomial,3,1e-08,84,3663,3.655926667852327e-06,1.0,1.0,1.0,0.0044380892595983325,0.9599279359001512,0.005030695112191795,0.9513961803860055,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va
I_photo,dkan,teacher_distillation,additive_spline,4,0.0001,31,7206,1.2590666689599552e-07,1.0,1.0,1.0,0.0025712590176589735,0.986895111740528,0.005357239205450554,0.9448816152204308,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va
I_photo,dkan,teacher_distillation,additive_spline,6,0.01,43,8411,1.371033334483703e-07,1.0,1.0,1.0,0.0027109897075331436,0.9854320848222063,0.005251160924601234,0.9470427943769698,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_6\formula.va
I_photo,dkan,teacher_distillation,additive_spline,8,0.0001,55,9631,1.3267333270050586e-07,1.0,1.0,1.0,0.0030356118693818605,0.9817343912364433,0.005397711279113164,0.9440456691174788,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_8\formula.va
I_photo,dkan,teacher_distillation,polynomial,1,1e-08,7,838,1.4915333207075795e-07,1.0,1.0,1.0,0.006910221081707714,0.9053489249781662,0.007963161296780678,0.8782173470504646,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_1\formula.va
