task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_photo,45,bkan_parameter_mean,teacher_distillation,polynomial,1,1664,256,384,256,1e-08,0.007054842872078724,0.0010139000369235873,0.0031273000640794635,7,840,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va,0.00698164664242274,0.9008334106030883,0.013789882544094079,0.018611064842708913,0.007931586016766553,0.8791812099059936,0.01640988319021308,0.02254718284125934,1.0,5000,1.0,1.0,0.0,1.8729666674820084e-07,False,False,False,False
I_photo,45,bkan_parameter_mean,teacher_distillation,polynomial,2,1664,256,384,256,0.01,0.0037783001752851905,0.0008518000249750912,0.003976300067733973,28,1604,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va,0.0037627847236868348,0.9711949659729938,0.007005295178776905,0.009471965136823801,0.0053508707264210385,0.945012582543144,0.01069984048940309,0.014831692843838784,1.0,5000,1.0,1.0,4.440892098500626e-16,1.4507166653250656e-06,False,False,False,True
I_photo,45,bkan_parameter_mean,teacher_distillation,polynomial,3,1664,256,384,256,1e-08,0.0032694471811683407,0.002215999993495643,0.008038700034376234,84,3663,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va,0.0044380892595983325,0.9599279359001512,0.013479096672672997,0.01511347967699006,0.005030695112191795,0.9513961803860055,0.009896451030051101,0.01189419509866907,1.0,5000,1.0,1.0,4.440892098500626e-16,3.655926667852327e-06,False,False,False,True
I_photo,45,bkan_parameter_mean,teacher_distillation,additive_spline,4,1664,256,384,256,0.01,0.0029932016592258545,0.0014066000003367662,0.0061719000223092735,31,7185,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va,0.0028698639599067945,0.9832439260277664,0.0060547421309155025,0.009361501912873216,0.005322637115658838,0.9455913285425982,0.012525728496488253,0.013777465619106533,1.0,5000,1.0,1.0,8.881784197001252e-16,1.4231666573323308e-07,False,False,False,False
I_photo,45,bkan_parameter_mean,teacher_distillation,additive_spline,6,1664,256,384,256,0.01,0.0030794012437127946,0.0014545000158250332,0.006744699960108846,43,8384,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va,0.0029986602637261,0.981706189433333,0.005264172658896005,0.007865617709994055,0.005311757922203673,0.9458135182279778,0.0114713940871225,0.013053960494444627,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2821000030574698e-07,False,False,False,False
I_photo,45,bkan_parameter_mean,teacher_distillation,additive_spline,8,1664,256,384,256,0.01,0.0028625335383072963,0.0015712000313214958,0.00694590003695339,55,9604,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va,0.002737068162248009,0.9847587399177041,0.005418816500585399,0.0069042984436649135,0.005182133401868184,0.9484259089339413,0.010312903423149722,0.012474779336686836,1.0,5000,1.0,1.0,8.881784197001252e-16,1.4987666509114206e-07,False,False,False,False
I_photo,45,dkan,teacher_distillation,polynomial,1,1664,256,384,256,1e-08,0.006941607892079548,0.000813000020571053,0.0026681000599637628,7,838,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_1\formula.va,0.006910221081707714,0.9053489249781662,0.014302432624678896,0.02186723068591334,0.007963161296780678,0.8782173470504646,0.016296018793459432,0.02260065449069293,1.0,5000,1.0,1.0,0.0,1.4915333207075795e-07,False,False,False,False
I_photo,45,dkan,teacher_distillation,polynomial,2,1664,256,384,256,0.01,0.003729089854056324,0.0008431999594904482,0.0038754998822696507,28,1615,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_2\formula.va,0.003511580796674376,0.9755574226971856,0.006800700405373061,0.008971058154504163,0.005341715323401754,0.945200589805701,0.01028634432387654,0.014627040347174436,1.0,5000,1.0,1.0,4.440892098500626e-16,9.53276666890209e-07,False,False,False,False
I_photo,45,dkan,teacher_distillation,polynomial,3,1664,256,384,256,1e-08,0.003855087162670957,0.0020794000010937452,0.007920799951534718,84,3665,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\polynomial_3\formula.va,0.005085341766193502,0.9487396039193385,0.014781495471631656,0.019609302460767974,0.005803645620207739,0.9353131240917018,0.011255528534403147,0.012462744396636971,1.0,5000,1.0,1.0,4.440892098500626e-16,3.004083332295219e-06,False,False,False,False
I_photo,45,dkan,teacher_distillation,additive_spline,4,1664,256,384,256,0.0001,0.002852164710420037,0.0013176000211387873,0.006021299981512129,31,7206,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_45\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va,0.0025712590176589735,0.986895111740528,0.004665871702520086,0.010163005898170763,0.005357239205450554,0.9448816152204308,0.012485139849874427,0.014051885709539746,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2590666689599552e-07,False,False,False,False
