stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.254100501537323,0.2533262372016907,0.0,0.254100501537323,0.0,0.07895450294017792,0.008632520213723183,0.3309967517852783,0.16301588714122772,0.25304535031318665,0.25194960832595825,0.0,0.25304535031318665,0.0,0.07814526557922363,0.011128157377243042,0.3309903144836426,0.16301603615283966,68
symbolic_warmup,25,2.0,0.17806567251682281,0.17729146778583527,0.0,0.17806567251682281,0.0,0.04578426107764244,0.008632520213723183,0.3314324915409088,0.16300329566001892,0.17240580916404724,0.17131008207798004,0.0,0.17240580916404724,0.0,0.043176550418138504,0.011128157377243042,0.33147114515304565,0.16300231218338013,68
symbolic_warmup,50,2.0,0.09440989792346954,0.09363579750061035,0.0,0.09440989792346954,0.0,0.015287075191736221,0.008632520213723183,0.33267107605934143,0.16297608613967896,0.08478361368179321,0.08368790149688721,0.0,0.08478361368179321,0.0,0.012841816991567612,0.011128157377243042,0.3327242434024811,0.16297492384910583,68
symbolic_warmup,75,2.0,0.011549978516995907,0.011082400567829609,0.0,0.011549978516995907,0.0,0.002304533962160349,0.008632520213723183,0.33380356431007385,0.16294452548027039,0.010049359872937202,0.009390383027493954,0.0,0.010049359872937202,0.0,0.0019706133753061295,0.011128157377243042,0.3338388502597809,0.1629432737827301,68
symbolic_warmup,90,2.0,0.0019127058330923319,0.001979927532374859,0.0,0.0019127058330923319,0.0,0.0008331449935212731,0.008632520213723183,0.33410173654556274,0.16292962431907654,0.001992167206481099,0.0020638625137507915,0.0,0.001992167206481099,0.0,0.0008363942615687847,0.011128157377243042,0.3341034948825836,0.16292908787727356,68
symbolic_competition,1,2.0,0.0019457533489912748,0.0020248848013579845,0.0,0.0019406966166570783,0.0,0.0008369637071155012,0.008632520213723183,0.3341034948825836,0.16292908787727356,0.0021073503885418177,0.002081220503896475,0.0,0.002102268859744072,0.0,0.0006764604477211833,0.011128157377243042,0.3340834677219391,0.16292931139469147,68
symbolic_competition,25,1.82208560789733,0.0007650156621821225,0.000773850129917264,0.0,0.0007599561358802021,0.0,0.00039241064223460853,0.008632520213723183,0.3344825804233551,0.1628376841545105,0.0007986464188434184,0.0007875979063101113,0.0,0.0007935620960779488,0.0,0.0004409085668157786,0.011128157377243042,0.3344683349132538,0.16283740103244781,68
symbolic_competition,50,1.6535665402746547,0.00031026630313135684,0.0003201529907528311,0.0,0.00030520238215103745,0.0,0.00018853020446840674,0.008632520213723183,0.3350446820259094,0.16271555423736572,0.00032088757143355906,0.00031252624467015266,0.0,0.00031579876667819917,0.0,0.00020489834423642606,0.011128157377243042,0.3350386619567871,0.1627148538827896,68
symbolic_competition,75,1.500633280491814,0.0001570801978232339,0.00016634758503641933,0.0,0.0001520107762189582,0.0,8.859598165145144e-05,0.008632520213723183,0.3357457220554352,0.16256335377693176,0.00015372084453701973,0.00015769494348205626,0.0,0.00014862653915770352,0.0,0.00010737997217802331,0.011128157377243042,0.3357396423816681,0.16256259381771088,68
symbolic_competition,100,1.3618443453419096,9.862545994110405e-05,0.0001090891964850016,0.0,9.355061774840578e-05,0.0,5.477519880514592e-05,0.008632520213723183,0.3364719748497009,0.16238002479076385,8.90068185981363e-05,9.485637565376237e-05,0.0,8.390711445827037e-05,0.0,5.754002995672636e-05,0.011128157377243042,0.3364630341529846,0.1623793989419937,68
symbolic_competition,125,1.23589156994566,6.897760613355786e-05,8.002924005268142e-05,0.0,6.389770715031773e-05,0.0,3.520531754475087e-05,0.008632520213723183,0.3371970057487488,0.1621607095003128,5.823441460961476e-05,6.710144953103736e-05,0.0,5.3129671869101e-05,0.0,3.347740130266175e-05,0.011128157377243042,0.33718594908714294,0.16216014325618744,68
symbolic_competition,150,1.1215877775512346,5.1579514547483996e-05,6.31023503956385e-05,0.0,4.6494591515511274e-05,0.0,2.3559547116747126e-05,0.008632520213723183,0.33796629309654236,0.1618933528661728,4.126594649278559e-05,5.226473876973614e-05,0.0,3.6156183341518044e-05,0.0,2.0763212887686677e-05,0.011128157377243042,0.33795538544654846,0.16189253330230713,68
symbolic_competition,175,1.017855589716198,4.0991275454871356e-05,5.2843199227936566e-05,0.0,3.590103369788267e-05,0.0,1.6544185200473294e-05,0.008632520213723183,0.3388325870037079,0.1615588515996933,3.1450232199858874e-05,4.425479710334912e-05,0.0,2.6335144866607152e-05,0.0,1.387435167998774e-05,0.011128157377243042,0.338823139667511,0.16155743598937988,68
symbolic_competition,200,0.9237172714011526,3.439803549554199e-05,4.649794573197141e-05,0.0,2.9302127586561255e-05,0.0,1.253223126695957e-05,0.008632520213723183,0.33982524275779724,0.16113294661045074,2.562988993304316e-05,3.989579272456467e-05,0.0,2.0509127352852374e-05,0.0,1.0154449228139129e-05,0.011128157377243042,0.33981752395629883,0.16113056242465973,68
symbolic_competition,225,0.8382855152592891,3.01161635434255e-05,4.240802809363231e-05,0.0,2.501442031643819e-05,0.0,1.029107443173416e-05,0.008632520213723183,0.3409559726715088,0.1605859398841858,2.2087466277298518e-05,3.7498175515793264e-05,0.0,1.696086474112235e-05,0.0,8.251737199316267e-06,0.011128157377243042,0.34094980359077454,0.16058212518692017,68
symbolic_competition,250,0.7607550782585214,2.714429865591228e-05,3.959844616474584e-05,0.0,2.2036860173102468e-05,0.0,9.013658200274222e-06,0.008632520213723183,0.34222838282585144,0.15988296270370483,1.9847662770189345e-05,3.611024294514209e-05,0.0,1.4715375982632395e-05,0.0,7.36259335099021e-06,0.011128157377243042,0.34222307801246643,0.1598774790763855,68
symbolic_competition,275,0.6903951918065973,2.4916851543821394e-05,3.752670090761967e-05,0.0,1.9804392650257796e-05,0.0,8.252239240391646e-06,0.008632520213723183,0.34362152218818665,0.15899179875850677,1.8306815036339685e-05,3.527882290654816e-05,0.0,1.3169536032364704e-05,0.0,7.025457307463512e-06,0.011128157377243042,0.343614786863327,0.15898491442203522,68
symbolic_competition,300,0.6265426738402836,2.3209722712635994e-05,3.5984459827886894e-05,0.0,1.809418245102279e-05,0.0,7.816378456482198e-06,0.008632520213723183,0.34501489996910095,0.157906636595726,1.629019243409857e-05,3.6879864637739956e-05,0.0,1.114991755457595e-05,0.0,7.227445166790858e-06,0.011128157377243042,0.34499886631965637,0.15790054202079773,68
symbolic_competition,325,0.5685956779561409,2.197550747951027e-05,3.482948523014784e-05,0.0,1.686240102571901e-05,0.0,7.624658792337868e-06,0.008632520213723183,0.3460114598274231,0.15666666626930237,1.7192549421451986e-05,3.372909122845158e-05,0.0,1.2055003026034683e-05,0.0,7.185742106230464e-06,0.011128157377243042,0.3459620773792267,0.15666447579860687,68
