task,seed,teacher,teacher_to_tcad_rmse,teacher_to_tcad_r2,teacher_to_tcad_p95_abs_error,teacher_to_tcad_max_abs_error,checkpoint,checkpoint_sha256,scaler_mean_max_relative_delta,parameter_count,train_time_s,frozen_test_prediction,replay_status,replay_max_abs_error,replay_rmse,replay_tolerance,test_rows
I_dark,44,bkan_parameter_mean,0.0031086400206500587,0.9996436094101,0.0060961482973233665,0.009723728671994003,<REPO_ROOT>/artifacts\results\uq_repeated_grouped\seed_44\I-dark-bayes-results\model_checkpoint.pt,30748bde02033c333d3061464203368cf6c5bcb48084c6946362ecb5e56354ac,4.800487608364864e-09,1310,,<REPO_ROOT>/artifacts\results\matched_grouped_comparison\predictions\seed_44\I_dark\bkan\test_predictions.csv,reference_difference_only,0.001654577124023504,0.0005346907053266783,7.013303800000001e-05,240
I_dark,44,dkan,0.021063304302761942,0.9836379255299145,0.03799626500884832,0.06462345124494817,,,,1310,2.6684230999671854,<REPO_ROOT>/artifacts\results\matched_grouped_comparison\predictions\seed_44\I_dark\dkan\test_predictions.csv,pass,4.768371590913034e-07,1.5993604500203483e-07,7.000944137573243e-05,240
I_dark,44,mlp_l,0.015562085554791542,0.9910685708394164,0.04006071591769444,0.04958307567297471,,,,2561,0.3239340999862179,<REPO_ROOT>/artifacts\results\matched_grouped_comparison\predictions\seed_44\I_dark\mlp_l\test_predictions.csv,pass,8.881784197001252e-16,1.2819751242557092e-16,6.967540264129639e-05,240
