task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_dark,44,bkan_parameter_mean,teacher_distillation,polynomial,1,1560,240,360,240,1e-08,0.04770926909758141,0.0009899999713525176,0.0031902999035082757,7,816,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\bkan_parameter_mean\polynomial_1\formula.va,0.046895643807724735,0.9177428734206298,0.11991250749857646,0.14614736910656667,0.04725686555209846,0.917640218521765,0.12408754974115185,0.14906035957172303,1.0,5000,1.0,1.0,8.881784197001252e-16,1.648900002085914e-07,False,False,True,True
I_dark,44,tcad_direct,direct_tcad,polynomial,2,1560,240,360,240,0.01,0.02107699120254955,0.0007068999693728983,0.0034562000073492527,28,1591,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\tcad_direct\polynomial_2\formula.va,,,,,0.020680051642382402,0.9842279335296658,0.04880617403325558,0.06125192263594936,1.0,5000,1.0,1.0,8.881784197001252e-16,1.0954933318619926e-06,False,False,True,True
I_dark,44,bkan_parameter_mean,teacher_distillation,additive_spline,4,1560,240,360,240,1e-08,0.004896959736880356,0.0017239000299014151,0.005667500023264438,31,7122,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_4\formula.va,0.005588240701980794,0.9988319572501683,0.012058256785567588,0.019574963645331067,0.005145528602980266,0.9990235604672586,0.012303413211441051,0.020805199139381614,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.2988666615759332e-07,False,False,True,True
I_dark,44,bkan_parameter_mean,teacher_distillation,additive_spline,6,1560,240,360,240,1e-08,0.0035379681442333282,0.0020318999886512756,0.006317200080957264,43,8359,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_44\I_dark\exports\I_dark\bkan_parameter_mean\additive_spline_6\formula.va,0.004355766117675956,0.9992903607400497,0.009849112269878502,0.01769633014979277,0.0034988214648827664,0.9995485299705572,0.006798148385381252,0.01724591365715611,1.0,5000,1.0,1.0,1.7763568394002505e-15,1.2989666623373826e-07,False,False,True,True
