mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
1,field_collection,main,reverse,-1.0,-0.27451738715171814,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8642646670341492,1.0,0.13341024518013
1,field_collection,main,reverse,-1.0,-0.27451738715171814,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8611590266227722,1.0,-0.15583524107933044
1,field_collection,main,reverse,-1.0,-0.27451738715171814,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8596609234809875,1.0,0.12919828295707703
1,field_collection,main,reverse,-1.0,-0.27451738715171814,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.856988787651062,1.0,-0.14559899270534515
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8441430926322937,1.0,-0.1053619235754013
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.8426908254623413,1.0,0.3298068940639496
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.8299868106842041,1.0,-0.351277619600296
1,field_collection,main,reverse,-1.0,-0.27451738715171814,0,one,1,,0.8153035640716553,1.0,0.07958763092756271
1,field_collection,main,reverse,-1.0,-0.27451738715171814,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8146851658821106,1.0,-0.10030882060527802
1,field_collection,main,reverse,-1.0,-0.27451738715171814,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8119882345199585,1.0,0.09749867022037506
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8102219700813293,1.0,-0.08298532664775848
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7948784232139587,1.0,-0.11363881081342697
0,photogeneration,main,all,-1.0,-1.0631778240203857,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7927694916725159,1.0,0.049090318381786346
0,photogeneration,main,all,-1.0,-1.0631778240203857,0,one,1,,0.7922204732894897,1.0,0.05945170298218727
0,photogeneration,main,all,-1.0,-1.0631778240203857,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7917704582214355,1.0,0.08773656189441681
1,field_collection,main,reverse,-1.0,-0.27451738715171814,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7878162860870361,1.0,0.0791599452495575
0,photogeneration,main,all,-1.0,-1.0631778240203857,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7795462012290955,1.0,0.04172372817993164
0,photogeneration,main,all,-1.0,-1.0631778240203857,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7780796885490417,1.0,-0.060863446444272995
4,higher_order_symbolic_residual,residual,all,0.0,1.0,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7675066590309143,1.0,0.040086548775434494
0,photogeneration,main,all,-1.0,-1.0631778240203857,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7620841860771179,1.0,-0.035445183515548706
4,higher_order_symbolic_residual,residual,all,0.0,1.0,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7591803669929504,1.0,-0.04651140794157982
4,higher_order_symbolic_residual,residual,all,0.0,1.0,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7529529333114624,1.0,0.06387060135602951
4,higher_order_symbolic_residual,residual,all,0.0,1.0,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7399598360061646,1.0,-0.05571899190545082
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.7379237413406372,1.0,-0.09476839751005173
4,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.7330049872398376,1.0,0.03843480721116066
4,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7324815392494202,1.0,-0.021782303228974342
1,field_collection,main,reverse,-1.0,-0.27451738715171814,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7318728566169739,1.0,-0.0010417858138680458
4,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7315587997436523,1.0,0.02001482993364334
4,higher_order_symbolic_residual,residual,all,0.0,1.0,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7291434407234192,1.0,-0.04386337101459503
4,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_light_voltage,sigmoid(light_voltage/0.2),light_voltage,0.7277346849441528,1.0,0.01130718644708395
1,field_collection,main,reverse,-1.0,-0.27451738715171814,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.724531352519989,1.0,0.05255207046866417
4,higher_order_symbolic_residual,residual,all,0.0,1.0,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7228038311004639,1.0,-0.005269161891192198
1,field_collection,main,reverse,-1.0,-0.27451738715171814,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7154399752616882,1.0,0.048277597874403
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.7123379111289978,1.0,-0.07974807173013687
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7083687782287598,1.0,-0.10902681946754456
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.6902928352355957,1.0,0.07329732179641724
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,0,one,1,,0.6761241555213928,1.0,-0.0775001272559166
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6688737869262695,1.0,0.2209218442440033
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.6661828756332397,1.0,-0.06797292083501816
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,1,light_voltage_z,scaled(light_voltage),light_voltage,0.6508593559265137,1.0,0.07874415814876556
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.6353474855422974,1.0,0.06954599916934967
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,0,one,1,,0.6281576156616211,1.0,-0.009157529100775719
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.6263664960861206,1.0,0.07720806449651718
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.5838555693626404,1.0,-0.035474516451358795
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.5616408586502075,1.0,-0.13399890065193176
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.5497698187828064,1.0,-0.17915083467960358
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.5479586124420166,1.0,-0.024015376344323158
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.5304137468338013,1.0,-0.059840116649866104
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,1,light_voltage_z,scaled(light_voltage),light_voltage,0.5301263928413391,1.0,0.05009791627526283
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.529945433139801,1.0,-0.02734227105975151
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,23,reverse_drive_trap_A,softplus(-light_voltage/0.2)*trap_assisted_recomb_A,"light_voltage,trap_assisted_recomb_A",0.5165742039680481,1.0,-0.04110826179385185
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.4995676577091217,1.0,-0.03699071332812309
1,field_collection,main,reverse,-1.0,-0.27451738715171814,25,length_collection_saturation,1-exp(-active_layer_length/40),active_layer_length,0.4817250669002533,1.0,0.07595206797122955
1,field_collection,main,reverse,-1.0,-0.27451738715171814,11,length_z,scaled(active_layer_length),active_layer_length,0.4637763798236847,1.0,0.06414538621902466
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.44602537155151367,1.0,-0.0217900350689888
0,photogeneration,main,all,-1.0,-1.0631778240203857,12,inverse_length,1/active_layer_length,active_layer_length,0.44266459345817566,1.0,-0.08262865990400314
1,field_collection,main,reverse,-1.0,-0.27451738715171814,12,inverse_length,1/active_layer_length,active_layer_length,0.439872145652771,1.0,-0.055426836013793945
0,photogeneration,main,all,-1.0,-1.0631778240203857,11,length_z,scaled(active_layer_length),active_layer_length,0.4319390058517456,1.0,0.009246496483683586
4,higher_order_symbolic_residual,residual,all,0.0,1.0,11,length_z,scaled(active_layer_length),active_layer_length,0.4069972038269043,1.0,0.036673273891210556
4,higher_order_symbolic_residual,residual,all,0.0,1.0,12,inverse_length,1/active_layer_length,active_layer_length,0.4030091464519501,1.0,-0.012528027407824993
4,higher_order_symbolic_residual,residual,all,0.0,1.0,25,length_collection_saturation,1-exp(-active_layer_length/40),active_layer_length,0.4006539583206177,1.0,0.017577478662133217
0,photogeneration,main,all,-1.0,-1.0631778240203857,25,length_collection_saturation,1-exp(-active_layer_length/40),active_layer_length,0.38795655965805054,1.0,0.009981073439121246
4,higher_order_symbolic_residual,residual,all,0.0,1.0,26,thermal_surface_recomb_over_length,(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.3870645761489868,1.0,-0.05670256167650223
4,higher_order_symbolic_residual,residual,all,0.0,1.0,21,surface_recomb_over_length,(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.3768205940723419,1.0,0.03621435537934303
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,26,thermal_surface_recomb_over_length,(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.3733079135417938,1.0,-0.15505367517471313
4,higher_order_symbolic_residual,residual,all,0.0,1.0,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.36838072538375854,1.0,0.0029686600901186466
4,higher_order_symbolic_residual,residual,all,0.0,1.0,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.35489267110824585,1.0,0.014949223026633263
4,higher_order_symbolic_residual,residual,all,0.0,1.0,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.35039469599723816,1.0,-0.05044323205947876
3,trap_recombination,trap_loss,reverse,1.0,0.038564082235097885,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.33387821912765503,1.0,0.034572359174489975
4,higher_order_symbolic_residual,residual,all,0.0,1.0,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.27863579988479614,1.0,-0.03241441771388054
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.14799442887306213,1.0,0.0938643217086792
2,surface_recombination,surface_loss,reverse,1.0,0.05373544245958328,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.1319374144077301,1.0,-0.1237034723162651
4,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.745058000087738,0.0,-0.007287199143320322
0,photogeneration,main,all,-1.0,-1.0631778240203857,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.7317174077033997,0.0,0.004285823088139296
0,photogeneration,main,all,-1.0,-1.0631778240203857,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7317174077033997,0.0,0.01384057104587555
0,photogeneration,main,all,-1.0,-1.0631778240203857,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.7317174077033997,0.0,-0.0177763681858778
0,photogeneration,main,all,-1.0,-1.0631778240203857,6,forward_gate_light_voltage,sigmoid(light_voltage/0.2),light_voltage,0.7317174077033997,0.0,0.008962941356003284
0,photogeneration,main,all,-1.0,-1.0631778240203857,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7317174077033997,0.0,-0.023418797180056572
0,photogeneration,main,all,-1.0,-1.0631778240203857,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7317174077033997,0.0,-0.015377145260572433
0,photogeneration,main,all,-1.0,-1.0631778240203857,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.7317174077033997,0.0,0.01925954408943653
