test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
5.686786143933708e-19,4.2441402702196056e-19,0.9696871625638378,24.0,1.0,4.4557012978166366e-17,True,0.0,1.0,5.495163207148216e-19,4.150654182383615e-19,0.9707269289329854,artifacts\results\posterior_formula_ensemble\formulas\Capacitance\draw_06_seed_26006\capacitance_symbolic_gated_kan\pure_symbolic_formula.txt,24.0,2.7692225707831633e-24,1.1888264496768075e-23
