stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.3188960552215576,0.25513726472854614,1.0,0.2550351321697235,0.0,0.08241494745016098,0.0026106613222509623,0.3309127390384674,0.16301405429840088,0.30066150426864624,0.24052730202674866,1.0,0.24053682386875153,0.0,0.07593698054552078,0.001675156643614173,0.33090826869010925,0.16301433742046356,68
symbolic_warmup,25,2.0,0.17690357565879822,0.14153815805912018,1.0,0.14146167039871216,0.0,0.41477611660957336,0.0026106613222509623,0.33144110441207886,0.1630007028579712,0.15199841558933258,0.12156805396080017,1.0,0.12172145396471024,0.0,0.4228653907775879,0.001675156643614173,0.3314566910266876,0.1629997193813324,68
symbolic_warmup,50,2.0,0.10419060289859772,0.08336521685123444,1.0,0.08330154418945312,0.0,0.30251821875572205,0.0026106613222509623,0.3314119875431061,0.16298896074295044,0.08659947663545609,0.06926433742046356,1.0,0.06934056431055069,0.0,0.2999204397201538,0.001675156643614173,0.33142444491386414,0.16298818588256836,68
symbolic_warmup,75,2.0,0.04447560757398605,0.035589367151260376,1.0,0.03554496541619301,0.0,0.11725539714097977,0.0026106613222509623,0.33172348141670227,0.16297632455825806,0.039120323956012726,0.03127535432577133,1.0,0.031379878520965576,0.0,0.10925266146659851,0.001675156643614173,0.3317365050315857,0.16297590732574463,68
symbolic_warmup,100,2.0,0.002527715638279915,0.0020267271902412176,1.0,0.0020039540249854326,0.0,0.0003582399513106793,0.0026106613222509623,0.3321876525878906,0.1629582941532135,0.001750524970702827,0.0013972638407722116,1.0,0.0014130444033071399,0.0,0.00015184552466962487,0.001675156643614173,0.3322080969810486,0.1629573553800583,68
symbolic_warmup,125,2.0,0.0006564785144291818,0.0005234804120846093,1.0,0.0005319924093782902,0.0,4.6171007852535695e-05,0.0026106613222509623,0.33225002884864807,0.16295340657234192,0.0006177594768814743,0.000500808353535831,1.0,0.00046780455159023404,0.0,4.2296080209780484e-05,0.001675156643614173,0.33223992586135864,0.1629536896944046,68
symbolic_warmup,150,2.0,0.00016108775162138045,0.00012970843818038702,1.0,0.00012551726831588894,0.0,2.538904118409846e-05,0.0026106613222509623,0.33208128809928894,0.16295714676380157,0.00015681768127251416,0.00012850778875872493,1.0,0.0001132395482272841,0.0,1.9511182472342625e-05,0.001675156643614173,0.33207833766937256,0.16295714676380157,68
symbolic_warmup,175,2.0,0.00011007278953911737,8.850060112308711e-05,1.0,8.628875366412103e-05,0.0,2.126216350006871e-05,0.0026106613222509623,0.33204689621925354,0.1629558503627777,0.00011911022738786414,9.9056342151016e-05,1.0,8.02155482233502e-05,0.0,1.958802022272721e-05,0.001675156643614173,0.3320457339286804,0.16295580565929413,68
symbolic_warmup,200,2.0,9.604741353541613e-05,7.744584581814706e-05,1.0,7.440627814503387e-05,0.0,1.9025323126697913e-05,0.0026106613222509623,0.33200976252555847,0.16295509040355682,0.00010269237100146711,8.57902632560581e-05,1.0,6.760843098163605e-05,0.0,1.7603637388674542e-05,0.001675156643614173,0.33200836181640625,0.16295506060123444,68
symbolic_warmup,225,2.0,8.479951793560758e-05,6.857161497464404e-05,1.0,6.491161184385419e-05,0.0,1.71408464666456e-05,0.0026106613222509623,0.3319811224937439,0.16295437514781952,9.028578642755747e-05,7.581539830425754e-05,1.0,5.7881567045114934e-05,0.0,1.570040694787167e-05,0.001675156643614173,0.3319801688194275,0.16295433044433594,68
