task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
AC_Response,48,tcad_direct,direct_tcad,polynomial,1,2912,448,672,448,1e-08,0.9142330389329567,0.0007716999971307814,0.0024266999680548906,4,511,17,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\tcad_direct\polynomial_1\formula.va,,,,,0.9143839153048743,0.8598523818621576,1.469954256864186,1.8200253019584638,1.0,5000,1.0,1.0,4.440892098500626e-16,5.496333469636738e-08,False,False,True,True
AC_Response,48,tcad_direct,direct_tcad,polynomial,2,2912,448,672,448,1e-08,0.31214583260275625,0.0007971000159159303,0.002733199973590672,10,687,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\tcad_direct\polynomial_2\formula.va,,,,,0.3068612068327232,0.9842161646170562,0.5534217162422082,0.640397639722075,1.0,5000,1.0,1.0,3.552713678800501e-15,1.8664333232057592e-07,False,False,True,True
AC_Response,48,bkan_parameter_mean,teacher_distillation,additive_spline,4,2912,448,672,448,1e-06,0.08420393922419737,0.0018032999942079186,0.006569000019226223,16,3587,103,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\bkan_parameter_mean\additive_spline_4\formula.va,0.08625362111537853,0.9987500381823939,0.1493394251661294,0.17481666825028586,0.10955287835378072,0.9979882400848223,0.1987265566752039,0.4869403301886468,1.0,5000,1.0,1.0,4.218847493575595e-15,7.561333283471565e-08,False,False,True,True
AC_Response,48,tcad_direct,direct_tcad,additive_spline,8,2912,448,672,448,0.01,0.09650699249878675,0.0015110999811440706,0.005848199944011867,28,4663,139,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_48\AC_Response\exports\AC_Response\tcad_direct\additive_spline_8\formula.va,,,,,0.10266803569882095,0.998233152479957,0.17758553978540167,0.49428001252098586,1.0,5000,1.0,1.0,1.7763568394002505e-15,6.764666759409011e-08,False,False,True,True
