mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8809860944747925,1.0,-0.17612789571285248
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,0,one,1,,0.8769506216049194,1.0,0.11963197588920593
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.8722943663597107,1.0,0.1611129641532898
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.8665563464164734,1.0,0.17662984132766724
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8605614304542542,1.0,-0.1660781055688858
1,higher_order_symbolic_residual,residual,all,0.0,1.0,10,dark_voltage_over_temperature,dark_voltage/simulation_temperature,"dark_voltage,simulation_temperature",0.8585692644119263,1.0,-0.13094711303710938
1,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8472434282302856,1.0,-0.11207728087902069
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.844230592250824,1.0,-0.13748623430728912
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.8372032046318054,1.0,0.14631614089012146
1,higher_order_symbolic_residual,residual,all,0.0,1.0,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.8221932053565979,1.0,-0.1365290880203247
1,higher_order_symbolic_residual,residual,all,0.0,1.0,1,dark_voltage_z,scaled(dark_voltage),dark_voltage,0.8217375874519348,1.0,-0.163146510720253
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.8108952045440674,1.0,0.11426053941249847
1,higher_order_symbolic_residual,residual,all,0.0,1.0,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.7941097021102905,1.0,0.14333924651145935
1,higher_order_symbolic_residual,residual,all,0.0,1.0,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.7795604467391968,1.0,-0.03574848175048828
1,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_dark_voltage,softplus(-dark_voltage/0.2),dark_voltage,0.7627674341201782,1.0,0.1062217578291893
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,13,dark_voltage_over_length,dark_voltage/active_layer_length,"dark_voltage,active_layer_length",0.7605473399162292,1.0,-0.06672193109989166
1,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_dark_voltage,tanh(-dark_voltage/1.0),dark_voltage,0.7347455620765686,1.0,0.063995361328125
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.7017078995704651,1.0,0.015367911197245121
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6858159899711609,1.0,0.010715145617723465
1,higher_order_symbolic_residual,residual,all,0.0,1.0,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.672354519367218,1.0,-0.014650998637080193
1,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_dark_voltage,sigmoid(dark_voltage/0.2),dark_voltage,0.6216534972190857,1.0,0.009956189431250095
1,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_dark_voltage,1-exp(-(softplus(-dark_voltage/0.2)-log(2))),dark_voltage,0.6196053624153137,1.0,-0.005732084158807993
1,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_dark_voltage,sigmoid(-dark_voltage/0.2),dark_voltage,0.6141035556793213,1.0,0.009592847898602486
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,2,dark_voltage_z2,scaled(dark_voltage)^2,dark_voltage,0.5998247265815735,1.0,0.00011409457511035725
1,higher_order_symbolic_residual,residual,all,0.0,1.0,12,inverse_length,1/active_layer_length,active_layer_length,0.3988722562789917,1.0,-0.013198691420257092
1,higher_order_symbolic_residual,residual,all,0.0,1.0,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.3896787166595459,1.0,0.01849311590194702
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,17,ge_sio2_velocity_over_length,ge_sio2_recomb_velocity/active_layer_length,"ge_sio2_recomb_velocity,active_layer_length",0.343267560005188,1.0,0.013823632150888443
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.3370647728443146,1.0,0.009766953065991402
1,higher_order_symbolic_residual,residual,all,0.0,1.0,11,length_z,scaled(active_layer_length),active_layer_length,0.3330157995223999,1.0,0.008504425175487995
1,higher_order_symbolic_residual,residual,all,0.0,1.0,18,ge_si_velocity_over_length,ge_si_recomb_velocity/active_layer_length,"ge_si_recomb_velocity,active_layer_length",0.2907845675945282,1.0,4.790750608663075e-05
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,11,length_z,scaled(active_layer_length),active_layer_length,0.25803589820861816,1.0,0.005748493131250143
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,12,inverse_length,1/active_layer_length,active_layer_length,0.23960013687610626,1.0,-0.0011611193185672164
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.2237147092819214,1.0,-0.008227672427892685
1,higher_order_symbolic_residual,residual,all,0.0,1.0,15,ge_sio2_velocity_z,scaled(ge_sio2_recomb_velocity),ge_sio2_recomb_velocity,0.21076913177967072,1.0,-0.009489809162914753
1,higher_order_symbolic_residual,residual,all,0.0,1.0,14,trap_A_z,scaled(trap_assisted_recomb_A),trap_assisted_recomb_A,0.14967620372772217,1.0,-0.0015354255447164178
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.11768843978643417,1.0,-0.0051259868778288364
1,higher_order_symbolic_residual,residual,all,0.0,1.0,16,ge_si_velocity_z,scaled(ge_si_recomb_velocity),ge_si_recomb_velocity,0.18079261481761932,0.0,-0.0006921978201717138
0,reverse_leakage,mechanism,reverse_zero,-1.0,-1.1230469942092896,14,trap_A_z,scaled(trap_assisted_recomb_A),trap_assisted_recomb_A,0.009610709734261036,0.0,0.0013380337040871382
