dark_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-1.8,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-6.483456134796143,-6.48345595005454,1.8474160246029214e-07
-0.6000000000000001,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.619869709014893,-6.6198698091947525,-1.0017985996313428e-07
-0.8,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-6.527468204498291,-6.527468079641193,1.2485709799392453e-07
-2.2,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,-6.45665979385376,-6.456660118657331,-3.248035715941455e-07
-1.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.466390132904053,-6.4663912389058105,-1.1060017577335657e-06
-3.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.366755962371826,-6.366757879876519,-1.917504692805494e-06
-2.4000000000000004,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-6.424617767333984,-6.424619152102719,-1.3847687343471193e-06
-0.6000000000000001,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.576650142669678,-6.57665032774955,-1.850798723168623e-07
-2.0,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,-6.571879863739014,-6.571880641560699,-7.778216852827313e-07
-1.4,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.254247188568115,-6.254247141506965,4.706115053210169e-08
-2.8000000000000003,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.1436076164245605,-6.143606837655781,7.787687792415454e-07
-3.0,1.0692616090001279e-09,2445.881237248077,515.6238842072526,38.37558042728467,295.9516778251947,-6.566255569458008,-6.566256433273441,-8.638154334050796e-07
-2.4000000000000004,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.372066974639893,-6.37206807217968,-1.0975397870538472e-06
-2.8000000000000003,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-6.547297954559326,-6.547297198225558,7.563337680593918e-07
-1.0,9.454134520298419e-10,2570.8338282332857,490.849029568548,38.28868089781682,299.0569098093356,-6.605616569519043,-6.605616855375643,-2.858565997243545e-07
-2.0,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.191272735595703,-6.191273601715814,-8.661201107429406e-07
-1.0,1.032683367538443e-09,2526.170348943833,478.8149532207128,42.09307571557734,293.4443281911712,-6.739026069641113,-6.739026198140028,-1.2849891461996776e-07
-0.4,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.640610694885254,-6.640610551489697,1.4339555676201599e-07
-0.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-6.591274261474609,-6.591274278603667,-1.7129057283682414e-08
-1.2000000000000002,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-6.477701663970947,-6.477701800038773,-1.360678254513914e-07
-1.2000000000000002,1.0727653122619132e-09,2512.3283017034155,474.34077412964,42.74916053103488,290.5746947786968,-6.786567687988281,-6.786567850610049,-1.6262176760761804e-07
-3.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.374899864196777,-6.37490051874275,-6.545459729778713e-07
-0.6000000000000001,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,-6.574939250946045,-6.5749397375815075,-4.86635462593199e-07
-0.2,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.524267673492432,-6.524267519378562,1.541138692218169e-07
-1.2000000000000002,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-6.505301475524902,-6.505300863715305,6.118095976503923e-07
-2.2,9.980121445569454e-10,2387.75545073954,508.7275610680178,38.8972081784186,297.8606493603604,-6.515951156616211,-6.5159515389714295,-3.823552185977519e-07
-1.2000000000000002,1.0109417900146311e-09,2546.474062846718,483.0790058826933,38.96317500489286,311.33012415162744,-6.275189399719238,-6.2751898097084045,-4.0998916617240866e-07
-0.2,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-6.988405227661133,-6.988405358097296,-1.3043616320373985e-07
-0.4,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,-7.0037407875061035,-7.003740792013229,-4.507125339614504e-09
-0.2,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.773367881774902,-6.773367919685907,-3.7911005001944886e-08
-2.6,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-6.379251956939697,-6.379252859689962,-9.027502647640517e-07
