mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
1,field_collection,main,reverse,-1.0,-0.284026175737381,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8700147271156311,1.0,0.14639504253864288
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.8688291311264038,1.0,0.3475264310836792
1,field_collection,main,reverse,-1.0,-0.284026175737381,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8665705919265747,1.0,-0.16863121092319489
1,field_collection,main,reverse,-1.0,-0.284026175737381,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8665335774421692,1.0,0.1414823681116104
1,field_collection,main,reverse,-1.0,-0.284026175737381,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.863551914691925,1.0,-0.15766705572605133
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.8588842153549194,1.0,-0.37043681740760803
1,field_collection,main,reverse,-1.0,-0.284026175737381,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8293984532356262,1.0,-0.1188192367553711
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8277207016944885,1.0,-0.10139766335487366
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8249761462211609,1.0,-0.08268048614263535
1,field_collection,main,reverse,-1.0,-0.284026175737381,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8227207660675049,1.0,0.10999054461717606
1,field_collection,main,reverse,-1.0,-0.284026175737381,0,one,1,,0.8221201300621033,1.0,0.08918283879756927
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8090056777000427,1.0,-0.0826926976442337
1,field_collection,main,reverse,-1.0,-0.284026175737381,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.8041964173316956,1.0,-0.045701563358306885
0,photogeneration,main,all,-1.0,-1.0609159469604492,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8022959232330322,1.0,0.10039492696523666
0,photogeneration,main,all,-1.0,-1.0609159469604492,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7988335490226746,1.0,0.05297128111124039
1,field_collection,main,reverse,-1.0,-0.284026175737381,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7946542501449585,1.0,0.08714499324560165
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7920014262199402,1.0,0.07208200544118881
0,photogeneration,main,all,-1.0,-1.0609159469604492,0,one,1,,0.7900378108024597,1.0,0.059114329516887665
0,photogeneration,main,all,-1.0,-1.0609159469604492,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7872574925422668,1.0,0.0464358888566494
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.7824940085411072,1.0,-0.0815366804599762
0,photogeneration,main,all,-1.0,-1.0609159469604492,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7822616100311279,1.0,-0.06550881266593933
4,higher_order_symbolic_residual,residual,all,0.0,1.0,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7643364667892456,1.0,0.04221465438604355
0,photogeneration,main,all,-1.0,-1.0609159469604492,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7610281705856323,1.0,-0.03990405797958374
3,trap_recombination,trap_loss,reverse,1.0,0.04583311825990677,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.7595603466033936,1.0,0.2801021337509155
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.7594873905181885,1.0,-0.06549136340618134
4,higher_order_symbolic_residual,residual,all,0.0,1.0,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7593871355056763,1.0,0.07087971270084381
4,higher_order_symbolic_residual,residual,all,0.0,1.0,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7576689124107361,1.0,-0.04863720387220383
2,surface_recombination,surface_loss,reverse,1.0,0.05652251094579697,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.7489297389984131,1.0,-0.0634312853217125
4,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7428657412528992,1.0,0.022166771814227104
4,higher_order_symbolic_residual,residual,all,0.0,1.0,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7350913286209106,1.0,-0.044130705296993256
4,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7349574565887451,1.0,-0.02237870544195175
