mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.05151161551475525,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8776583671569824,1.0,-0.1319170594215393
1,field_collection,main,reverse,-1.0,-0.27367737889289856,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8564029335975647,1.0,0.1298060268163681
1,field_collection,main,reverse,-1.0,-0.27367737889289856,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8534672260284424,1.0,-0.15219718217849731
1,field_collection,main,reverse,-1.0,-0.27367737889289856,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8520901799201965,1.0,0.12432055920362473
1,field_collection,main,reverse,-1.0,-0.27367737889289856,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8495174646377563,1.0,-0.14064127206802368
2,surface_recombination,surface_loss,reverse,1.0,0.05151161551475525,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.8254584074020386,1.0,0.2708362340927124
1,field_collection,main,reverse,-1.0,-0.27367737889289856,0,one,1,,0.8118776679039001,1.0,0.0783068984746933
2,surface_recombination,surface_loss,reverse,1.0,0.05151161551475525,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.8090915083885193,1.0,-0.2941352427005768
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8086711764335632,1.0,-0.08301890641450882
1,field_collection,main,reverse,-1.0,-0.27367737889289856,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8034543991088867,1.0,-0.09627653658390045
1,field_collection,main,reverse,-1.0,-0.27367737889289856,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8019844889640808,1.0,0.09173282235860825
0,photogeneration,main,all,-1.0,-1.0635634660720825,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.795473575592041,1.0,0.050967492163181305
