test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
5.781059439125814e-19,4.232320575409536e-19,0.9686738035818411,24.0,1.0,4.4557012978166366e-17,True,0.0,1.0,5.4167635129598825e-19,4.082029389175504e-19,0.9728498757508489,artifacts\results\posterior_formula_ensemble\formulas\Capacitance\draw_04_seed_26004\capacitance_symbolic_gated_kan\pure_symbolic_formula.txt,24.0,2.489248110599022e-24,1.0058145715254215e-23
