task,model,rmse_target_mean,rmse_target_std,mae_target_mean,mae_target_std,r2_target_mean,r2_target_std,rmse_raw_mean,rmse_raw_std,mae_raw_mean,mae_raw_std,medape_percent_mean,medape_percent_std,p95ape_percent_mean,p95ape_percent_std,group_macro_rmse_target_mean,group_macro_rmse_target_std,group_macro_mae_target_mean,group_macro_mae_target_std,wall_time_s_mean,wall_time_s_std,param_count_mean,param_count_std
APD_V_M10,gmls,0.023874409433701067,0.00406843287810904,0.019808381458514372,0.003220946148535966,-0.6519122731616906,0.7750252106820504,0.023874409433701067,0.00406843287810904,0.019808381458514372,0.003220946148535966,0.1913030283090759,0.0336370615710669,0.4484050359451649,0.09387186342289756,0.021321852851710267,0.0037453099651100484,0.019997212167858845,0.003351214586487194,0.1461607399978675,0.4264734319251427,709.8,3.6147844564602774
APD_V_M10,autopinn,0.02528174609895098,0.007286336619599916,0.02080722936875686,0.006455761291432122,-1.1652878850922914,2.441905215065296,0.02528174609895098,0.007286336619599916,0.02080722936875686,0.006455761291432122,0.19525412152348587,0.07718862182547871,0.48584809766270143,0.12807496097058127,0.02219598457284456,0.006673934602104066,0.020879872896868455,0.006529932153984479,0.3960049200002686,0.13600648468798435,620.2,382.7423850755667
APD_V_M10,curve_lut,0.022820178434322817,0.005781881108050862,0.01851397857510777,0.004637988323738775,-0.3899279699012078,0.3604761329237236,0.022820178434322817,0.005781881108050862,0.01851397857510777,0.004637988323738775,0.16863532643427032,0.04748781516126867,0.43196035477665795,0.12551040902849708,0.02021351802951382,0.005190534863206097,0.01867628207795684,0.0047507426325002515,0.031260579199994254,0.004446177062849999,356.4,0.5163977794943246
APD_V_br,bkan,0.03727589568653131,0.03906952024836654,0.022554873232997524,0.013319003001258822,-0.29089245170376865,0.29891338188044303,0.03727589568653131,0.03906952024836654,0.022554873232997524,0.013319003001258822,0.14871440647059755,0.054700357541084696,0.6149118180340387,0.473609491405846,0.025464611234434303,0.01653329350289298,0.022536180894814083,0.013322609482629642,7.408277170010843,3.409318072256565,1664.0,0.0
APD_V_br,dkan,0.15743758048605336,0.2650048483049228,0.07863260240671821,0.11023874485691196,-177.7920897738002,528.2465626341819,0.15743758048605336,0.2650048483049228,0.07863260240671821,0.11023874485691196,0.32075242692997624,0.30238839335238343,3.148022357413935,5.344422219907636,0.08437944592361561,0.11830110530517096,0.07788615817305458,0.10963373382677942,4.222173260035925,0.03680468173475914,952.0,0.0
APD_V_br,mlp_l,0.07405678438702909,0.05211482395075408,0.047279010117359896,0.025786746219701503,-12.761716165416924,16.251138276431764,0.07405678438702909,0.05211482395075408,0.047279010117359896,0.025786746219701503,0.27020144740105073,0.13209780738791185,1.439339217568456,1.1165306178230554,0.054464209663437776,0.03282381261595267,0.04714418632606748,0.025932127161618954,0.9082286999793723,0.017974680492271744,2561.0,0.0
APD_V_br,spline_ridge,0.09753236236233034,0.04023328739843922,0.07202170205183456,0.030725059630597407,-18.469389842536465,15.236180203487542,0.09753236236233034,0.04023328739843922,0.07202170205183456,0.030725059630597407,0.5044975276268968,0.32141809909807934,1.8109194183531343,0.808215123164481,0.07394462406753487,0.030844788977325212,0.07190102676407722,0.030628332809774797,0.0018418800085783006,9.977688326668356e-05,43.0,0.0
APD_V_br,gmls,0.045739904960408674,0.038242972613447064,0.028282916517787686,0.014014184654824518,-1.765617505112191,2.2885163714416423,0.045739904960408674,0.038242972613447064,0.028282916517787686,0.014014184654824518,0.17202578490854586,0.053031524537541036,0.8045384925059003,0.47242865829386904,0.0326708050123055,0.01728761082816714,0.028173046931787182,0.014025392565315337,0.011157289998664055,0.000889985438069428,710.5,3.689323936863109
APD_V_br,autopinn,0.041120615120609064,0.03801432838966722,0.025934576475104103,0.013264559442528846,-1.3235620807325803,2.3684537052826022,0.041120615120609064,0.03801432838966722,0.025934576475104103,0.013264559442528846,0.1886124787430722,0.05853878987267636,0.6861321527734587,0.459296760455725,0.029339802362740846,0.016557487872938988,0.025936208268843665,0.013263858077538857,0.3847129900022992,0.10535221171796197,839.4,431.51907386709
APD_V_br,curve_lut,0.04632383493244111,0.037844523780595725,0.027788698668084737,0.01288292414926417,-2.9506754809665963,4.645123371653865,0.04632383493244111,0.037844523780595725,0.027788698668084737,0.01288292414926417,0.1936476409569588,0.04170727613636818,0.7652414809468914,0.45979146985358427,0.031956416086681524,0.01652482618484719,0.027672835758555437,0.01294225842060119,0.031087147300013385,0.004677677479418438,356.5,0.5270462766947299
