task,task_key,primary_task,seed,model,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,group_macro_rmse_target,group_macro_mae_target,param_count,train_time_s,epochs_completed,best_val_loss,checkpoint,wall_time_s,reused,train_groups,validation_groups,calibration_groups,test_groups,train_rows,test_rows,source_prediction,method_variant,stored_training_values,selected_degree,local_basis_terms,neighbors,best_validation_mse,candidate_validation,selected_hidden,best_epoch,best_validation_mse_scaled,constraint_axis,monotonic_sign,test_axis_gradient_abs_p95_scaled,test_axis_curvature_abs_p95_scaled,test_monotonic_violation_fraction,stored_curve_points,stored_curves,selected_neighbor_curves,selected_distance_power,boundary_hold_evaluations
APD_I_photo,photo_current,True,48,curve_lut,0.07147195075897375,0.05426753095840762,0.9926792767068845,1.555709929151042e-07,5.1555028477038014e-08,10.17010504455035,34.52563672750902,0.06421892392243128,0.05426753095840762,8772,0.06211109399998804,,,,0.062191225999981725,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_48/photo_current/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0040936426843290324,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.007669384454707806}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.006310462797027206}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.004449897829524924}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0040936426843290324}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.004628460679391528}]",,,,,,,,,8160.0,102.0,4.0,2.0,0.0
APD_I_photo,photo_current,True,49,bkan,0.04655681738001319,0.033951142942231914,0.9968875910843651,3.157100829678851e-07,5.105189601961782e-08,5.972147994628178,19.93877369868657,0.045984869688933824,0.03395114294223192,1872,262.83199420012534,300.0,-1.8688429832458495,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_49\photo_current\bkan\model_checkpoint.pt,263.0003917000722,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_49/photo_current/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,49,dkan,0.10224062863287005,0.07200250095021869,0.984990124006227,5.274282678392874e-07,1.0204124245915743e-07,13.15448279388442,50.32843537318607,0.09723275275182018,0.0720025009502187,1088,3.0114808999933302,,,,3.0293663998600096,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_49/photo_current/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,49,mlp_l,0.26018925827813133,0.19507211696062937,0.9027904778717339,9.281651256680584e-07,2.317439912913337e-07,38.096788117658335,100.09147511098809,0.2598795140127736,0.19507211696062934,2625,0.6578859000001103,,,,0.6598212998360395,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_49/photo_current/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,49,spline_ridge,0.10430511697695873,0.07571318983456712,0.9843778317439291,3.3925720072644763e-07,7.934618380666852e-08,12.460339876140132,46.47439489005297,0.10293581311061613,0.07571318983456711,50,,,,,0.00801829993724823,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_49/photo_current/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,49,gmls,0.1329379227070575,0.1055378446207313,0.9746237257966193,5.111147170843545e-07,1.200596222637477e-07,19.5788207424131,62.71161925642203,0.12966509972982254,0.10553784462073129,65280,0.4210587000125088,,,,0.4210797999985516,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_49/photo_current/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.020255229914736113,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.029250893029845525}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.020255229914736113}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.02617105591574695}]",,,,,,,,,,,,,
APD_I_photo,photo_current,True,49,autopinn,0.21350017964515708,0.14834531783734345,0.9345474499230441,8.64553639168083e-07,1.9852810144984105e-07,26.26633313224685,80.17280081091866,0.21330965577100103,0.14834531783734345,1345,1.7219599999953061,,,,1.722047899995232,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_49/photo_current/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.12287614494562149}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.07667304575443268}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.06935663521289825}]",32x32,300.0,0.06935663521289825,bias_v,-1.0,2.8495049476623535,2.942150115966797,0.0,,,,,
APD_I_photo,photo_current,True,49,curve_lut,0.08240352084510635,0.06748477033347769,0.9902496182798592,2.8947390516445625e-07,8.502149296773731e-08,13.972878571027154,34.301870046931256,0.07602443998993783,0.06748477033347769,8772,0.05799570899995388,,,,0.05808288700001185,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_49/photo_current/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.008485691827095332,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.01913569514126432}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.009761124746012071}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.008567331906926894}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.008485691827095332}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.009912918488602582}]",,,,,,,,,8160.0,102.0,4.0,2.0,0.0
APD_I_photo,photo_current,True,50,bkan,0.04225287648754914,0.027895750178990552,0.9973922353518139,3.1749642238681355e-07,5.046020866150028e-08,4.586796309459606,17.969512633925252,0.041599509526659084,0.027895750178990555,1872,194.79316250002012,300.0,-2.0189942598342894,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_50\photo_current\bkan\model_checkpoint.pt,194.96251540002413,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/photo_current/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,50,dkan,0.08121923477206215,0.05644053281113655,0.9903645141053584,5.313993550500043e-07,9.299872654427331e-08,9.288606859904295,35.12326339771671,0.07812343804223079,0.05644053281113655,1088,2.9532838999293745,,,,2.967677199980244,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/photo_current/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,50,mlp_l,0.2590899617460115,0.1934345009952116,0.9019478757134342,9.180082397612456e-07,2.318086480681153e-07,37.23016868671604,103.46265707226256,0.25894282517204603,0.19343450099521162,2625,0.5942538999952376,,,,0.5961527999024838,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/photo_current/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,50,spline_ridge,0.0945262111234896,0.0711056602312004,0.9869485028082688,3.2636268240554234e-07,7.909151608971553e-08,12.645173370416494,46.87403270053547,0.0935449622776952,0.07110566023120041,50,,,,,0.007790999952703714,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/photo_current/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,50,gmls,0.11813351717889513,0.08394200888415178,0.9796154043114388,5.510731145826844e-07,1.0912101602864452e-07,13.141764827755363,53.845348109216694,0.11262366850981426,0.08394200888415178,65280,0.4523565999988932,,,,0.4523769999941578,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/photo_current/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.020604226382777334,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.04013760940796596}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.020604226382777334}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.02647640812222185}]",,,,,,,,,,,,,
APD_I_photo,photo_current,True,50,autopinn,0.17326897175684716,0.11137969781404852,0.956147189774751,8.901419587977977e-07,1.9510497726506646e-07,17.747031610134073,69.7837170983,0.17250815093444205,0.11137969781404852,1345,1.7353276999929221,,,,1.7353999000042677,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/photo_current/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.08991613239049911}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.040921617299318314}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.04030338674783707}]",32x32,300.0,0.04030338674783707,bias_v,-1.0,4.018773555755615,6.611862659454346,0.0,,,,,
APD_I_photo,photo_current,True,50,curve_lut,0.07299476152314467,0.058798109112922416,0.9922171399454414,2.7336922772789847e-07,8.303997656820501e-08,12.799975369342306,30.527138128878505,0.06769393656363165,0.05879810911292241,8772,0.058783746000017345,,,,0.058857398999975885,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_50/photo_current/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0056147527180434266,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.012320416539312144}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.006618346027639187}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0068083520869520395}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.006770571238983861}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.0056147527180434266}]",,,,,,,,,8160.0,102.0,8.0,2.0,0.0
APD_I_photo,photo_current,True,51,bkan,0.040873808074285645,0.025374640175671294,0.9975010091086453,2.110917045858983e-07,4.130973633533429e-08,3.915673571825649,17.021503001244625,0.04051763900536309,0.02537464017567129,1872,161.84793270006776,300.0,-2.039562797546387,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_51\photo_current\bkan\model_checkpoint.pt,162.01017949986272,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/photo_current/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,51,dkan,0.06880316437632031,0.047097727264138266,0.992919053782489,4.768110641393085e-07,8.05165414208807e-08,7.921069328493095,29.067727598308533,0.0678149363629606,0.04709772726413827,1088,2.5898132999427617,,,,2.603896199958399,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/photo_current/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,51,mlp_l,0.2586907028864213,0.1947707716986869,0.8998995310299389,8.685474043450846e-07,2.229669836203658e-07,38.680226087644826,108.30216684327682,0.25852737524382924,0.1947707716986869,2625,0.5886981999501586,,,,0.5901091999839991,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/photo_current/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,51,spline_ridge,0.09496082918323916,0.06904288794181793,0.9865115058853237,2.7013651834758297e-07,7.325917605578449e-08,11.28816895163451,44.33396625783396,0.09389839287863509,0.06904288794181793,50,,,,,0.007782199885696173,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/photo_current/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_photo,photo_current,True,51,gmls,0.10732909695006057,0.08454505936587771,0.98276904211105,4.5008570865044525e-07,1.0395388335084984e-07,15.669028329131503,48.36172244379114,0.10533419359607474,0.0845450593658777,65280,0.4500484000018332,,,,0.45006869999633636,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/photo_current/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.01447370142669494,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.03435450106499926}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.01447370142669494}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.020189887749040302}]",,,,,,,,,,,,,
APD_I_photo,photo_current,True,51,autopinn,0.1319627379156995,0.09053909541962751,0.9739518367179697,7.166574595700072e-07,1.5826998026334642e-07,15.816021995881423,56.05483120101382,0.13184817310721153,0.09053909541962751,1345,1.718793199994252,,,,1.7188746000028914,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/photo_current/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.10961570590734482}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.08508323132991791}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.027817916125059128}]",32x32,300.0,0.027817916125059128,bias_v,-1.0,4.5536394119262695,7.11035680770874,0.0,,,,,
APD_I_photo,photo_current,True,51,curve_lut,0.07322754754328052,0.05913313169210279,0.9919790935808951,2.2148115578740863e-07,7.183177459188375e-08,11.38371443347372,31.42345471280079,0.06702755247131757,0.05913313169210279,8772,0.06576368099996444,,,,0.06583907999998928,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_51/photo_current/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0032156806131173237,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.0041013795595347}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.0032156806131173237}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.004393481733817304}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.003991541012017518}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.00576716650958311}]",,,,,,,,,8160.0,102.0,2.0,1.0,0.0
APD_I_net,net_photocurrent,True,42,bkan,0.04491079304176144,0.01978538904747259,0.9959808920690209,9.148469339677742e-08,1.5082820780021202e-08,2.3384158506559505,13.04322420823175,0.04421425581665822,0.01978538904747259,1872,282.7196600001771,300.0,-2.063798713684082,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_42\net_photocurrent\bkan\model_checkpoint.pt,283.1782002998516,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/net_photocurrent/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,42,dkan,0.061979595828257045,0.03770017723362392,0.9923453436020508,2.2025803197886012e-07,3.377241230585149e-08,6.00274251568409,21.67111000130745,0.06170528242570088,0.03770017723362392,1088,5.8042663999367505,,,,5.841986099956557,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/net_photocurrent/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,42,mlp_l,0.24799758568885624,0.1891075931244383,0.8774472313831957,3.628004013705318e-07,8.810366561051804e-08,40.666268710579345,78.66557359630724,0.24778087571369495,0.18910759312443828,2625,1.213566099992022,,,,1.2167877999600023,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/net_photocurrent/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,42,spline_ridge,0.04634334296824957,0.0341264692283277,0.9957204023751023,1.0908645877790449e-07,2.1209083156500218e-08,6.356230992280364,22.100386084026894,0.04560041812509969,0.0341264692283277,50,,,,,0.010393900098279119,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/net_photocurrent/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,42,gmls,0.09810667455597402,0.06124832494892354,0.9808210277308458,1.9031592806434306e-07,3.571141592841446e-08,7.475082002212877,42.25458420007394,0.09379271470909087,0.061248324948923544,65280,0.4064773999998579,,,,0.40649970000959,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/net_photocurrent/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.014365403779656161,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.03283936703334392}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.014365403779656161}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.021084714386069386}]",,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,42,autopinn,0.21337170340491668,0.1488850471804005,0.9092802447681702,3.611953169505005e-07,8.069132833753558e-08,27.656028486509904,74.09773839131897,0.21310152736903792,0.14888504718040052,801,1.7556870999978855,,,,1.75577049999265,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/net_photocurrent/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.15785300731658936}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.09260590374469757}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.16686759889125824}]",32x16,300.0,0.09260590374469757,bias_v,-1.0,2.7705440521240234,3.846822738647461,0.0,,,,,
APD_I_net,net_photocurrent,True,42,curve_lut,0.0344640398949596,0.019819649550910028,0.9976332052903587,8.684435534193718e-08,1.3747521453339713e-08,2.2414077987159464,16.78106148891095,0.0310888480613535,0.019819649550910028,8772,0.05642034499999227,,,,0.05649560699998801,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_42/net_photocurrent/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.002059972922440559,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.002073143746547652}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.002059972922440559}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0025290962590457373}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.002144157209551872}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.0033949963686572436}]",,,,,,,,,8160.0,102.0,2.0,1.0,0.0
APD_I_net,net_photocurrent,True,43,bkan,0.0425293676399571,0.021263032842439373,0.9964540511486273,1.4889305706938982e-07,1.9541235160152567e-08,2.3650206306398704,17.520460551083964,0.03939694703069481,0.021263032842439376,1872,346.6589901999105,300.0,-1.9912366151809693,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_43\net_photocurrent\bkan\model_checkpoint.pt,346.9685267000459,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/net_photocurrent/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,43,dkan,0.07262792127275758,0.042589589258994975,0.9896590165176212,1.680095057259512e-07,2.7560009477236226e-08,5.967450082291052,33.86126360051298,0.06972425831989404,0.042589589258994975,1088,5.425599900074303,,,,5.459588500205427,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/net_photocurrent/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,43,mlp_l,0.2619420168194448,0.19680891179031706,0.8654867858226211,3.640289303384371e-07,8.98469634007218e-08,42.02655162110479,85.84147697157188,0.2618749806876358,0.19680891179031706,2625,1.2151564999949187,,,,1.2184668998233974,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/net_photocurrent/mlp_l/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,43,spline_ridge,0.05643643777709675,0.03651024364616266,0.9937558431553294,1.0154971186627238e-07,1.9676136292273047e-08,5.611708867967038,26.902994097896684,0.053121117175171775,0.03651024364616267,50,,,,,0.010337300132960081,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/net_photocurrent/spline_ridge/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,43,gmls,0.1029923828440109,0.06490056785955786,0.9792047173128554,1.8414696259548508e-07,3.556561659490287e-08,8.316472845988887,44.95570974370931,0.09940534702008527,0.06490056785955786,65280,0.43103349999000784,,,,0.4310548000066774,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/net_photocurrent/gmls/test_predictions.csv,validation_selected_gaussian_gmls_adapted,65280.0,2.0,36.0,144.0,0.013275784789199352,"[{""degree"": 1, ""neighbor_factor"": 4, ""neighbors"": 48, ""validation_mse"": 0.03227541082563123}, {""degree"": 2, ""neighbor_factor"": 4, ""neighbors"": 144, ""validation_mse"": 0.013275784789199352}, {""degree"": 2, ""neighbor_factor"": 8, ""neighbors"": 288, ""validation_mse"": 0.022002085308665455}]",,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,43,autopinn,0.21680559543320502,0.1526391387581447,0.9078499470334094,3.3355989506376895e-07,7.465700676363702e-08,29.581839922635204,78.68043047592856,0.21663084599092347,0.1526391387581447,1345,1.6983245000010356,,,,1.6984111000056146,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/net_photocurrent/autopinn/test_predictions.csv,autopinn_adapted_smooth_monotone_architecture_search,,,,,,"[{""best_epoch"": 300, ""hidden"": ""16x16"", ""param_count"": 417, ""validation_mse_scaled"": 0.15538346767425537}, {""best_epoch"": 300, ""hidden"": ""32x16"", ""param_count"": 801, ""validation_mse_scaled"": 0.13409414887428284}, {""best_epoch"": 300, ""hidden"": ""32x32"", ""param_count"": 1345, ""validation_mse_scaled"": 0.09393616020679474}]",32x32,300.0,0.09393616020679474,bias_v,-1.0,2.5923640727996826,2.570812463760376,0.0,,,,,
APD_I_net,net_photocurrent,True,43,curve_lut,0.054272467628008324,0.022930592458435994,0.994225508416354,8.594574990629869e-08,1.1390939656044994e-08,1.7233839250253529,25.978412906724863,0.04006862890115334,0.02293059245843599,8772,0.0561883159999752,,,,0.05626969900004042,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_43/net_photocurrent/curve_lut/test_predictions.csv,curve_object_pchip_lut_condition_idw,8772.0,,,,0.0010185094215812347,"[{""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 1, ""validation_mse"": 0.0010185094215812347}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 2, ""validation_mse"": 0.001234968189443077}, {""boundary_hold_evaluations"": 0, ""distance_power"": 1.0, ""neighbor_curves"": 4, ""validation_mse"": 0.002197680541403753}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 4, ""validation_mse"": 0.0016420134302962963}, {""boundary_hold_evaluations"": 0, ""distance_power"": 2.0, ""neighbor_curves"": 8, ""validation_mse"": 0.002432400688629293}]",,,,,,,,,8160.0,102.0,1.0,1.0,0.0
APD_I_net,net_photocurrent,True,44,bkan,0.03129654507415126,0.017408889189263217,0.9980579835830519,1.2150475768417654e-07,1.668379753310966e-08,2.1163548693525556,14.5387195635308,0.030969787953040492,0.017408889189263217,1872,343.7531888000667,300.0,-2.145564341545105,<REPO_ROOT>/artifacts\results\apd_second_device\predictions\seed_44\net_photocurrent\bkan\model_checkpoint.pt,344.07078510010615,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/net_photocurrent/bkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
APD_I_net,net_photocurrent,True,44,dkan,0.0817495744238526,0.05357076623968913,0.9867495354728675,1.932795710096522e-07,3.485824859174881e-08,7.963528957119394,38.5613907435577,0.07787484276917522,0.05357076623968912,1088,5.496361600002274,,,,5.528862900100648,True,51,8,11,8,8160,1280,<REPO_ROOT>/artifacts/results/compact_framework_eight_models_apd/predictions/seed_44/net_photocurrent/dkan/test_predictions.csv,,,,,,,,,,,,,,,,,,,,
