task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
Capacitance,bkan_parameter_mean,teacher_distillation,additive_spline,4,0.01,36,8668,1.4586000082393487e-07,1.0,1.0,1.0,2.792013105098267e-16,0.993143490268676,2.961865546762914e-16,0.9922934144487305,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,additive_spline,6,0.01,50,10177,1.6652666575585802e-07,1.0,1.0,1.0,2.389683463275809e-16,0.9949771645776807,2.574274239722472e-16,0.9941784189844387,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,additive_spline,8,0.01,64,11759,1.6682666609995068e-07,1.0,1.0,1.0,2.32537168378833e-16,0.995243878382564,2.5135751931202914e-16,0.9944497175167348,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,polynomial,1,0.01,8,935,3.2823666697368026e-07,1.0,1.0,1.0,2.0057443088645145e-15,0.6461498948011077,2.002380604556979e-15,0.6477714264600966,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,polynomial,2,0.01,36,2020,1.8124033328300963e-06,1.0,1.0,1.0,1.0930998106624041e-15,0.8949036023801152,1.0977578215845872e-15,0.8941369494758773,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.va
Capacitance,bkan_parameter_mean,teacher_distillation,polynomial,3,0.01,120,5284,4.608533333521337e-06,1.0,1.0,1.0,5.260134520641126e-16,0.9756632885213388,5.310532622030074e-16,0.9752253523797205,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.va
Capacitance,dkan,teacher_distillation,additive_spline,4,0.0001,36,8678,1.7706000168497363e-07,1.0,1.0,1.0,2.847430663879208e-16,0.9926657008593985,3.0391244678099494e-16,0.9918861252742758,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.va
Capacitance,dkan,teacher_distillation,additive_spline,6,1e-08,50,10199,1.5728333382867278e-07,1.0,1.0,1.0,2.5860326042107813e-16,0.9939504886447684,2.66880788391137e-16,0.9937430029840715,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\additive_spline_6\formula.va
Capacitance,dkan,teacher_distillation,additive_spline,8,0.01,64,11725,1.600233333495756e-07,1.0,1.0,1.0,2.5197540130046614e-16,0.9942566061979985,2.654585291852906e-16,0.9938095147717928,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\additive_spline_8\formula.va
Capacitance,dkan,teacher_distillation,polynomial,1,0.01,8,933,1.838566657776634e-07,1.0,1.0,1.0,1.9629872651396924e-15,0.6514321976063948,2.00283383418621e-15,0.6476119577832984,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_49\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.va
