test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.005756099101786308,0.004799646513593972,0.9364413050869372,72.0,1.0,3.3712586758532748,True,0.0,1.0,0.004351437344083705,0.00352428387850523,0.9668232886305158,artifacts\results\posterior_formula_ensemble\formulas\I_photo\draw_03_seed_26003\photo_current_symbolic_gated_kan\pure_symbolic_formula.txt,72.0,2.0045226872077175e-07,7.071044145767758e-07
