task,source,source_kind,family,budget,selected_alpha,terms,formula_chars,latency_per_point_s,test_finite_rate,dense_finite_rate,swept_axis_derivative_finite_rate,formula_to_network_rmse,formula_to_network_r2,formula_to_tcad_rmse,formula_to_tcad_r2,pareto_rmse_terms,pareto_rmse_chars,json_path,veriloga_path
Capacitance,dkan,teacher_distillation,polynomial,2,0.01,36,2022,1.2917000004866472e-06,1.0,1.0,1.0,1.0432998810503425e-15,0.9052545895454841,1.091038419243505e-15,0.898533865419324,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.va
Capacitance,dkan,teacher_distillation,polynomial,3,0.01,120,5281,4.700006666826084e-06,1.0,1.0,1.0,5.119502972331472e-16,0.9771863137357759,5.381297426252529e-16,0.97531602937815,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,4,0.01,36,8667,1.8042000010609627e-07,1.0,1.0,1.0,2.4872508594909556e-16,0.9944456322057755,4.701483915461198e-16,0.981158696839126,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\additive_spline_4\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,6,0.01,50,10223,1.6548000082063177e-07,1.0,1.0,1.0,2.445874508019622e-16,0.9946288930992926,4.849357980386298e-16,0.9799548404127034,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\additive_spline_6\formula.va
Capacitance,mlp_l,teacher_distillation,additive_spline,8,0.01,64,11770,1.7886999994516374e-07,1.0,1.0,1.0,2.444269278789388e-16,0.9946359409085744,4.859777777491412e-16,0.9798686059494986,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\additive_spline_8\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,1,0.01,8,931,1.8898333461644748e-07,1.0,1.0,1.0,1.8815461686569685e-15,0.6821478059868624,1.9913230662473753e-15,0.6619939475635928,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\polynomial_1\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,2,0.01,36,2011,1.2788466682347158e-06,1.0,1.0,1.0,8.690341466397587e-16,0.9321938419534621,1.0936286790761565e-15,0.8980515072621251,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\polynomial_2\formula.va
Capacitance,mlp_l,teacher_distillation,polynomial,3,0.01,120,5288,4.598213332549979e-06,1.0,1.0,1.0,2.698191968868692e-16,0.993463562010408,5.796658674621776e-16,0.9713584520997496,False,False,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\mlp_l\polynomial_3\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,4,0.01,36,8657,1.6299000126309694e-07,1.0,1.0,1.0,,,2.99607538895058e-16,0.9923485014114987,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\additive_spline_4\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,6,0.01,50,10237,1.5080999971056978e-07,1.0,1.0,1.0,,,2.647654307579347e-16,0.9940246466890619,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\additive_spline_6\formula.va
Capacitance,tcad_direct,direct_tcad,additive_spline,8,0.01,64,11766,1.525333325844258e-07,1.0,1.0,1.0,,,2.594089346603369e-16,0.9942639769416464,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\additive_spline_8\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,1,0.01,8,934,1.9093000058395166e-07,1.0,1.0,1.0,,,1.9911275530119424e-15,0.6620603169175632,True,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\polynomial_1\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,2,0.01,36,2019,1.3065299989345173e-06,1.0,1.0,1.0,,,1.0884930794077555e-15,0.8990067443372017,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\polynomial_2\formula.va
Capacitance,tcad_direct,direct_tcad,polynomial,3,0.01,120,5285,4.641383333364502e-06,1.0,1.0,1.0,,,5.206947285944943e-16,0.9768896038429339,False,True,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\tcad_direct\polynomial_3\formula.va
