task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
Capacitance,46,bkan_parameter_mean,teacher_distillation,polynomial,1,41600,6400,9600,6400,0.01,1.989087241293332e-15,0.006077700003515929,0.022475399950053543,8,931,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_1\formula.va,1.9871762742303896e-15,0.6627976043930732,5.164622002397621e-15,7.356145928466869e-15,1.9911765018456363e-15,0.6620437012500759,5.151232170802021e-15,7.589795279683718e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,2.701833339718481e-07,False,False,False,True
Capacitance,46,bkan_parameter_mean,teacher_distillation,polynomial,2,41600,6400,9600,6400,0.01,1.0843153566824854e-15,0.014347199990879744,0.05549970007268712,36,2021,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_2\formula.va,1.0808034028798564e-15,0.9002503750347604,2.4211224824648126e-15,3.682806231971077e-15,1.0887459468541489e-15,0.8989598154710534,2.3855842478186628e-15,4.008553947286353e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.6605599996789048e-06,False,False,False,False
Capacitance,46,bkan_parameter_mean,teacher_distillation,polynomial,3,41600,6400,9600,6400,1e-08,5.152936822920017e-16,0.0490900999866426,0.1915110000409186,120,5289,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\polynomial_3\formula.va,5.145204254384441e-16,0.9773940321875256,1.0381365076785742e-15,1.5191724288499877e-15,5.215644551137101e-16,0.9768123358784906,1.0039837113792855e-15,1.8675112280165552e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.773333333044624e-06,False,False,False,False
Capacitance,46,bkan_parameter_mean,teacher_distillation,additive_spline,4,41600,6400,9600,6400,0.01,2.996962463479298e-16,0.03028720000293106,0.12653049995424226,36,8648,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_4\formula.va,2.8473832446459106e-16,0.9930767547724056,6.177641449739602e-16,2.0678592890843247e-15,3.005111295934224e-16,0.9923022792855278,6.502044406909784e-16,2.5892727414741726e-15,1.0,5000,1.0,1.0,4.1020767071492614e-29,1.473666673215727e-07,False,False,False,True
Capacitance,46,bkan_parameter_mean,teacher_distillation,additive_spline,6,41600,6400,9600,6400,0.01,2.6626859254014024e-16,0.03448999999091029,0.13981019996572286,50,10202,269,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_6\formula.va,2.4776541108934426e-16,0.9947579734135099,4.671930334257834e-16,2.2276275875146274e-15,2.658372877467395e-16,0.9939761683934109,4.802913660795576e-16,2.7510140017648284e-15,1.0,5000,1.0,1.0,3.155443620884047e-29,1.54383333089451e-07,False,False,False,True
Capacitance,46,bkan_parameter_mean,teacher_distillation,additive_spline,8,41600,6400,9600,6400,0.01,2.613350203432732e-16,0.0422075999667868,0.16942549997474998,64,11767,311,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\bkan_parameter_mean\additive_spline_8\formula.va,2.421943203066583e-16,0.9949910606474621,4.1691839708649846e-16,2.261782997124768e-15,2.6040109319973925e-16,0.9942200160233021,4.535696668655395e-16,2.771309415474486e-15,1.0,5000,1.0,1.0,3.155443620884047e-29,1.5426000075725217e-07,False,False,False,False
Capacitance,46,dkan,teacher_distillation,polynomial,1,41600,6400,9600,6400,0.01,1.960113756670784e-15,0.003688100026920438,0.016688100004103035,8,935,25,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_1\formula.va,1.9345434261410797e-15,0.6742406932982519,4.936953576021778e-15,6.780838167324483e-15,1.99136555909144e-15,0.6619795219869831,5.167617740720721e-15,7.666175580876498e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.845666653631876e-07,False,False,False,False
Capacitance,46,dkan,teacher_distillation,polynomial,2,41600,6400,9600,6400,0.01,1.0588207017754843e-15,0.014069800032302737,0.05330939998384565,36,2022,53,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_2\formula.va,1.0432998810503425e-15,0.9052545895454841,1.9534803716050214e-15,3.624500611789771e-15,1.091038419243505e-15,0.898533865419324,2.294192517449843e-15,4.265087648809372e-15,1.0,5000,1.0,1.0,6.310887241768095e-30,1.2917000004866472e-06,False,False,False,False
Capacitance,46,dkan,teacher_distillation,polynomial,3,41600,6400,9600,6400,0.01,5.023094453968483e-16,0.047243100008927286,0.18910220003454015,120,5281,137,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\polynomial_3\formula.va,5.119502972331472e-16,0.9771863137357759,9.8640599146305e-16,1.973726574465716e-15,5.381297426252529e-16,0.97531602937815,1.034833220493311e-15,2.464323193889598e-15,1.0,5000,1.0,1.0,1.262177448353619e-29,4.700006666826084e-06,False,False,False,True
Capacitance,46,dkan,teacher_distillation,additive_spline,4,41600,6400,9600,6400,0.01,2.4658597206824066e-16,0.031664300011470914,0.12211180006852373,36,8642,227,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_46\Capacitance\exports\Capacitance\dkan\additive_spline_4\formula.va,2.679265918758786e-16,0.9937515614186548,6.111744700261519e-16,2.2988256810984008e-15,3.0555018484233744e-16,0.9920419597794013,6.407180494594941e-16,2.316555809312129e-15,1.0,5000,1.0,1.0,3.155443620884047e-29,1.4561666563774148e-07,False,False,False,True
