test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.007396063825164274,0.006402725352689169,0.8950651498680975,72.0,1.0,3.3712586758532748,True,0.0,1.0,0.005474804731461592,0.004226788878440857,0.9454548886078896,artifacts\results\posterior_formula_ensemble\formulas\I_photo\draw_02_seed_26002\photo_current_symbolic_gated_kan\pure_symbolic_formula.txt,72.0,2.0753810013958895e-07,6.935523990669878e-07
