light_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,model_prediction,exported_formula_prediction,formula_minus_model
-1.8,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-3.294480323791504,-3.2944802982205186,2.5570985329181894e-08
-0.6000000000000001,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-3.330543041229248,-3.3305433042472816,-2.630180335749799e-07
-0.8,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-3.3181746006011963,-3.318174302268335,2.983328610817182e-07
-2.2,1.1037395013588123e-09,2531.0169366346463,492.6438219382251,36.10636397779454,299.96382807834965,-3.3014986515045166,-3.301498595653892,5.585062456958667e-08
-1.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-3.299992799758911,-3.2999929039502938,-1.0419138263273453e-07
-3.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.275646686553955,-3.2756467511465233,-6.459256818303061e-08
-2.4000000000000004,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,-3.2836623191833496,-3.28366222305832,9.612502971378944e-08
-0.6000000000000001,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.323930025100708,-3.3239300228690474,2.2316606340666567e-09
-2.4000000000000004,1.2225745089622023e-09,2432.279761567632,478.07469592026655,37.79561575023349,300.3431374384869,-3.2917826175689697,-3.2917823004971365,3.170718332334843e-07
-3.0,1.2225745089622023e-09,2432.279761567632,478.07469592026655,37.79561575023349,300.3431374384869,-3.2897226810455322,-3.289722834244825,-1.5319929280721567e-07
0.0,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,-3.3607611656188965,-3.3607611024749686,6.314392786421763e-08
-0.8,8.920412889937107e-10,2700.220283946353,481.8164609958477,41.48473029075561,294.1535226587993,-3.3224751949310303,-3.3224753525259056,-1.5759487537181371e-07
-0.4,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,-3.3369028568267822,-3.3369029420570064,-8.523022421158544e-08
0.0,8.920412889937107e-10,2700.220283946353,481.8164609958477,41.48473029075561,294.1535226587993,-3.3716578483581543,-3.3716578238309745,2.4527179842692703e-08
-2.4000000000000004,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.282949209213257,-3.2829489955240687,2.1368918812214588e-07
-2.8000000000000003,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,-3.28515362739563,-3.285153155132569,4.7226306110204064e-07
-1.6,1.2225745089622023e-09,2432.279761567632,478.07469592026655,37.79561575023349,300.3431374384869,-3.3041298389434814,-3.3041298114515407,2.7491940723933794e-08
-0.4,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,-3.3322479724884033,-3.3322477333530185,2.391353848274491e-07
-0.8,8.688108546297864e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,-3.322338104248047,-3.3223380556302025,4.861784441700934e-08
-1.2000000000000002,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,-3.305732250213623,-3.305732543400808,-2.931871847522416e-07
-2.6,9.91880560193061e-10,2562.543459042286,488.1664551370801,40.47383155665718,295.6008889602198,-3.283444404602051,-3.283444412927113,-8.325062417213758e-09
-3.0,9.67689959245767e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,-3.269178628921509,-3.269178701735923,-7.281441405382338e-08
-2.2,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,-3.288111925125122,-3.2881114832358564,4.4188926562327424e-07
-2.2,1.0284216851224184e-09,2501.257472196243,454.39559500401634,39.58517778577758,297.0863250737395,-3.294437885284424,-3.294437802995784,8.228863990211721e-08
