mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.9386622905731201,1.0,-0.1875913143157959
1,field_collection,main,reverse,-1.0,-0.2763350009918213,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8677273988723755,1.0,0.13274675607681274
1,field_collection,main,reverse,-1.0,-0.2763350009918213,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8643197417259216,1.0,-0.15509100258350372
1,field_collection,main,reverse,-1.0,-0.2763350009918213,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8631153702735901,1.0,0.12928204238414764
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.8626593351364136,1.0,-0.1158011183142662
1,field_collection,main,reverse,-1.0,-0.2763350009918213,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8601855039596558,1.0,-0.14553692936897278
1,field_collection,main,reverse,-1.0,-0.2763350009918213,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8258639574050903,1.0,-0.10228609293699265
1,field_collection,main,reverse,-1.0,-0.2763350009918213,0,one,1,,0.8162760138511658,1.0,0.08122298121452332
1,field_collection,main,reverse,-1.0,-0.2763350009918213,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8120366334915161,1.0,0.09559445083141327
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.808597981929779,1.0,-0.0827367752790451
0,photogeneration,main,all,-1.0,-1.0621025562286377,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.796739399433136,1.0,0.09338998794555664
0,photogeneration,main,all,-1.0,-1.0621025562286377,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7951898574829102,1.0,0.06002824008464813
0,photogeneration,main,all,-1.0,-1.0621025562286377,0,one,1,,0.7893785834312439,1.0,0.05806910619139671
0,photogeneration,main,all,-1.0,-1.0621025562286377,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7838494777679443,1.0,0.046058520674705505
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7812657356262207,1.0,-0.11031488329172134
1,field_collection,main,reverse,-1.0,-0.2763350009918213,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7799802422523499,1.0,0.0723150223493576
0,photogeneration,main,all,-1.0,-1.0621025562286377,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7799304723739624,1.0,-0.06103129684925079
4,higher_order_symbolic_residual,residual,all,0.0,1.0,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7795356512069702,1.0,0.049788787961006165
4,higher_order_symbolic_residual,residual,all,0.0,1.0,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7693572640419006,1.0,0.021742437034845352
0,photogeneration,main,all,-1.0,-1.0621025562286377,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7659863233566284,1.0,-0.037117596715688705
1,field_collection,main,reverse,-1.0,-0.2763350009918213,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.764324426651001,1.0,-0.029781397432088852
4,higher_order_symbolic_residual,residual,all,0.0,1.0,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7626470923423767,1.0,0.02132492884993553
4,higher_order_symbolic_residual,residual,all,0.0,1.0,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7541164755821228,1.0,-0.047106947749853134
3,trap_recombination,trap_loss,reverse,1.0,0.028084643185138702,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7431700825691223,1.0,-0.10989630967378616
4,higher_order_symbolic_residual,residual,all,0.0,1.0,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.740691602230072,1.0,-0.046916715800762177
4,higher_order_symbolic_residual,residual,all,0.0,1.0,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.7386149168014526,1.0,-0.023511141538619995
4,higher_order_symbolic_residual,residual,all,0.0,1.0,6,forward_gate_light_voltage,sigmoid(light_voltage/0.2),light_voltage,0.7375147938728333,1.0,0.011092494241893291
4,higher_order_symbolic_residual,residual,all,0.0,1.0,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.7360647320747375,1.0,-0.019457101821899414
4,higher_order_symbolic_residual,residual,all,0.0,1.0,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.7326602339744568,1.0,0.03868882730603218
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.7305583953857422,1.0,-0.09034904092550278
4,higher_order_symbolic_residual,residual,all,0.0,1.0,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.7291739583015442,1.0,-0.00521120335906744
4,higher_order_symbolic_residual,residual,all,0.0,1.0,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7246226668357849,1.0,-0.0387624129652977
4,higher_order_symbolic_residual,residual,all,0.0,1.0,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.7236164212226868,1.0,-0.005684071220457554
1,field_collection,main,reverse,-1.0,-0.2763350009918213,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.715645432472229,1.0,0.0457843542098999
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.7077134251594543,1.0,0.10225670784711838
1,field_collection,main,reverse,-1.0,-0.2763350009918213,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7050129771232605,1.0,0.04784136265516281
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.6927265524864197,1.0,-0.074953593313694
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.6923599243164062,1.0,0.07663246244192123
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,9,inverse_temperature,1/simulation_temperature,simulation_temperature,0.6861212849617004,1.0,-0.12544137239456177
3,trap_recombination,trap_loss,reverse,1.0,0.028084643185138702,1,light_voltage_z,scaled(light_voltage),light_voltage,0.6803233623504639,1.0,0.08086449652910233
3,trap_recombination,trap_loss,reverse,1.0,0.028084643185138702,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.6679204702377319,1.0,0.07842545211315155
3,trap_recombination,trap_loss,reverse,1.0,0.028084643185138702,0,one,1,,0.6490729451179504,1.0,-0.08398310840129852
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.6373972296714783,1.0,-0.06853149086236954
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.6343690156936646,1.0,0.06996604800224304
3,trap_recombination,trap_loss,reverse,1.0,0.028084643185138702,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.6266757845878601,1.0,0.07290879637002945
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,0,one,1,,0.6120675802230835,1.0,-0.021693823859095573
2,surface_recombination,surface_loss,reverse,1.0,0.03520924597978592,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.6043437719345093,1.0,-0.09317640960216522
