mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.04378056526184082,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.9295158386230469,1.0,-0.16827711462974548
1,field_collection,main,reverse,-1.0,-0.28571540117263794,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8910202383995056,1.0,0.15807092189788818
1,field_collection,main,reverse,-1.0,-0.28571540117263794,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8907778263092041,1.0,0.15583445131778717
1,field_collection,main,reverse,-1.0,-0.28571540117263794,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8873791694641113,1.0,-0.17183315753936768
1,field_collection,main,reverse,-1.0,-0.28571540117263794,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8870498538017273,1.0,-0.18014803528785706
1,field_collection,main,reverse,-1.0,-0.28571540117263794,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8597938418388367,1.0,-0.1325216293334961
2,surface_recombination,surface_loss,reverse,1.0,0.04378056526184082,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8429532647132874,1.0,-0.11870807409286499
1,field_collection,main,reverse,-1.0,-0.28571540117263794,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.8425452709197998,1.0,-0.15063513815402985
1,field_collection,main,reverse,-1.0,-0.28571540117263794,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8364438414573669,1.0,0.11891274154186249
2,surface_recombination,surface_loss,reverse,1.0,0.04378056526184082,5,reverse_saturation_light_voltage,1-exp(-(softplus(-light_voltage/0.2)-log(2))),light_voltage,0.8299386501312256,1.0,-0.09676151722669601
1,field_collection,main,reverse,-1.0,-0.28571540117263794,0,one,1,,0.8234618306159973,1.0,0.09062573313713074
