mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.869540274143219,1.0,-0.13672418892383575
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8670832514762878,1.0,-0.1430903673171997
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.8531606197357178,1.0,-0.11224102973937988
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.8520484566688538,1.0,-0.12566298246383667
1,field_collection,main,reverse,-1.0,-0.26687249541282654,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8420883417129517,1.0,0.11095890402793884
1,field_collection,main,reverse,-1.0,-0.26687249541282654,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8395547866821289,1.0,-0.1335199773311615
1,field_collection,main,reverse,-1.0,-0.26687249541282654,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8344268202781677,1.0,0.10490194708108902
1,field_collection,main,reverse,-1.0,-0.26687249541282654,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8320549130439758,1.0,-0.12140010297298431
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.8230032324790955,1.0,0.09880737215280533
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8187519907951355,1.0,-0.09460879117250443
1,field_collection,main,reverse,-1.0,-0.26687249541282654,0,one,1,,0.8097920417785645,1.0,0.07194358110427856
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8087727427482605,1.0,-0.08323413878679276
3,trap_recombination,trap_loss,reverse,1.0,0.026588724926114082,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8045538067817688,1.0,-0.1330346018075943
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8033899068832397,1.0,0.09812673181295395
2,surface_recombination,surface_loss,reverse,1.0,0.0253367368131876,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.8001652956008911,1.0,-0.07933226972818375
1,field_collection,main,reverse,-1.0,-0.26687249541282654,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7958795428276062,1.0,0.07467208057641983
