stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.2532682716846466,0.25323978066444397,0.0,0.2532682716846466,0.0,0.07891986519098282,0.008576705120503902,0.3309682011604309,0.16301506757736206,0.2534230649471283,0.25339236855506897,0.0,0.2534230649471283,0.0,0.07879416644573212,0.0049912044778466225,0.3309627175331116,0.16301527619361877,68
symbolic_warmup,25,2.0,0.17722773551940918,0.17719928920269012,0.0,0.17722773551940918,0.0,0.05073124170303345,0.008576705120503902,0.33139804005622864,0.16300301253795624,0.17914552986621857,0.17911481857299805,0.0,0.17914552986621857,0.0,0.05072595924139023,0.0049912044778466225,0.3314352035522461,0.16300196945667267,68
symbolic_warmup,50,2.0,0.093553327023983,0.09352488070726395,0.0,0.093553327023983,0.0,0.0198158361017704,0.008576705120503902,0.33259037137031555,0.16297365725040436,0.09753336757421494,0.09750266373157501,0.0,0.09753336757421494,0.0,0.020152702927589417,0.0049912044778466225,0.332643061876297,0.16297248005867004,68
symbolic_warmup,75,2.0,0.010977138765156269,0.010966191999614239,0.0,0.010977138765156269,0.0,0.002134626265615225,0.008576705120503902,0.33382460474967957,0.16294407844543457,0.009398574940860271,0.009439311921596527,0.0,0.009398574940860271,0.0,0.0015400329139083624,0.0049912044778466225,0.33386102318763733,0.1629430651664734,68
symbolic_warmup,90,2.0,0.0018377493834123015,0.0018293216126039624,0.0,0.0018377493834123015,0.0,0.0006979458848945796,0.008576705120503902,0.33417531847953796,0.16292986273765564,0.0019153445027768612,0.0019650242757052183,0.0,0.0019153445027768612,0.0,0.0006112686824053526,0.0049912044778466225,0.33418166637420654,0.1629292219877243,68
symbolic_competition,1,2.0,0.001871783984825015,0.0018596028676256537,0.0,0.0018667270196601748,0.0,0.0006889085634611547,0.008576705120503902,0.33418166637420654,0.1629292219877243,0.0015695736510679126,0.001594705623574555,0.0,0.0015645527746528387,0.0,0.0005559054552577436,0.0049912044778466225,0.3341563642024994,0.16292978823184967,68
symbolic_competition,25,1.82208560789733,0.000730026513338089,0.0007259695557877421,0.0,0.0007249661721289158,0.0,0.0003386624448467046,0.008576705120503902,0.33461660146713257,0.1628389060497284,0.0007353223045356572,0.0007689832709729671,0.0,0.0007302979938685894,0.0,0.0002453823108226061,0.0049912044778466225,0.3346059024333954,0.16283845901489258,68
symbolic_competition,50,1.6535665402746547,0.00028663966804742813,0.00028522798675112426,0.0,0.00028157487395219505,0.0,0.00013280393613968045,0.008576705120503902,0.33518436551094055,0.16271817684173584,0.00029897360946051776,0.00032594820368103683,0.0,0.00029394475859589875,0.0,0.0001512972521595657,0.0049912044778466225,0.3351761996746063,0.16271759569644928,68
symbolic_competition,75,1.500633280491814,0.00014056303189136088,0.0001412457786500454,0.0,0.00013549324648920447,0.0,6.440730066969991e-05,0.008576705120503902,0.3358292281627655,0.16257208585739136,0.00014984153676778078,0.00017307641974184662,0.0,0.00014480770914815366,0.0,8.952553616836667e-05,0.0049912044778466225,0.3358202576637268,0.16257163882255554,68
symbolic_competition,100,1.3618443453419096,8.587334741605446e-05,8.884276758180931e-05,0.0,8.079878898570314e-05,0.0,3.8246489566517994e-05,0.008576705120503902,0.3364771008491516,0.16240164637565613,9.156326268566772e-05,0.0001126311399275437,0.0,8.652468386571854e-05,0.0,5.178140054340474e-05,0.0049912044778466225,0.3364650309085846,0.162401482462883,68
symbolic_competition,125,1.23589156994566,5.8096156863030046e-05,6.23177838861011e-05,0.0,5.301709097693674e-05,0.0,2.3299025997403078e-05,0.008576705120503902,0.3371296226978302,0.16220025718212128,6.162530917208642e-05,8.127214823616669e-05,0.0,5.658223381033167e-05,0.0,3.1705025321571156e-05,0.0049912044778466225,0.3371162712574005,0.16220015287399292,68
symbolic_competition,150,1.1215877775512346,4.2290852434234694e-05,4.755694681080058e-05,0.0,3.7207228160696104e-05,0.0,1.4435294360737316e-05,0.008576705120503902,0.33783143758773804,0.16195431351661682,4.4349257223075256e-05,6.29733331152238e-05,0.0,3.9301623473875225e-05,0.0,2.0187691916362382e-05,0.0049912044778466225,0.33781805634498596,0.16195401549339294,68
symbolic_competition,175,1.017855589716198,3.309938983875327e-05,3.916770583600737e-05,0.0,2.801116534101311e-05,0.0,9.621210665500257e-06,0.008576705120503902,0.33859747648239136,0.16164830327033997,3.3933771192096174e-05,5.17025837325491e-05,0.0,2.88815499516204e-05,0.0,1.344704651273787e-05,0.0049912044778466225,0.33858346939086914,0.16164757311344147,68
