task,seed,source,source_kind,family,budget,fit_rows,validation_rows,calibration_rows_untouched,test_rows,selected_alpha,validation_source_rmse,fit_time_selected_candidate_s,candidate_fit_time_total_s,terms,formula_chars,veriloga_lines,json_path,veriloga_path,formula_to_network_rmse,formula_to_network_r2,formula_to_network_p95_abs_error,formula_to_network_max_abs_error,formula_to_tcad_rmse,formula_to_tcad_r2,formula_to_tcad_p95_abs_error,formula_to_tcad_max_abs_error,test_finite_rate,dense_train_envelope_points,dense_finite_rate,swept_axis_derivative_finite_rate,independent_json_replay_max_abs_error,latency_per_point_s,calibration_used,test_used_for_selection,pareto_rmse_terms,pareto_rmse_chars
I_photo,43,bkan_parameter_mean,teacher_distillation,polynomial,1,1664,256,384,256,0.01,0.0065353446948782905,0.0007612999761477113,0.0027948000351898372,7,823,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_1\formula.va,0.006824282827765338,0.9029173334837618,0.013379636856832522,0.02178547497251504,0.00848514768720947,0.8699487550729712,0.014130108969766186,0.027792607861491625,1.0,5000,1.0,1.0,0.0,2.4915333293999237e-07,False,False,False,False
I_photo,43,bkan_parameter_mean,teacher_distillation,polynomial,2,1664,256,384,256,1e-08,0.003292202771915459,0.001269300002604723,0.004158800060395151,28,1602,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_2\formula.va,0.0032438410061523307,0.9780645382831255,0.00653318553633464,0.008210794671280386,0.0065451767390224515,0.9226182657277179,0.011446244897029834,0.017542850122911346,1.0,5000,1.0,1.0,4.440892098500626e-16,1.2608833319973202e-06,False,False,False,False
I_photo,43,bkan_parameter_mean,teacher_distillation,polynomial,3,1664,256,384,256,0.01,0.0063918838078101375,0.0019444000208750367,0.007982000068295747,84,3664,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\polynomial_3\formula.va,0.004146835108766251,0.96415230838932,0.008170012292569862,0.009780979381857957,0.008580075899823935,0.8670225619268106,0.021224956069933465,0.024357097588587173,1.0,5000,1.0,1.0,4.440892098500626e-16,3.970573334178577e-06,False,False,False,False
I_photo,43,bkan_parameter_mean,teacher_distillation,additive_spline,4,1664,256,384,256,1e-08,0.0019775668096355674,0.0017404999816790223,0.0060032999608665705,31,7161,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_4\formula.va,0.0023426300218639296,0.9885597617094876,0.004437814093853354,0.005746667347648948,0.006611373732915387,0.9210450944583007,0.011780946479160503,0.012019608141914162,1.0,5000,1.0,1.0,8.881784197001252e-16,1.2676666762369375e-07,False,False,False,False
I_photo,43,bkan_parameter_mean,teacher_distillation,additive_spline,6,1664,256,384,256,0.01,0.0020046830045325637,0.001476000004913658,0.006798000016715378,43,8415,232,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_6\formula.va,0.0021666299092272623,0.9902141821126684,0.004432300680524137,0.004809618174612673,0.006687129037586853,0.9192253454155878,0.012404375806279955,0.013207808325409243,1.0,5000,1.0,1.0,8.881784197001252e-16,1.310300004358093e-07,False,False,False,False
I_photo,43,bkan_parameter_mean,teacher_distillation,additive_spline,8,1664,256,384,256,0.01,0.002008157592300877,0.0016562000382691622,0.00697990000480786,55,9615,268,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\bkan_parameter_mean\additive_spline_8\formula.va,0.001970396310390309,0.9919065286738835,0.0041367949484456545,0.004832934157887436,0.006392797115172972,0.926179404260872,0.011539249345680846,0.012194485453153714,1.0,5000,1.0,1.0,4.440892098500626e-16,1.30183333142971e-07,False,False,False,False
I_photo,43,dkan,teacher_distillation,polynomial,1,1664,256,384,256,0.01,0.006895055583137014,0.0005224000196903944,0.0024025000166147947,7,825,23,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\polynomial_1\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\polynomial_1\formula.va,0.00704417701185377,0.8985650965947842,0.01345248268538557,0.019615380506119884,0.008355916567439317,0.8738800202787737,0.014332333642176787,0.026692796818768905,1.0,5000,1.0,1.0,4.440892098500626e-16,1.4899333279269436e-07,False,False,False,False
I_photo,43,dkan,teacher_distillation,polynomial,2,1664,256,384,256,1e-08,0.003393568639484265,0.0009685999830253422,0.0034512000274844468,28,1598,44,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\polynomial_2\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\polynomial_2\formula.va,0.0037386088228953448,0.9714275848567357,0.006994531739286991,0.008810688228721997,0.00605193773169075,0.9338416593140452,0.010635669864958675,0.015606466097799476,1.0,5000,1.0,1.0,4.440892098500626e-16,9.133500008222958e-07,False,False,False,True
I_photo,43,dkan,teacher_distillation,polynomial,3,1664,256,384,256,0.01,0.006591947808577191,0.0015936000272631645,0.006668700079899281,84,3668,100,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\polynomial_3\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\polynomial_3\formula.va,0.005274087161186761,0.9431380820821735,0.012570379828384826,0.017476368525312314,0.009495155965876334,0.8371454458614227,0.02082461331845209,0.023165685901608946,1.0,5000,1.0,1.0,4.440892098500626e-16,2.986359999825557e-06,False,False,False,False
I_photo,43,dkan,teacher_distillation,additive_spline,4,1664,256,384,256,1e-08,0.0020852888314795135,0.0022877000155858696,0.006880400003865361,31,7129,196,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\additive_spline_4\formula.json,artifacts\results\multi_teacher_symbolic_pareto_10split\seed_43\I_photo\exports\I_photo\dkan\additive_spline_4\formula.va,0.00295344749050039,0.9821686014794735,0.006005174878246589,0.006696532494460339,0.006378695461874491,0.9265047217342046,0.010864134555880756,0.012113301268788845,1.0,5000,1.0,1.0,8.881784197001252e-16,1.347400015220046e-07,False,False,False,False
