stage,step,temperature,train_total,train_value,train_observed_weight,train_bayesian_distillation,train_derivative,train_curve_shape,train_kan_residual,train_complexity,train_binary,validation_total,validation_value,validation_observed_weight,validation_bayesian_distillation,validation_derivative,validation_curve_shape,validation_kan_residual,validation_complexity,validation_binary,active_terms
symbolic_warmup,1,2.0,0.4971669912338257,0.49659764766693115,0.0,0.4971669912338257,0.0,0.0,0.008378490805625916,0.5062309503555298,0.24963536858558655,0.4944807291030884,0.4941539764404297,0.0,0.4944807291030884,0.0,0.0,0.007240732666105032,0.5062292218208313,0.24963533878326416,19
symbolic_warmup,25,2.0,0.4279988706111908,0.42742958664894104,0.0,0.4279988706111908,0.0,0.0,0.008378490805625916,0.5071161389350891,0.24962462484836578,0.4254890978336334,0.42516234517097473,0.0,0.4254890978336334,0.0,0.0,0.007240732666105032,0.5072095394134521,0.24962332844734192,19
symbolic_warmup,50,2.0,0.350766658782959,0.35019728541374207,0.0,0.350766658782959,0.0,0.0,0.008378490805625916,0.5104330778121948,0.24955856800079346,0.35496824979782104,0.35464149713516235,0.0,0.35496824979782104,0.0,0.0,0.007240732666105032,0.5106046795845032,0.24955473840236664,19
symbolic_warmup,75,2.0,0.26738622784614563,0.26681265234947205,0.0,0.26738622784614563,0.0,0.0,0.008378490805625916,0.5141484141349792,0.2494751214981079,0.2777955234050751,0.27746453881263733,0.0,0.2777955234050751,0.0,0.0,0.007240732666105032,0.5142967104911804,0.24947099387645721,19
symbolic_warmup,100,2.0,0.18233425915241241,0.18176789581775665,0.0,0.18233425915241241,0.0,0.0,0.008378490805625916,0.5172362923622131,0.24934592843055725,0.18647289276123047,0.18612724542617798,0.0,0.18647289276123047,0.0,0.0,0.007240732666105032,0.5173382759094238,0.24933980405330658,19
symbolic_warmup,125,2.0,0.10109052807092667,0.10056637227535248,0.0,0.10109052807092667,0.0,0.0,0.008378490805625916,0.5187473297119141,0.24919776618480682,0.09661991149187088,0.09629110246896744,0.0,0.09661991149187088,0.0,0.0,0.007240732666105032,0.5187592506408691,0.24919216334819794,19
symbolic_warmup,150,2.0,0.03174259886145592,0.03135744482278824,0.0,0.03174259886145592,0.0,0.0,0.008378490805625916,0.5183761119842529,0.24908293783664703,0.0255607757717371,0.025199931114912033,0.0,0.0255607757717371,0.0,0.0,0.007240732666105032,0.5183479189872742,0.24907951056957245,19
symbolic_warmup,175,2.0,0.0027171974070370197,0.002749111270532012,0.0,0.0027171974070370197,0.0,0.0,0.008378490805625916,0.5177112221717834,0.24899570643901825,0.002239042427390814,0.002277551917359233,0.0,0.002239042427390814,0.0,0.0,0.007240732666105032,0.5176770091056824,0.24899420142173767,19
symbolic_warmup,200,2.0,0.00017339062469545752,0.00018983376503456384,0.0,0.00017339062469545752,0.0,0.0,0.008378490805625916,0.5169668793678284,0.24899549782276154,0.00012098109436919913,0.00014951927005313337,0.0,0.00012098109436919913,0.0,0.0,0.007240732666105032,0.5169515013694763,0.2489958554506302,19
symbolic_warmup,225,2.0,8.988596528070047e-05,9.848996705841273e-05,0.0,8.988596528070047e-05,0.0,0.0,0.008378490805625916,0.51676344871521,0.24899736046791077,5.686989243258722e-05,7.850141992093995e-05,0.0,5.686989243258722e-05,0.0,0.0,0.007240732666105032,0.5167585611343384,0.24899733066558838,19
