test_rmse,test_mae,test_r2,active_symbolic_terms,selected_symbolic_weight,y_scale,pure_symbolic_student,kan_contribution_at_inference,bayesian_distill_weight,teacher_rmse,teacher_mae,teacher_r2,pure_symbolic_formula_path,pure_symbolic_exported_terms,pure_symbolic_export_rmse,pure_symbolic_export_max_abs_error
0.015408106488761652,0.012348176641481095,0.9928080051883483,36.0,1.0,7.318022009221254,True,0.0,1.0,0.014304004319524775,0.011021844546000163,0.9937739152207559,artifacts\results\posterior_formula_ensemble\formulas\I_dark\draw_11_seed_26011\dark_current_symbolic_gated_kan\pure_symbolic_formula.txt,36.0,1.005090409349096e-06,4.25551973037841e-06
