mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.04752056300640106,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8704468011856079,1.0,-0.12161269038915634
1,field_collection,main,reverse,-1.0,-0.27102047204971313,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.8535245060920715,1.0,0.12773354351520538
1,field_collection,main,reverse,-1.0,-0.27102047204971313,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8506779074668884,1.0,-0.15009883046150208
1,field_collection,main,reverse,-1.0,-0.27102047204971313,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8461184501647949,1.0,0.1207304447889328
1,field_collection,main,reverse,-1.0,-0.27102047204971313,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8435758948326111,1.0,-0.13705110549926758
2,surface_recombination,surface_loss,reverse,1.0,0.04752056300640106,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.84296053647995,1.0,-0.1275881975889206
2,surface_recombination,surface_loss,reverse,1.0,0.04752056300640106,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.8172165751457214,1.0,-0.11212879419326782
2,surface_recombination,surface_loss,reverse,1.0,0.04752056300640106,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.8123704791069031,1.0,-0.09811106324195862
1,field_collection,main,reverse,-1.0,-0.27102047204971313,0,one,1,,0.8110595345497131,1.0,0.07544133812189102
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8085739016532898,1.0,-0.0830547958612442
1,field_collection,main,reverse,-1.0,-0.27102047204971313,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7983930706977844,1.0,0.08336535841226578
1,field_collection,main,reverse,-1.0,-0.27102047204971313,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7978600263595581,1.0,-0.09178657084703445
0,photogeneration,main,all,-1.0,-1.0639082193374634,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7955688834190369,1.0,0.04937161132693291
0,photogeneration,main,all,-1.0,-1.0639082193374634,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7904319763183594,1.0,0.08016638457775116
0,photogeneration,main,all,-1.0,-1.0639082193374634,0,one,1,,0.7900818586349487,1.0,0.059253398329019547
1,field_collection,main,reverse,-1.0,-0.27102047204971313,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.783688485622406,1.0,0.07187164574861526
0,photogeneration,main,all,-1.0,-1.0639082193374634,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.7811317443847656,1.0,-0.06569740176200867
0,photogeneration,main,all,-1.0,-1.0639082193374634,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7808232307434082,1.0,0.03986329957842827
3,trap_recombination,trap_loss,reverse,1.0,0.03827866166830063,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.7758803367614746,1.0,-0.13634446263313293
4,higher_order_symbolic_residual,residual,all,0.0,1.0,1,light_voltage_z,scaled(light_voltage),light_voltage,0.7726670503616333,1.0,0.05058209225535393
2,surface_recombination,surface_loss,reverse,1.0,0.04752056300640106,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7600412368774414,1.0,0.07694626599550247
0,photogeneration,main,all,-1.0,-1.0639082193374634,2,light_voltage_z2,scaled(light_voltage)^2,light_voltage,0.759128212928772,1.0,-0.019322572275996208
2,surface_recombination,surface_loss,reverse,1.0,0.04752056300640106,8,temperature_z,scaled(simulation_temperature),simulation_temperature,0.7572448253631592,1.0,0.23449483513832092
4,higher_order_symbolic_residual,residual,all,0.0,1.0,24,collection_saturation_length,(1-exp(-softplus(-light_voltage/0.2)))*active_layer_length,"light_voltage,active_layer_length",0.756203293800354,1.0,-0.056624896824359894
4,higher_order_symbolic_residual,residual,all,0.0,1.0,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7543348073959351,1.0,0.07799098640680313
2,surface_recombination,surface_loss,reverse,1.0,0.04752056300640106,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.7476786971092224,1.0,-0.07216860353946686
4,higher_order_symbolic_residual,residual,all,0.0,1.0,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.7476369738578796,1.0,-0.08216559141874313
