mechanism_index,mechanism,photo_role,mechanism_drive,mechanism_initial_sign,mechanism_scale,term_index,term_name,expression,dependencies,probability,active_gate,coefficient_model_space
2,surface_recombination,surface_loss,reverse,1.0,0.03053024224936962,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8485448956489563,1.0,-0.1493365317583084
2,surface_recombination,surface_loss,reverse,1.0,0.03053024224936962,7,reverse_gate_light_voltage,sigmoid(-light_voltage/0.2),light_voltage,0.8455501198768616,1.0,-0.14073969423770905
1,field_collection,main,reverse,-1.0,-0.2665806710720062,3,soft_reverse_light_voltage,softplus(-light_voltage/0.2),light_voltage,0.843705415725708,1.0,0.11353486031293869
1,field_collection,main,reverse,-1.0,-0.2665806710720062,1,light_voltage_z,scaled(light_voltage),light_voltage,0.8410971760749817,1.0,-0.13601002097129822
1,field_collection,main,reverse,-1.0,-0.2665806710720062,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8355168104171753,1.0,0.10717026144266129
1,field_collection,main,reverse,-1.0,-0.2665806710720062,13,light_voltage_over_length,light_voltage/active_layer_length,"light_voltage,active_layer_length",0.8330987691879272,1.0,-0.12362251430749893
2,surface_recombination,surface_loss,reverse,1.0,0.03053024224936962,22,reverse_drive_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/active_layer_length,"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length",0.8321226239204407,1.0,-0.11888840794563293
2,surface_recombination,surface_loss,reverse,1.0,0.03053024224936962,27,reverse_thermal_surface_recomb,softplus(-light_voltage/0.2)*(ge_sio2_recomb_velocity + ge_si_recomb_velocity)/(active_layer_length*simulation_temperature),"light_voltage,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature",0.8308144211769104,1.0,-0.1307801753282547
1,field_collection,main,reverse,-1.0,-0.2665806710720062,0,one,1,,0.8092516660690308,1.0,0.07148254662752151
4,higher_order_symbolic_residual,residual,all,0.0,1.0,0,one,1,,0.8086962699890137,1.0,-0.08336155861616135
3,trap_recombination,trap_loss,reverse,1.0,0.028614789247512817,19,reverse_drive_over_length,softplus(-light_voltage/0.2)/active_layer_length,"light_voltage,active_layer_length",0.8066971898078918,1.0,-0.1567562073469162
1,field_collection,main,reverse,-1.0,-0.2665806710720062,4,tanh_reverse_light_voltage,tanh(-light_voltage/1.0),light_voltage,0.7980443239212036,1.0,0.07596047967672348
0,photogeneration,main,all,-1.0,-1.0645009279251099,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7928614616394043,1.0,0.04841311648488045
2,surface_recombination,surface_loss,reverse,1.0,0.03053024224936962,10,light_voltage_over_temperature,light_voltage/simulation_temperature,"light_voltage,simulation_temperature",0.7927505970001221,1.0,0.10051929950714111
0,photogeneration,main,all,-1.0,-1.0645009279251099,0,one,1,,0.790063202381134,1.0,0.05880158022046089
